scenario,batch_index,user_index,bs_index,path_index,delay_s,path_energy,relative_to_link_max_energy,fraction_of_link_energy
uma,0,8,16,17,0.9999999403953552,0.0,0.0,0.0
uma,0,8,16,18,0.9999999403953552,0.0,0.0,0.0
uma,0,8,16,19,0.9999999403953552,0.0,0.0,0.0
uma,0,8,16,20,0.9999999403953552,0.0,0.0,0.0
uma,0,8,16,21,0.9999999403953552,0.0,0.0,0.0
uma,0,8,16,22,0.9999999403953552,0.0,0.0,0.0
uma,0,8,16,23,0.9999999403953552,0.0,0.0,0.0
uma,0,8,18,16,0.9999999403953552,0.0,0.0,0.0
uma,0,8,18,17,0.9999999403953552,0.0,0.0,0.0
uma,0,8,18,18,0.9999999403953552,0.0,0.0,0.0
uma,0,8,18,19,0.9999999403953552,0.0,0.0,0.0
uma,0,8,18,20,0.9999999403953552,0.0,0.0,0.0
uma,0,8,18,21,0.9999999403953552,0.0,0.0,0.0
uma,0,8,18,22,0.9999999403953552,0.0,0.0,0.0
uma,0,8,18,23,0.9999999403953552,0.0,0.0,0.0
uma,0,9,8,16,0.9999999403953552,0.0,0.0,0.0
uma,0,9,8,17,0.9999999403953552,0.0,0.0,0.0
uma,0,9,8,18,0.9999999403953552,0.0,0.0,0.0
uma,0,9,8,19,0.9999999403953552,0.0,0.0,0.0
uma,0,9,8,20,0.9999999403953552,0.0,0.0,0.0
uma,0,9,8,21,0.9999999403953552,0.0,0.0,0.0
uma,0,9,8,22,0.9999999403953552,0.0,0.0,0.0
uma,0,9,8,23,0.9999999403953552,0.0,0.0,0.0
uma,0,9,12,16,0.9999999403953552,0.0,0.0,0.0
uma,0,9,12,17,0.9999999403953552,0.0,0.0,0.0
uma,0,9,12,18,0.9999999403953552,0.0,0.0,0.0
uma,0,9,12,19,0.9999999403953552,0.0,0.0,0.0
uma,0,9,12,20,0.9999999403953552,0.0,0.0,0.0
uma,0,9,12,21,0.9999999403953552,0.0,0.0,0.0
uma,0,9,12,22,0.9999999403953552,0.0,0.0,0.0
uma,0,9,12,23,0.9999999403953552,0.0,0.0,0.0
uma,0,9,13,16,0.9999999403953552,0.0,0.0,0.0
uma,0,9,13,17,0.9999999403953552,0.0,0.0,0.0
uma,0,9,13,18,0.9999999403953552,0.0,0.0,0.0
uma,0,9,13,19,0.9999999403953552,0.0,0.0,0.0
uma,0,9,13,20,0.9999999403953552,0.0,0.0,0.0
uma,0,9,13,21,0.9999999403953552,0.0,0.0,0.0
uma,0,9,13,22,0.9999999403953552,0.0,0.0,0.0
uma,0,9,13,23,0.9999999403953552,0.0,0.0,0.0
uma,0,9,18,16,0.9999999403953552,0.0,0.0,0.0
uma,0,9,18,17,0.9999999403953552,0.0,0.0,0.0
uma,0,9,18,18,0.9999999403953552,0.0,0.0,0.0
uma,0,9,18,19,0.9999999403953552,0.0,0.0,0.0
uma,0,9,18,20,0.9999999403953552,0.0,0.0,0.0
uma,0,9,18,21,0.9999999403953552,0.0,0.0,0.0
uma,0,9,18,22,0.9999999403953552,0.0,0.0,0.0
uma,0,9,18,23,0.9999999403953552,0.0,0.0,0.0
uma,0,9,19,16,0.9999999403953552,0.0,0.0,0.0
uma,0,9,19,17,0.9999999403953552,0.0,0.0,0.0
uma,0,9,19,18,0.9999999403953552,0.0,0.0,0.0
uma,0,9,19,19,0.9999999403953552,0.0,0.0,0.0
uma,0,9,19,20,0.9999999403953552,0.0,0.0,0.0
uma,0,9,19,21,0.9999999403953552,0.0,0.0,0.0
uma,0,9,19,22,0.9999999403953552,0.0,0.0,0.0
uma,0,9,19,23,0.9999999403953552,0.0,0.0,0.0
uma,0,9,20,16,0.9999999403953552,0.0,0.0,0.0
uma,0,9,20,17,0.9999999403953552,0.0,0.0,0.0
uma,0,9,20,18,0.9999999403953552,0.0,0.0,0.0
uma,0,9,20,19,0.9999999403953552,0.0,0.0,0.0
uma,0,9,20,20,0.9999999403953552,0.0,0.0,0.0
uma,0,9,20,21,0.9999999403953552,0.0,0.0,0.0
uma,0,9,20,22,0.9999999403953552,0.0,0.0,0.0
uma,0,9,20,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,0,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,0,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,0,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,0,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,0,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,0,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,0,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,0,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,5,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,5,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,5,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,5,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,5,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,5,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,5,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,5,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,6,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,6,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,6,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,6,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,6,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,6,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,6,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,6,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,8,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,8,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,8,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,8,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,8,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,8,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,8,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,8,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,10,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,10,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,10,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,10,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,10,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,10,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,10,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,10,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,11,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,11,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,11,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,11,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,11,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,11,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,11,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,11,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,15,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,15,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,15,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,15,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,15,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,15,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,15,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,15,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,18,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,18,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,18,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,18,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,18,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,18,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,18,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,18,23,0.9999999403953552,0.0,0.0,0.0
uma,0,11,19,16,0.9999999403953552,0.0,0.0,0.0
uma,0,11,19,17,0.9999999403953552,0.0,0.0,0.0
uma,0,11,19,18,0.9999999403953552,0.0,0.0,0.0
uma,0,11,19,19,0.9999999403953552,0.0,0.0,0.0
uma,0,11,19,20,0.9999999403953552,0.0,0.0,0.0
uma,0,11,19,21,0.9999999403953552,0.0,0.0,0.0
uma,0,11,19,22,0.9999999403953552,0.0,0.0,0.0
uma,0,11,19,23,0.9999999403953552,0.0,0.0,0.0
uma,0,12,1,16,0.9999999403953552,0.0,0.0,0.0
uma,0,12,1,17,0.9999999403953552,0.0,0.0,0.0
uma,0,12,1,18,0.9999999403953552,0.0,0.0,0.0
uma,0,12,1,19,0.9999999403953552,0.0,0.0,0.0
uma,0,12,1,20,0.9999999403953552,0.0,0.0,0.0
uma,0,12,1,21,0.9999999403953552,0.0,0.0,0.0
uma,0,12,1,22,0.9999999403953552,0.0,0.0,0.0
uma,0,12,1,23,0.9999999403953552,0.0,0.0,0.0
uma,0,12,5,16,0.9999999403953552,0.0,0.0,0.0
uma,0,12,5,17,0.9999999403953552,0.0,0.0,0.0
uma,0,12,5,18,0.9999999403953552,0.0,0.0,0.0
uma,0,12,5,19,0.9999999403953552,0.0,0.0,0.0
uma,0,12,5,20,0.9999999403953552,0.0,0.0,0.0
uma,0,12,5,21,0.9999999403953552,0.0,0.0,0.0
uma,0,12,5,22,0.9999999403953552,0.0,0.0,0.0
uma,0,12,5,23,0.9999999403953552,0.0,0.0,0.0
uma,0,12,7,16,0.9999999403953552,0.0,0.0,0.0
uma,0,12,7,17,0.9999999403953552,0.0,0.0,0.0
uma,0,12,7,18,0.9999999403953552,0.0,0.0,0.0
uma,0,12,7,19,0.9999999403953552,0.0,0.0,0.0
uma,0,12,7,20,0.9999999403953552,0.0,0.0,0.0
uma,0,12,7,21,0.9999999403953552,0.0,0.0,0.0
uma,0,12,7,22,0.9999999403953552,0.0,0.0,0.0
uma,0,12,7,23,0.9999999403953552,0.0,0.0,0.0
uma,0,12,14,16,0.9999999403953552,0.0,0.0,0.0
uma,0,12,14,17,0.9999999403953552,0.0,0.0,0.0
uma,0,12,14,18,0.9999999403953552,0.0,0.0,0.0
uma,0,12,14,19,0.9999999403953552,0.0,0.0,0.0
uma,0,12,14,20,0.9999999403953552,0.0,0.0,0.0
uma,0,12,14,21,0.9999999403953552,0.0,0.0,0.0
uma,0,12,14,22,0.9999999403953552,0.0,0.0,0.0
uma,0,12,14,23,0.9999999403953552,0.0,0.0,0.0
uma,0,12,19,16,0.9999999403953552,0.0,0.0,0.0
uma,0,12,19,17,0.9999999403953552,0.0,0.0,0.0
uma,0,12,19,18,0.9999999403953552,0.0,0.0,0.0
uma,0,12,19,19,0.9999999403953552,0.0,0.0,0.0
uma,0,12,19,20,0.9999999403953552,0.0,0.0,0.0
uma,0,12,19,21,0.9999999403953552,0.0,0.0,0.0
uma,0,12,19,22,0.9999999403953552,0.0,0.0,0.0
uma,0,12,19,23,0.9999999403953552,0.0,0.0,0.0
uma,0,13,1,16,0.9999999403953552,0.0,0.0,0.0
uma,0,13,1,17,0.9999999403953552,0.0,0.0,0.0
uma,0,13,1,18,0.9999999403953552,0.0,0.0,0.0
uma,0,13,1,19,0.9999999403953552,0.0,0.0,0.0
uma,0,13,1,20,0.9999999403953552,0.0,0.0,0.0
uma,0,13,1,21,0.9999999403953552,0.0,0.0,0.0
uma,0,13,1,22,0.9999999403953552,0.0,0.0,0.0
uma,0,13,1,23,0.9999999403953552,0.0,0.0,0.0
uma,0,13,6,16,0.9999999403953552,0.0,0.0,0.0
uma,0,13,6,17,0.9999999403953552,0.0,0.0,0.0
uma,0,13,6,18,0.9999999403953552,0.0,0.0,0.0
uma,0,13,6,19,0.9999999403953552,0.0,0.0,0.0
uma,0,13,6,20,0.9999999403953552,0.0,0.0,0.0
uma,0,13,6,21,0.9999999403953552,0.0,0.0,0.0
uma,0,13,6,22,0.9999999403953552,0.0,0.0,0.0
uma,0,13,6,23,0.9999999403953552,0.0,0.0,0.0
uma,0,13,14,16,0.9999999403953552,0.0,0.0,0.0
uma,0,13,14,17,0.9999999403953552,0.0,0.0,0.0
uma,0,13,14,18,0.9999999403953552,0.0,0.0,0.0
uma,0,13,14,19,0.9999999403953552,0.0,0.0,0.0
uma,0,13,14,20,0.9999999403953552,0.0,0.0,0.0
uma,0,13,14,21,0.9999999403953552,0.0,0.0,0.0
uma,0,13,14,22,0.9999999403953552,0.0,0.0,0.0
uma,0,13,14,23,0.9999999403953552,0.0,0.0,0.0
uma,0,13,17,16,0.9999999403953552,0.0,0.0,0.0
uma,0,13,17,17,0.9999999403953552,0.0,0.0,0.0
uma,0,13,17,18,0.9999999403953552,0.0,0.0,0.0
uma,0,13,17,19,0.9999999403953552,0.0,0.0,0.0
uma,0,13,17,20,0.9999999403953552,0.0,0.0,0.0
uma,0,13,17,21,0.9999999403953552,0.0,0.0,0.0
uma,0,13,17,22,0.9999999403953552,0.0,0.0,0.0
uma,0,13,17,23,0.9999999403953552,0.0,0.0,0.0
uma,0,15,13,16,0.9999999403953552,0.0,0.0,0.0
uma,0,15,13,17,0.9999999403953552,0.0,0.0,0.0
uma,0,15,13,18,0.9999999403953552,0.0,0.0,0.0
uma,0,15,13,19,0.9999999403953552,0.0,0.0,0.0
uma,0,15,13,20,0.9999999403953552,0.0,0.0,0.0
uma,0,15,13,21,0.9999999403953552,0.0,0.0,0.0
uma,0,15,13,22,0.9999999403953552,0.0,0.0,0.0
uma,0,15,13,23,0.9999999403953552,0.0,0.0,0.0
uma,0,15,15,16,0.9999999403953552,0.0,0.0,0.0
uma,0,15,15,17,0.9999999403953552,0.0,0.0,0.0
uma,0,15,15,18,0.9999999403953552,0.0,0.0,0.0
uma,0,15,15,19,0.9999999403953552,0.0,0.0,0.0
uma,0,15,15,20,0.9999999403953552,0.0,0.0,0.0
uma,0,15,15,21,0.9999999403953552,0.0,0.0,0.0
uma,0,15,15,22,0.9999999403953552,0.0,0.0,0.0
uma,0,15,15,23,0.9999999403953552,0.0,0.0,0.0
uma,0,16,1,16,0.9999999403953552,0.0,0.0,0.0
uma,0,16,1,17,0.9999999403953552,0.0,0.0,0.0
uma,0,16,1,18,0.9999999403953552,0.0,0.0,0.0
uma,0,16,1,19,0.9999999403953552,0.0,0.0,0.0
uma,0,16,1,20,0.9999999403953552,0.0,0.0,0.0
uma,0,16,1,21,0.9999999403953552,0.0,0.0,0.0
uma,0,16,1,22,0.9999999403953552,0.0,0.0,0.0
uma,0,16,1,23,0.9999999403953552,0.0,0.0,0.0
uma,0,16,7,16,0.9999999403953552,0.0,0.0,0.0
uma,0,16,7,17,0.9999999403953552,0.0,0.0,0.0
uma,0,16,7,18,0.9999999403953552,0.0,0.0,0.0
uma,0,16,7,19,0.9999999403953552,0.0,0.0,0.0
uma,0,16,7,20,0.9999999403953552,0.0,0.0,0.0
uma,0,16,7,21,0.9999999403953552,0.0,0.0,0.0
uma,0,16,7,22,0.9999999403953552,0.0,0.0,0.0
uma,0,16,7,23,0.9999999403953552,0.0,0.0,0.0
uma,0,16,13,16,0.9999999403953552,0.0,0.0,0.0
uma,0,16,13,17,0.9999999403953552,0.0,0.0,0.0
uma,0,16,13,18,0.9999999403953552,0.0,0.0,0.0
uma,0,16,13,19,0.9999999403953552,0.0,0.0,0.0
uma,0,16,13,20,0.9999999403953552,0.0,0.0,0.0
uma,0,16,13,21,0.9999999403953552,0.0,0.0,0.0
uma,0,16,13,22,0.9999999403953552,0.0,0.0,0.0
uma,0,16,13,23,0.9999999403953552,0.0,0.0,0.0
uma,0,16,17,16,0.9999999403953552,0.0,0.0,0.0
uma,0,16,17,17,0.9999999403953552,0.0,0.0,0.0
uma,0,16,17,18,0.9999999403953552,0.0,0.0,0.0
uma,0,16,17,19,0.9999999403953552,0.0,0.0,0.0
uma,0,16,17,20,0.9999999403953552,0.0,0.0,0.0
uma,0,16,17,21,0.9999999403953552,0.0,0.0,0.0
uma,0,16,17,22,0.9999999403953552,0.0,0.0,0.0
uma,0,16,17,23,0.9999999403953552,0.0,0.0,0.0
uma,0,16,19,16,0.9999999403953552,0.0,0.0,0.0
uma,0,16,19,17,0.9999999403953552,0.0,0.0,0.0
uma,0,16,19,18,0.9999999403953552,0.0,0.0,0.0
uma,0,16,19,19,0.9999999403953552,0.0,0.0,0.0
uma,0,16,19,20,0.9999999403953552,0.0,0.0,0.0
uma,0,16,19,21,0.9999999403953552,0.0,0.0,0.0
uma,0,16,19,22,0.9999999403953552,0.0,0.0,0.0
uma,0,16,19,23,0.9999999403953552,0.0,0.0,0.0
uma,0,16,20,16,0.9999999403953552,0.0,0.0,0.0
uma,0,16,20,17,0.9999999403953552,0.0,0.0,0.0
uma,0,16,20,18,0.9999999403953552,0.0,0.0,0.0
uma,0,16,20,19,0.9999999403953552,0.0,0.0,0.0
uma,0,16,20,20,0.9999999403953552,0.0,0.0,0.0
uma,0,16,20,21,0.9999999403953552,0.0,0.0,0.0
uma,0,16,20,22,0.9999999403953552,0.0,0.0,0.0
uma,0,16,20,23,0.9999999403953552,0.0,0.0,0.0
uma,0,17,11,16,0.9999999403953552,0.0,0.0,0.0
uma,0,17,11,17,0.9999999403953552,0.0,0.0,0.0
uma,0,17,11,18,0.9999999403953552,0.0,0.0,0.0
uma,0,17,11,19,0.9999999403953552,0.0,0.0,0.0
uma,0,17,11,20,0.9999999403953552,0.0,0.0,0.0
uma,0,17,11,21,0.9999999403953552,0.0,0.0,0.0
uma,0,17,11,22,0.9999999403953552,0.0,0.0,0.0
uma,0,17,11,23,0.9999999403953552,0.0,0.0,0.0
uma,0,17,12,16,0.9999999403953552,0.0,0.0,0.0
uma,0,17,12,17,0.9999999403953552,0.0,0.0,0.0
uma,0,17,12,18,0.9999999403953552,0.0,0.0,0.0
uma,0,17,12,19,0.9999999403953552,0.0,0.0,0.0
uma,0,17,12,20,0.9999999403953552,0.0,0.0,0.0
uma,0,17,12,21,0.9999999403953552,0.0,0.0,0.0
uma,0,17,12,22,0.9999999403953552,0.0,0.0,0.0
uma,0,17,12,23,0.9999999403953552,0.0,0.0,0.0
uma,0,17,15,16,0.9999999403953552,0.0,0.0,0.0
uma,0,17,15,17,0.9999999403953552,0.0,0.0,0.0
uma,0,17,15,18,0.9999999403953552,0.0,0.0,0.0
uma,0,17,15,19,0.9999999403953552,0.0,0.0,0.0
uma,0,17,15,20,0.9999999403953552,0.0,0.0,0.0
uma,0,17,15,21,0.9999999403953552,0.0,0.0,0.0
uma,0,17,15,22,0.9999999403953552,0.0,0.0,0.0
uma,0,17,15,23,0.9999999403953552,0.0,0.0,0.0
uma,0,18,2,16,0.9999999403953552,0.0,0.0,0.0
uma,0,18,2,17,0.9999999403953552,0.0,0.0,0.0
uma,0,18,2,18,0.9999999403953552,0.0,0.0,0.0
uma,0,18,2,19,0.9999999403953552,0.0,0.0,0.0
uma,0,18,2,20,0.9999999403953552,0.0,0.0,0.0
uma,0,18,2,21,0.9999999403953552,0.0,0.0,0.0
uma,0,18,2,22,0.9999999403953552,0.0,0.0,0.0
uma,0,18,2,23,0.9999999403953552,0.0,0.0,0.0
uma,0,18,5,16,0.9999999403953552,0.0,0.0,0.0
uma,0,18,5,17,0.9999999403953552,0.0,0.0,0.0
uma,0,18,5,18,0.9999999403953552,0.0,0.0,0.0
uma,0,18,5,19,0.9999999403953552,0.0,0.0,0.0
uma,0,18,5,20,0.9999999403953552,0.0,0.0,0.0
uma,0,18,5,21,0.9999999403953552,0.0,0.0,0.0
uma,0,18,5,22,0.9999999403953552,0.0,0.0,0.0
uma,0,18,5,23,0.9999999403953552,0.0,0.0,0.0
uma,0,18,8,16,0.9999999403953552,0.0,0.0,0.0
uma,0,18,8,17,0.9999999403953552,0.0,0.0,0.0
uma,0,18,8,18,0.9999999403953552,0.0,0.0,0.0
uma,0,18,8,19,0.9999999403953552,0.0,0.0,0.0
uma,0,18,8,20,0.9999999403953552,0.0,0.0,0.0
uma,0,18,8,21,0.9999999403953552,0.0,0.0,0.0
uma,0,18,8,22,0.9999999403953552,0.0,0.0,0.0
uma,0,18,8,23,0.9999999403953552,0.0,0.0,0.0
uma,0,18,10,16,0.9999999403953552,0.0,0.0,0.0
uma,0,18,10,17,0.9999999403953552,0.0,0.0,0.0
uma,0,18,10,18,0.9999999403953552,0.0,0.0,0.0
uma,0,18,10,19,0.9999999403953552,0.0,0.0,0.0
uma,0,18,10,20,0.9999999403953552,0.0,0.0,0.0
uma,0,18,10,21,0.9999999403953552,0.0,0.0,0.0
uma,0,18,10,22,0.9999999403953552,0.0,0.0,0.0
uma,0,18,10,23,0.9999999403953552,0.0,0.0,0.0
uma,0,18,12,16,0.9999999403953552,0.0,0.0,0.0
uma,0,18,12,17,0.9999999403953552,0.0,0.0,0.0
uma,0,18,12,18,0.9999999403953552,0.0,0.0,0.0
uma,0,18,12,19,0.9999999403953552,0.0,0.0,0.0
uma,0,18,12,20,0.9999999403953552,0.0,0.0,0.0
uma,0,18,12,21,0.9999999403953552,0.0,0.0,0.0
uma,0,18,12,22,0.9999999403953552,0.0,0.0,0.0
uma,0,18,12,23,0.9999999403953552,0.0,0.0,0.0
uma,0,18,18,16,0.9999999403953552,0.0,0.0,0.0
uma,0,18,18,17,0.9999999403953552,0.0,0.0,0.0
uma,0,18,18,18,0.9999999403953552,0.0,0.0,0.0
uma,0,18,18,19,0.9999999403953552,0.0,0.0,0.0
uma,0,18,18,20,0.9999999403953552,0.0,0.0,0.0
uma,0,18,18,21,0.9999999403953552,0.0,0.0,0.0
uma,0,18,18,22,0.9999999403953552,0.0,0.0,0.0
uma,0,18,18,23,0.9999999403953552,0.0,0.0,0.0
uma,0,19,2,16,0.9999999403953552,0.0,0.0,0.0
uma,0,19,2,17,0.9999999403953552,0.0,0.0,0.0
uma,0,19,2,18,0.9999999403953552,0.0,0.0,0.0
uma,0,19,2,19,0.9999999403953552,0.0,0.0,0.0
uma,0,19,2,20,0.9999999403953552,0.0,0.0,0.0
uma,0,19,2,21,0.9999999403953552,0.0,0.0,0.0
uma,0,19,2,22,0.9999999403953552,0.0,0.0,0.0
uma,0,19,2,23,0.9999999403953552,0.0,0.0,0.0
uma,0,19,5,16,0.9999999403953552,0.0,0.0,0.0
uma,0,19,5,17,0.9999999403953552,0.0,0.0,0.0
uma,0,19,5,18,0.9999999403953552,0.0,0.0,0.0
uma,0,19,5,19,0.9999999403953552,0.0,0.0,0.0
uma,0,19,5,20,0.9999999403953552,0.0,0.0,0.0
uma,0,19,5,21,0.9999999403953552,0.0,0.0,0.0
uma,0,19,5,22,0.9999999403953552,0.0,0.0,0.0
uma,0,19,5,23,0.9999999403953552,0.0,0.0,0.0
uma,0,19,6,16,0.9999999403953552,0.0,0.0,0.0
uma,0,19,6,17,0.9999999403953552,0.0,0.0,0.0
uma,0,19,6,18,0.9999999403953552,0.0,0.0,0.0
uma,0,19,6,19,0.9999999403953552,0.0,0.0,0.0
uma,0,19,6,20,0.9999999403953552,0.0,0.0,0.0
uma,0,19,6,21,0.9999999403953552,0.0,0.0,0.0
uma,0,19,6,22,0.9999999403953552,0.0,0.0,0.0
uma,0,19,6,23,0.9999999403953552,0.0,0.0,0.0
uma,0,19,9,16,0.9999999403953552,0.0,0.0,0.0
uma,0,19,9,17,0.9999999403953552,0.0,0.0,0.0
uma,0,19,9,18,0.9999999403953552,0.0,0.0,0.0
uma,0,19,9,19,0.9999999403953552,0.0,0.0,0.0
uma,0,19,9,20,0.9999999403953552,0.0,0.0,0.0
uma,0,19,9,21,0.9999999403953552,0.0,0.0,0.0
uma,0,19,9,22,0.9999999403953552,0.0,0.0,0.0
uma,0,19,9,23,0.9999999403953552,0.0,0.0,0.0
uma,0,19,18,16,0.9999999403953552,0.0,0.0,0.0
uma,0,19,18,17,0.9999999403953552,0.0,0.0,0.0
uma,0,19,18,18,0.9999999403953552,0.0,0.0,0.0
uma,0,19,18,19,0.9999999403953552,0.0,0.0,0.0
uma,0,19,18,20,0.9999999403953552,0.0,0.0,0.0
uma,0,19,18,21,0.9999999403953552,0.0,0.0,0.0
uma,0,19,18,22,0.9999999403953552,0.0,0.0,0.0
uma,0,19,18,23,0.9999999403953552,0.0,0.0,0.0
uma,0,19,19,16,0.9999999403953552,0.0,0.0,0.0
uma,0,19,19,17,0.9999999403953552,0.0,0.0,0.0
uma,0,19,19,18,0.9999999403953552,0.0,0.0,0.0
uma,0,19,19,19,0.9999999403953552,0.0,0.0,0.0
uma,0,19,19,20,0.9999999403953552,0.0,0.0,0.0
uma,0,19,19,21,0.9999999403953552,0.0,0.0,0.0
uma,0,19,19,22,0.9999999403953552,0.0,0.0,0.0
uma,0,19,19,23,0.9999999403953552,0.0,0.0,0.0
uma,0,20,1,16,0.9999999403953552,0.0,0.0,0.0
uma,0,20,1,17,0.9999999403953552,0.0,0.0,0.0
uma,0,20,1,18,0.9999999403953552,0.0,0.0,0.0
uma,0,20,1,19,0.9999999403953552,0.0,0.0,0.0
uma,0,20,1,20,0.9999999403953552,0.0,0.0,0.0
uma,0,20,1,21,0.9999999403953552,0.0,0.0,0.0
uma,0,20,1,22,0.9999999403953552,0.0,0.0,0.0
uma,0,20,1,23,0.9999999403953552,0.0,0.0,0.0
uma,0,20,5,16,0.9999999403953552,0.0,0.0,0.0
uma,0,20,5,17,0.9999999403953552,0.0,0.0,0.0
uma,0,20,5,18,0.9999999403953552,0.0,0.0,0.0
uma,0,20,5,19,0.9999999403953552,0.0,0.0,0.0
uma,0,20,5,20,0.9999999403953552,0.0,0.0,0.0
uma,0,20,5,21,0.9999999403953552,0.0,0.0,0.0
uma,0,20,5,22,0.9999999403953552,0.0,0.0,0.0
uma,0,20,5,23,0.9999999403953552,0.0,0.0,0.0
uma,0,20,15,16,0.9999999403953552,0.0,0.0,0.0
uma,0,20,15,17,0.9999999403953552,0.0,0.0,0.0
uma,0,20,15,18,0.9999999403953552,0.0,0.0,0.0
uma,0,20,15,19,0.9999999403953552,0.0,0.0,0.0
uma,0,20,15,20,0.9999999403953552,0.0,0.0,0.0
uma,0,20,15,21,0.9999999403953552,0.0,0.0,0.0
uma,0,20,15,22,0.9999999403953552,0.0,0.0,0.0
uma,0,20,15,23,0.9999999403953552,0.0,0.0,0.0
uma,0,20,19,16,0.9999999403953552,0.0,0.0,0.0
uma,0,20,19,17,0.9999999403953552,0.0,0.0,0.0
uma,0,20,19,18,0.9999999403953552,0.0,0.0,0.0
uma,0,20,19,19,0.9999999403953552,0.0,0.0,0.0
uma,0,20,19,20,0.9999999403953552,0.0,0.0,0.0
uma,0,20,19,21,0.9999999403953552,0.0,0.0,0.0
uma,0,20,19,22,0.9999999403953552,0.0,0.0,0.0
uma,0,20,19,23,0.9999999403953552,0.0,0.0,0.0
uma,0,20,20,16,0.9999999403953552,0.0,0.0,0.0
uma,0,20,20,17,0.9999999403953552,0.0,0.0,0.0
uma,0,20,20,18,0.9999999403953552,0.0,0.0,0.0
uma,0,20,20,19,0.9999999403953552,0.0,0.0,0.0
uma,0,20,20,20,0.9999999403953552,0.0,0.0,0.0
uma,0,20,20,21,0.9999999403953552,0.0,0.0,0.0
uma,0,20,20,22,0.9999999403953552,0.0,0.0,0.0
uma,0,20,20,23,0.9999999403953552,0.0,0.0,0.0
umi,0,0,1,16,0.9999999403953552,0.0,0.0,0.0
umi,0,0,1,17,0.9999999403953552,0.0,0.0,0.0
umi,0,0,1,18,0.9999999403953552,0.0,0.0,0.0
umi,0,0,1,19,0.9999999403953552,0.0,0.0,0.0
