scenario,batch_index,user_index,bs_index,total_energy,maximum_path_energy,raw_max_delay_s,active_max_delay_s,energy_support_delay_s,rms_delay_spread_s,active_path_count
uma,0,17,8,1.1771208725282396e-17,3.674724228667836e-18,1.0,2.721531700444757e-06,2.721531700444757e-06,1.6616532029112157e-07,16
uma,0,17,9,4.511744244886191e-16,9.70634046325567e-17,0.9999998807907104,9.080886229639873e-07,9.080886229639873e-07,3.2912708878058073e-07,16
uma,0,17,10,3.184305098311197e-18,4.930308194509401e-19,0.9999997615814209,7.946347977849655e-06,7.946347977849655e-06,7.735811769456012e-07,16
uma,0,17,11,2.8512132549146187e-17,7.023695633125552e-18,0.9999999403953552,9.839928907240392e-07,9.839928907240392e-07,2.3193830467460217e-07,16
uma,0,17,12,5.67870886869296e-18,1.3327342743937729e-18,0.9999999403953552,9.222228527505649e-07,9.222228527505649e-07,1.2603227421271847e-07,16
uma,0,17,13,1.1410816245958402e-16,2.5179834449812292e-17,1.0,1.222495484398678e-06,1.222495484398678e-06,4.454199622514823e-07,16
uma,0,17,14,8.654691161766456e-16,3.910847996866447e-16,1.0,1.010276832857926e-06,1.010276832857926e-06,8.762558267109917e-08,16
uma,0,17,15,1.1947750104410306e-13,3.4968809938624654e-14,0.9999999403953552,7.925750082904415e-07,7.925750082904415e-07,1.468297566887713e-07,16
uma,0,17,16,8.438002483892486e-17,1.848413991780178e-17,0.9999998211860657,1.7217255390278297e-06,1.7217255390278297e-06,3.3627642447974775e-07,16
uma,0,17,17,3.4586499289368e-14,1.601708471258602e-14,0.9999997019767761,1.9654557945614215e-06,1.9654557945614215e-06,1.888973647913143e-07,16
uma,0,17,18,4.2531130136992406e-14,1.0971789713473245e-14,1.0,2.2214011607957218e-07,2.2214011607957218e-07,2.775795374640788e-08,16
uma,0,17,19,2.433580445704854e-16,5.0730020820921725e-17,1.0,5.64626077448338e-07,5.64626077448338e-07,1.8150890653943012e-07,16
uma,0,17,20,4.5427830610005654e-18,1.7208358372750777e-18,1.0,1.933320845637354e-06,1.933320845637354e-06,1.3976803272620486e-07,16
uma,0,18,0,3.657378067045666e-18,7.476635851719403e-19,0.999999463558197,1.714452537271427e-06,1.714452537271427e-06,2.3124137760863864e-07,16
uma,0,18,1,8.879637562447341e-15,2.8377681081322203e-15,1.0,5.62041861940088e-07,5.62041861940088e-07,1.0100073704976933e-07,16
uma,0,18,2,9.233510112976432e-17,1.8996417834239544e-17,0.9999999403953552,4.7505304223705025e-07,4.7505304223705025e-07,1.538000109320018e-07,16
uma,0,18,3,3.9646700020771857e-19,8.223143348587724e-20,1.0,2.935459860964329e-06,2.935459860964329e-06,8.649119211189982e-07,16
uma,0,18,4,4.300837957122272e-17,1.2070857254626058e-17,1.0,6.46159037387406e-07,6.46159037387406e-07,1.323407182243415e-07,16
uma,0,18,5,2.006678195372703e-13,4.47684288728753e-14,0.9999999403953552,2.5991844267991837e-06,2.5991844267991837e-06,1.3030723111577492e-07,16
uma,0,18,6,2.1982618809561417e-14,1.279469694255575e-14,1.0,3.0872599836584413e-06,3.0872599836584413e-06,2.3742635004541126e-07,16
uma,0,18,7,1.7519519548474896e-16,6.145962539180836e-17,1.0,2.186310666729696e-06,2.186310666729696e-06,3.7926613423084855e-07,16
uma,0,18,8,5.333510629651685e-17,3.001301437301268e-17,0.9999999403953552,3.5441410091152648e-06,3.5441410091152648e-06,3.8522546684623195e-07,16
uma,0,18,9,8.278794330256084e-14,2.1154581789106265e-14,1.0,5.486390932674112e-07,5.486390932674112e-07,4.734986186549531e-08,16
uma,0,18,10,8.051803166293884e-18,1.9807534599296792e-18,0.9999999403953552,2.710938360905857e-06,2.710938360905857e-06,4.2297346836909203e-07,16
uma,0,18,11,1.8496929904955874e-16,6.578839388619637e-17,0.9999998807907104,8.707756933290511e-07,8.707756933290511e-07,2.42550754492169e-07,16
uma,0,18,12,2.5669273469088026e-17,1.4740378368029654e-17,0.9999999403953552,2.1896846646995982e-06,2.1896846646995982e-06,5.9668065565466e-08,16
uma,0,18,13,2.7951284292391527e-18,1.2160795775448336e-18,0.9999998211860657,1.9371962025616085e-06,1.9371962025616085e-06,1.4693088866975438e-07,16
uma,0,18,14,8.519097689164263e-18,2.393018622864883e-18,1.0,5.60068144750403e-07,5.60068144750403e-07,1.8931590131125225e-07,16
uma,0,18,15,1.6952746230806758e-15,3.2041596739449155e-16,1.0,6.572164465978858e-07,6.572164465978858e-07,1.287939335301307e-07,16
uma,0,18,16,1.867997156533452e-15,3.4401388178852273e-16,1.0,1.945203166542342e-06,1.945203166542342e-06,1.9165871757438097e-07,16
uma,0,18,17,2.061634555910547e-15,1.1741808942855527e-15,1.0,2.2878742811371922e-07,2.2878742811371922e-07,6.527104894054149e-08,16
uma,0,18,18,3.1963863694940514e-13,1.6016453842446904e-13,0.9999999403953552,8.444321792921983e-06,8.444321792921983e-06,3.8587109546234616e-07,16
uma,0,18,19,1.5194104408840498e-11,4.1993531048334365e-12,1.0,1.8464518234395655e-06,1.8464518234395655e-06,1.01272881663948e-07,16
uma,0,18,20,2.4502163806826807e-15,6.930218698340568e-16,1.0,1.2371699540381087e-06,1.2371699540381087e-06,8.118774426683836e-08,16
uma,0,19,0,3.711006963481009e-16,8.70347992348618e-17,0.9999998807907104,9.940422387444414e-07,9.940422387444414e-07,1.065989836072761e-07,16
uma,0,19,1,8.752295297964967e-19,1.4501202506029973e-19,0.9999998211860657,3.0196952138794586e-06,3.0196952138794586e-06,5.604065273747819e-07,16
uma,0,19,2,6.640794181894014e-16,2.1493368392349265e-16,0.9999999403953552,2.0989405129512306e-06,2.0989405129512306e-06,1.9793610392483976e-07,16
uma,0,19,3,1.0172424123712286e-19,2.1131220551765e-20,1.0,1.4734850992681459e-06,1.4734850992681459e-06,1.503078460885905e-07,16
uma,0,19,4,6.234123753217505e-15,1.795384587527371e-15,1.0,2.1826613192388322e-06,2.1826613192388322e-06,1.3747231725632743e-07,16
uma,0,19,5,6.733739692849795e-15,2.2600084171177197e-15,0.9999999403953552,1.6426689626314328e-06,1.6426689626314328e-06,1.8161947989329336e-07,16
uma,0,19,6,7.152063151096563e-16,1.9599782563625934e-16,0.9999999403953552,9.235967013410118e-07,9.235967013410118e-07,9.68683627777651e-08,16
uma,0,19,7,5.60235093251653e-16,1.5295662728003032e-16,1.0,1.0675780686142389e-06,1.0675780686142389e-06,1.5447213749772702e-07,16
uma,0,19,8,3.253591743930571e-17,1.5888427303275677e-17,1.0,1.0939809271803824e-06,1.0939809271803824e-06,9.34608924620726e-08,16
uma,0,19,9,7.376478809276883e-15,3.162762579774197e-15,0.9999999403953552,1.0475642966412124e-06,1.0475642966412124e-06,1.0771408290879304e-07,16
uma,0,19,10,4.2070492582229107e-17,1.913063946915485e-17,0.9999998807907104,5.120614332554396e-06,5.120614332554396e-06,5.902951757215637e-07,16
uma,0,19,11,4.2180343103479313e-14,1.8950142968493164e-14,1.0,2.085649612126872e-06,2.085649612126872e-06,1.767828790412148e-07,16
uma,0,19,12,5.3400613980251525e-14,7.405659032788236e-15,0.9999998211860657,1.3847806030753418e-06,1.3847806030753418e-06,2.7484709287100847e-07,16
uma,0,19,13,4.410017795087625e-19,1.236373161404115e-19,1.0,8.451912663076655e-07,8.451912663076655e-07,1.4534488567398977e-07,16
uma,0,19,14,4.70707409654814e-18,9.059661537786768e-19,1.0,2.3441959910996957e-06,2.3441959910996957e-06,7.218724098251539e-07,16
uma,0,19,15,6.784732270589013e-19,4.2042971992443784e-19,0.9999998211860657,4.553434337140061e-06,4.553434337140061e-06,9.159316720827267e-07,16
uma,0,19,16,4.4022432902533227e-16,7.055980988741864e-17,1.0,4.2204231931464165e-07,4.2204231931464165e-07,1.1835583761879617e-07,16
uma,0,19,17,4.040585528187199e-19,9.50821883650743e-20,0.9999998807907104,3.263388407503953e-06,3.263388407503953e-06,5.082931230805784e-07,16
uma,0,19,18,2.073182652016601e-14,7.751320473068507e-15,0.9999999403953552,2.0671709535236005e-06,2.0671709535236005e-06,3.195379012802714e-07,16
uma,0,19,19,2.3424817008861008e-12,9.646172749455673e-13,0.9999999403953552,1.8921547280115192e-06,1.8921547280115192e-06,1.6446370331750097e-07,16
uma,0,19,20,7.695738318307829e-15,4.499862108771997e-15,0.9999998807907104,1.7935728919837857e-06,1.7935728919837857e-06,2.3052410055591153e-07,16
uma,0,20,0,8.326676280339399e-17,2.816941076736674e-17,1.0,9.790495596462279e-07,9.790495596462279e-07,1.1329364783514737e-07,16
uma,0,20,1,4.0084732783217304e-15,1.2579589113952258e-15,0.9999999403953552,1.019077785713307e-06,1.019077785713307e-06,9.843022996511823e-08,16
uma,0,20,2,1.648961786700413e-15,4.721446351290196e-16,1.0,5.533537432711455e-07,5.533537432711455e-07,1.6745732312985938e-07,16
uma,0,20,3,6.431970243563988e-18,1.1306328542438716e-18,1.0,1.0694224101825966e-06,1.0694224101825966e-06,2.0815978152920978e-07,16
uma,0,20,4,1.3751623564310256e-15,8.778164009585674e-16,1.0,8.971609304353478e-07,8.971609304353478e-07,2.1412786380209153e-07,16
uma,0,20,5,2.9735361367299725e-16,1.1891668923559514e-16,0.9999999403953552,1.710705646473798e-06,1.710705646473798e-06,1.874504219135689e-07,16
uma,0,20,6,1.2696950576250439e-14,1.7463468855955042e-15,1.0,3.7187719499343075e-06,3.7187719499343075e-06,3.128697967031195e-07,16
uma,0,20,7,1.114639508794621e-17,5.595399147117483e-18,1.0,1.2864800282841315e-06,1.2864800282841315e-06,1.2430412275294788e-07,16
uma,0,20,8,3.727514382235351e-18,1.2762535549880396e-18,1.0,1.5247999272105517e-06,1.5247999272105517e-06,1.1002331847047863e-07,16
uma,0,20,9,2.810711858111149e-16,1.4828217008148905e-16,1.0,4.851552830587025e-07,4.851552830587025e-07,7.24096060182129e-08,16
uma,0,20,10,1.405909313188295e-17,2.8206294337290176e-18,1.0,8.1609032349661e-06,8.1609032349661e-06,9.162605806778512e-07,16
uma,0,20,11,3.418007710327049e-16,1.1086925419685864e-16,0.9999997019767761,5.77686387259746e-06,5.77686387259746e-06,7.299100735207465e-07,16
uma,0,20,12,1.6605432071141805e-17,6.8123820058912244e-18,0.9999998807907104,2.621887915665866e-06,2.621887915665866e-06,8.452590550085787e-07,16
uma,0,20,13,4.848537992570998e-18,1.2145562210492407e-18,1.0,1.4480481240752852e-06,1.4480481240752852e-06,2.4318039718915193e-07,16
uma,0,20,14,2.7160285025928457e-17,8.674603379174199e-18,1.0,3.6702929264720296e-06,3.6702929264720296e-06,7.449288990351667e-07,16
uma,0,20,15,7.407214528817843e-16,2.0270723978590966e-16,0.9999999403953552,2.108733724526246e-06,2.108733724526246e-06,2.903930708916677e-07,16
uma,0,20,16,5.283502746930857e-16,2.6213597133777783e-16,1.0,4.1234211494156625e-06,4.1234211494156625e-06,6.267314214195374e-08,16
uma,0,20,17,5.561681422998877e-16,1.3273739496369853e-16,1.0,2.505366410332499e-06,2.505366410332499e-06,4.5711511160258846e-07,16
uma,0,20,18,2.990986312876202e-15,9.549850729203744e-16,0.9999998807907104,1.3077396943117492e-06,1.3077396943117492e-06,3.745398024966141e-07,16
uma,0,20,19,1.3900169469482815e-16,2.6422014884405624e-17,0.9999999403953552,6.971716175030451e-06,6.971716175030451e-06,2.5678596406904455e-07,16
uma,0,20,20,5.633968917696842e-13,1.1487372739236307e-13,0.9999999403953552,7.197218110377435e-07,7.197218110377435e-07,3.006948853709999e-08,16
umi,0,0,0,1.3609150812284388e-13,4.06456484680455e-14,1.0,1.1197117828487535e-06,1.1197117828487535e-06,1.0068356730499334e-07,16
umi,0,0,1,4.968777932474651e-15,1.893958258522327e-15,0.9999999403953552,7.01163514804648e-07,7.01163514804648e-07,9.88115039609212e-08,16
umi,0,0,2,3.4980598400554057e-13,1.3306172027931218e-13,0.9999998807907104,2.0256002244423144e-06,2.0256002244423144e-06,3.429660979316523e-07,16
umi,0,0,3,3.3178585219385966e-14,2.885439080052045e-14,0.9999998807907104,1.7286223510382115e-06,1.7286223510382115e-06,1.6402045106882344e-07,16
umi,0,0,4,5.170065435232736e-17,1.9864649766232354e-17,0.9999999403953552,3.1976221634977264e-06,3.1976221634977264e-06,5.639193471984389e-07,16
umi,0,0,5,4.136867600469153e-14,1.6091125556571412e-14,0.9999999403953552,7.919321092231257e-07,7.919321092231257e-07,1.447256667568151e-07,16
umi,0,0,6,5.634404965336364e-13,3.7582987394944867e-13,1.0,1.6525688124602311e-06,1.6525688124602311e-06,6.463196149004808e-08,16
umi,0,0,7,3.8161585442515472e-16,1.876907882340792e-16,0.9999999403953552,4.303378318581963e-06,4.303378318581963e-06,7.278201991331771e-07,16
umi,0,0,8,2.7529896484971443e-13,5.295665910453294e-14,1.0,1.4275539115260472e-06,1.4275539115260472e-06,9.808697991509992e-08,16
umi,0,0,9,6.236327756055619e-15,3.2715902198703767e-15,0.9999998211860657,1.2580211659951601e-05,1.2580211659951601e-05,9.232126919955537e-07,16
umi,0,0,10,1.2833253581262382e-12,2.3419119291392954e-13,1.0,1.6631652215437498e-06,1.6631652215437498e-06,1.5546565056317166e-07,16
umi,0,0,11,1.0974010630280805e-14,3.4970269799909246e-15,0.9999998807907104,4.595889549818821e-06,4.595889549818821e-06,6.847692136538985e-07,16
umi,0,0,12,6.134905762466593e-15,2.952546789957572e-15,1.0,5.405766501098697e-07,5.405766501098697e-07,2.0133519599416215e-08,16
umi,0,0,13,2.2077714871461764e-13,6.77721767594619e-14,1.0,3.406127575544815e-07,3.406127575544815e-07,5.025883045113486e-08,16
umi,0,0,14,1.53022638795547e-13,5.153976949542026e-14,0.9999999403953552,4.247535798640456e-06,4.247535798640456e-06,6.8206601065278e-07,16
umi,0,0,15,9.648191325724296e-17,3.563524519124985e-17,0.9999999403953552,1.6329805703207967e-06,1.6329805703207967e-06,1.9545990485784921e-07,16
umi,0,0,16,1.164154096453272e-14,2.698896632913404e-15,0.9999999403953552,2.0715128812298644e-06,2.0715128812298644e-06,5.638038168342307e-07,16
umi,0,0,17,1.885451036629028e-14,3.0543936080189554e-15,1.0,8.827126976029831e-07,8.827126976029831e-07,2.2618480970089843e-07,16
umi,0,0,18,3.835089811360743e-13,8.456160305401333e-14,1.0,1.036485855365754e-06,1.036485855365754e-06,1.367243080616608e-07,16
umi,0,0,19,6.811132715012086e-17,1.404170688108164e-17,0.9999999403953552,2.0979089185857447e-06,2.0979089185857447e-06,4.824599843476983e-07,16
umi,0,0,20,2.3343513906523078e-17,1.062263688279373e-17,0.9999998807907104,5.9844242059625685e-06,5.9844242059625685e-06,1.3943421647469128e-06,16
umi,0,1,0,1.8526579245482244e-14,1.6105697911395975e-14,1.0,3.6698306757898536e-06,3.6698306757898536e-06,4.516670813341636e-07,16
umi,0,1,1,7.847963568577248e-12,4.0264215572793915e-12,0.9999999403953552,1.1187589734618086e-06,1.1187589734618086e-06,9.199172957779002e-08,16
umi,0,1,2,7.781211508741415e-14,1.339672984498148e-14,1.0,1.141809093496704e-06,1.141809093496704e-06,2.6131603086976044e-07,16
umi,0,1,3,2.483456459784213e-13,1.1996562868533261e-13,0.9999998807907104,1.1488275049487129e-05,1.1488275049487129e-05,1.5492878557061458e-06,16
umi,0,1,4,3.53673872304625e-18,1.054906123525867e-18,0.9999999403953552,4.837917003897019e-06,4.837917003897019e-06,7.254285191927481e-07,16
umi,0,1,5,2.557455268075893e-11,5.102841760251664e-12,0.9999999403953552,9.629513897380093e-07,9.629513897380093e-07,1.2940982051812336e-07,16
umi,0,1,6,3.438803698244898e-17,5.910054929819898e-18,1.0,6.357986421789974e-07,6.357986421789974e-07,1.0772515315755283e-07,16
umi,0,1,7,8.424658047337112e-14,6.119850313361999e-14,1.0,1.7410983446097816e-06,1.7410983446097816e-06,1.5739044404389712e-07,16
umi,0,1,8,2.5147856763611228e-14,3.908916020592878e-15,1.0,7.345205972342228e-07,7.345205972342228e-07,8.843781631158416e-08,16
umi,0,1,9,2.995683124889695e-19,4.6335181171708473e-20,0.9999999403953552,3.687465550683555e-06,3.687465550683555e-06,7.42464998627267e-07,16
umi,0,1,10,1.3648288449635522e-13,6.611752161392315e-14,0.9999999403953552,1.7766078599379398e-06,1.7766078599379398e-06,1.3955086225476626e-07,16
umi,0,1,11,6.56690902726827e-16,2.9478551803418488e-16,1.0,4.411188456288073e-06,4.411188456288073e-06,4.001651927813675e-07,16
umi,0,1,12,3.040768004117544e-17,1.0587203774074409e-17,1.0,2.8627175652218284e-06,2.8627175652218284e-06,5.919187984237097e-07,16
umi,0,1,13,3.283403971688956e-14,8.269533536132793e-15,0.9999999403953552,1.7195280861415085e-06,1.7195280861415085e-06,1.5830804021545935e-07,16
umi,0,1,14,4.5709714309479047e-17,1.3928000979718876e-17,1.0,1.0365895377617562e-06,1.0365895377617562e-06,3.4286950041906175e-07,16
umi,0,1,15,4.0974368103321944e-15,9.013179124152892e-16,0.9999999403953552,4.2210790525132325e-06,4.2210790525132325e-06,4.167477591778538e-07,16
umi,0,1,16,7.701254918559277e-14,2.1029049812257283e-14,1.0,1.3900485100748483e-06,1.3900485100748483e-06,1.117043071174588e-07,16
umi,0,1,17,1.7998582514919012e-16,4.058839608177248e-17,1.0,5.582870699072373e-07,5.582870699072373e-07,4.255608346393658e-08,16
umi,0,1,18,1.83244666342404e-13,5.880968726324626e-14,0.9999998211860657,1.8780389154926524e-06,1.8780389154926524e-06,4.021597329610084e-07,16
umi,0,1,19,1.2164461748933304e-15,2.1620699943634248e-16,1.0,7.614435730829427e-07,7.614435730829427e-07,1.4616226563922778e-07,16
umi,0,1,20,1.707388261244166e-16,3.8976604879710855e-17,0.9999998211860657,1.5315450809794129e-06,1.5315450809794129e-06,5.512307317794171e-07,16
umi,0,2,0,5.0011940798214685e-14,1.4589061702414627e-14,1.0,1.247497834810929e-06,1.247497834810929e-06,2.912146774287075e-07,16
umi,0,2,1,1.2388731701118151e-12,3.402599382806848e-13,0.9999999403953552,1.205076387122972e-06,1.205076387122972e-06,3.79291721114559e-07,16
umi,0,2,2,6.094985515845819e-11,2.5421173846518208e-11,1.0,7.653794114048651e-07,7.653794114048651e-07,1.470077519808965e-07,16
umi,0,2,3,1.7070296867979786e-15,7.468059738254223e-16,0.9999999403953552,3.5249797747383127e-07,3.5249797747383127e-07,4.2367296573107025e-08,16
umi,0,2,4,2.6004037687142746e-17,6.537843242126712e-18,0.9999999403953552,2.614602408357314e-06,2.614602408357314e-06,6.315868044028101e-07,16
umi,0,2,5,3.1299229420099415e-14,5.0862431128818886e-15,1.0,1.1191164048796054e-06,1.1191164048796054e-06,1.8749878252885212e-07,16
umi,0,2,6,9.785258151107818e-19,2.1401949011435364e-19,1.0,1.4520696822728496e-06,1.4520696822728496e-06,3.138907164903979e-07,16
umi,0,2,7,3.3840527852530813e-16,1.51061046953414e-16,0.9999999403953552,2.0124332422710722e-06,2.0124332422710722e-06,1.8659562674729776e-07,16
umi,0,2,8,3.3134388550630035e-14,5.123830199916298e-15,1.0,2.567367687333899e-07,2.567367687333899e-07,5.192943803384833e-08,16
umi,0,2,9,2.0839679040878624e-15,3.5291662158063906e-16,1.0,3.820421454747702e-07,3.820421454747702e-07,7.239527869388761e-08,16
umi,0,2,10,2.387789952282957e-14,6.758491132735113e-15,0.9999999403953552,1.3379989241002477e-06,1.3379989241002477e-06,1.0566593861257001e-07,16
umi,0,2,11,1.1550344441236511e-14,5.039924386710708e-15,0.9999999403953552,4.1800321923801675e-06,4.1800321923801675e-06,2.981074214881848e-07,16
umi,0,2,12,4.427344751976734e-15,1.5697953614763173e-15,0.9999999403953552,7.971941045070707e-07,7.971941045070707e-07,9.239977941514113e-08,16
umi,0,2,13,4.933903690688303e-13,1.6532833587400153e-13,1.0,1.506312742094451e-06,1.506312742094451e-06,8.924844783048085e-08,16
umi,0,2,14,5.173365356688026e-15,1.9880223261061012e-15,0.9999999403953552,7.107224178071192e-07,7.107224178071192e-07,1.2498343287003757e-07,16
umi,0,2,15,4.516549555158435e-14,1.111853563048621e-14,0.9999999403953552,5.312512030286598e-07,5.312512030286598e-07,1.4063109309000872e-07,16
umi,0,2,16,2.1679342812348558e-15,4.903898836315548e-16,1.0,1.9505671389197232e-06,1.9505671389197232e-06,3.42765937258875e-07,16
umi,0,2,17,6.823033672677616e-16,1.8790573607933478e-16,1.0,2.5056672825485293e-07,2.5056672825485293e-07,5.116030450986616e-08,16
umi,0,2,18,1.1458726977074457e-14,2.3378964847495416e-15,1.0,1.049026082000637e-06,1.049026082000637e-06,1.7060766051981546e-07,16
umi,0,2,19,2.5402595867949466e-15,5.593846876523578e-16,0.9999999403953552,1.906306465571106e-06,1.906306465571106e-06,5.864558957467121e-07,16
umi,0,2,20,9.706128910159648e-14,3.6419726555294435e-14,1.0,3.572201308088552e-07,3.572201308088552e-07,1.402440789747219e-07,16
umi,0,3,0,1.886510814236316e-15,9.138338830021555e-16,1.0,2.392889655311592e-07,2.392889655311592e-07,6.31525683452684e-08,16
umi,0,3,1,4.002226754278721e-14,1.0056035289142309e-14,1.0,2.2794117739977082e-06,2.2794117739977082e-06,1.589160844077202e-07,16
umi,0,3,2,5.313063571477032e-17,9.683800122435845e-18,0.9999999403953552,1.098627649298578e-06,1.098627649298578e-06,1.1471105141616482e-07,16
umi,0,3,3,2.3536336403037713e-11,7.715731699386996e-12,0.9999999403953552,5.468589279189473e-06,5.468589279189473e-06,4.987275209548334e-07,16
umi,0,3,4,3.3999779379931287e-13,1.0130019381920236e-13,1.0,5.779268121841596e-07,5.779268121841596e-07,4.131219085114498e-08,16
umi,0,3,5,2.666629633179347e-14,9.30029131777834e-15,0.9999998807907104,1.877869635791285e-06,1.877869635791285e-06,2.425831949401286e-07,16
umi,0,3,6,4.821530937157151e-16,9.601085369902992e-17,1.0,1.1580691534618381e-06,1.1580691534618381e-06,1.5113258211530779e-07,16
umi,0,3,7,1.4067047176658887e-13,5.835696509359778e-14,1.0,1.4927895790606271e-06,1.4927895790606271e-06,2.725985146320068e-07,16
umi,0,3,8,2.540225999126174e-15,8.93772860558503e-16,1.0,1.9856763628922636e-06,1.9856763628922636e-06,4.112290918493575e-07,16
umi,0,3,9,1.9664642845975595e-15,3.2835126321194546e-16,1.0,1.198549171022023e-06,1.198549171022023e-06,2.913681878771732e-07,16
umi,0,3,10,3.2324418298433636e-15,1.4387171187678328e-15,0.9999998211860657,2.5882416139211273e-06,2.5882416139211273e-06,8.383823258036864e-07,16
umi,0,3,11,2.783262860241159e-13,8.094008997110505e-14,0.9999998807907104,1.3913842167312396e-06,1.3913842167312396e-06,2.4535721988624066e-07,16
umi,0,3,12,1.2434870528370828e-16,7.785507305154842e-17,1.0,2.1966020540276077e-06,2.1966020540276077e-06,9.151914126312935e-07,16
umi,0,3,13,6.301926517623165e-16,1.7068028877551412e-16,1.0,4.550286121229874e-06,4.550286121229874e-06,6.329556087501518e-07,16
umi,0,3,14,2.852984262756053e-14,8.361334966956215e-15,1.0,1.1501240351208253e-06,1.1501240351208253e-06,2.115804314711151e-07,16
umi,0,3,15,4.932222258471148e-15,1.7386001340181532e-15,0.9999999403953552,2.0800905531359604e-06,2.0800905531359604e-06,2.774358619723469e-07,16
umi,0,3,16,5.590095294110361e-18,9.955539500212324e-19,1.0,9.10895948891266e-07,9.10895948891266e-07,2.3760312086292702e-07,16
umi,0,3,17,1.8664429598494907e-15,2.792038440436296e-16,0.9999999403953552,1.136251057687332e-06,1.136251057687332e-06,2.1657192508532198e-07,16
umi,0,3,18,9.876699373437315e-13,5.012461799791534e-13,0.9999998807907104,1.7636349411986885e-06,1.7636349411986885e-06,2.663870088602238e-07,16
umi,0,3,19,1.5766741846969603e-15,3.014904455561927e-16,0.9999999403953552,2.4731984922254924e-06,2.4731984922254924e-06,1.6957046946139352e-07,16
umi,0,3,20,1.3398740450769331e-17,2.7303428766640078e-18,0.9999999403953552,2.5943263608496636e-06,2.5943263608496636e-06,4.886607551869967e-07,16
umi,0,4,0,7.682804599074349e-17,4.0414033026091203e-17,0.9999999403953552,2.0924007912981324e-06,2.0924007912981324e-06,2.072661583887459e-07,16
umi,0,4,1,8.765134595651061e-13,1.6937240997737246e-13,1.0,1.0722415026975796e-06,1.0722415026975796e-06,5.4004529418625796e-08,16
umi,0,4,2,6.208085490425223e-15,3.2322707387005952e-15,0.9999993443489075,3.2412813197879586e-06,3.2412813197879586e-06,3.0675314448437985e-07,16
umi,0,4,3,1.1029631813348563e-15,2.8868862781940762e-16,0.9999998211860657,4.3633235691231675e-06,4.3633235691231675e-06,1.586772383715678e-06,16
umi,0,4,4,6.802085157996977e-13,2.258413996179126e-13,1.0,9.194586709782016e-07,9.194586709782016e-07,8.561242709306077e-08,16
umi,0,4,5,1.157678234315928e-11,4.048096927111722e-12,0.9999999403953552,1.1156058690175996e-06,1.1156058690175996e-06,1.3460140489062337e-07,16
umi,0,4,6,5.603429616836952e-18,1.2684444530176562e-18,1.0,6.948496320546838e-07,6.948496320546838e-07,7.565562078168812e-08,16
umi,0,4,7,3.521424044328091e-14,1.5227151950372025e-14,0.9999999403953552,7.345115022872051e-07,7.345115022872051e-07,1.0477877056923509e-07,16
umi,0,4,8,8.699280099161085e-16,2.2141343303042885e-16,0.9999998807907104,7.487617494916776e-07,7.487617494916776e-07,2.586376199165699e-07,16
umi,0,4,9,3.296084444015113e-15,8.644392625621394e-16,0.9999999403953552,6.073562417441281e-07,6.073562417441281e-07,1.9843444847495737e-07,16
umi,0,4,10,2.0802511049037468e-15,3.42726735815831e-16,1.0,2.523697503420408e-06,2.523697503420408e-06,5.083552859562454e-07,16
umi,0,4,11,1.123611583647876e-13,5.643647712789274e-14,1.0,5.82640609536611e-07,5.82640609536611e-07,1.4459604429014045e-07,16
umi,0,4,12,4.6029921341028674e-14,1.631327011138422e-14,0.9999999403953552,7.646489734725037e-07,7.646489734725037e-07,1.171302139603758e-07,16
umi,0,4,13,2.250179552676899e-15,1.1094869529939926e-15,0.9999999403953552,1.2394962141115684e-06,1.2394962141115684e-06,1.7639194683001182e-07,16
umi,0,4,14,1.069505071121449e-16,3.050845585526254e-17,1.0,4.229270871292101e-07,4.229270871292101e-07,5.0597832969489374e-08,16
umi,0,4,15,5.728246373946769e-17,8.592068952014883e-18,0.9999999403953552,9.13934741220146e-07,9.13934741220146e-07,1.295152670350281e-07,16
umi,0,4,16,1.1881511300733727e-16,2.985673017679936e-17,1.0,1.3546748505177675e-06,1.3546748505177675e-06,2.5329949627753357e-07,16
umi,0,4,17,2.361210715712848e-12,6.803770329251446e-13,1.0,3.7121378682059003e-07,3.7121378682059003e-07,2.5170096986784963e-08,16
umi,0,4,18,1.238488294837873e-13,4.022753267649004e-14,0.9999999403953552,3.2457407996844267e-06,3.2457407996844267e-06,2.9750349763140053e-07,16
umi,0,4,19,5.4313429397925806e-14,1.6408790016846087e-14,1.0,1.680086825217586e-06,1.680086825217586e-06,1.2730135848245706e-07,16
umi,0,4,20,6.917907012413681e-16,1.6826447140060605e-16,0.9999999403953552,1.5035295746201882e-06,1.5035295746201882e-06,2.397166971085856e-07,16
umi,0,5,0,1.0054877510495108e-14,7.316365666521635e-15,0.9999999403953552,9.862121260084677e-06,9.862121260084677e-06,8.293663136669659e-07,16
umi,0,5,1,1.0442106364018334e-11,1.7539262143345669e-12,0.9999999403953552,3.3371404128956783e-07,3.3371404128956783e-07,5.064979654677567e-08,16
umi,0,5,2,2.1196148623967993e-11,6.714889928816081e-12,1.0,9.255709301214665e-07,9.255709301214665e-07,1.5136509855327498e-07,16
umi,0,5,3,2.801010782462176e-15,1.460364528042574e-15,1.0,5.859163820787217e-07,5.859163820787217e-07,1.4431332523606161e-07,16
umi,0,5,4,2.1613674963648125e-16,1.097531824097327e-16,1.0,4.973183877154952e-06,4.973183877154952e-06,1.0593574586879833e-06,16
