time_s,interval_index,long_ratio,short_ratio,backed_off_sector_count,muted_sector_count
366.0,50,0.9948068905462373,0.035153540406038984,6,0
367.0,50,0.9948068905462373,0.035153540406038984,6,0
368.0,50,0.9948068905462373,0.035153540406038984,6,0
369.0,51,0.8496676762357223,0.029909513059943806,7,0
370.0,51,0.9965059830434612,0.03546579360975586,7,0
371.0,51,0.9965059830434612,0.03546579360975586,7,0
372.0,51,0.9965059830434612,0.03546579360975586,7,0
373.0,51,0.9965059830434612,0.03546579360975586,7,0
374.0,52,0.9039247119060232,0.032272465356881726,6,0
375.0,52,0.9841494211962445,0.03474115744953778,6,0
376.0,52,0.9841494211962445,0.03474115744953778,6,0
377.0,52,0.9841494211962445,0.03474115744953778,6,0
378.0,52,0.9841494211962445,0.03474115744953778,6,0
379.0,53,0.8790676387238574,0.03082444636437962,4,1
380.0,53,0.8790676387238574,0.03082444636437962,4,1
381.0,53,0.8790676387238574,0.03082444636437962,4,1
382.0,53,0.9942355320584287,0.034974487572088486,4,1
383.0,53,0.9957914990047252,0.03503581202568513,4,1
384.0,54,0.9870766374854218,0.03463288805248801,3,1
385.0,54,0.9870766374854218,0.03463288805248801,3,1
386.0,54,0.9870766374854218,0.03463288805248801,3,1
387.0,54,0.9870766374854218,0.03463288805248801,3,1
388.0,54,0.9870766374854218,0.03463288805248801,3,1
389.0,55,0.9571149019458872,0.03346294196491586,2,1
390.0,55,0.9571149019458872,0.03346294196491586,2,1
391.0,55,0.9571149019458872,0.03346294196491586,2,1
392.0,55,0.9571149019458872,0.03346294196491586,2,1
393.0,55,0.9976223493599828,0.03467208552267574,2,1
394.0,56,0.9840667059036174,0.03452477771421282,3,1
395.0,56,0.9904640415470036,0.03476310098173438,3,1
396.0,56,0.9904640415470036,0.03476310098173438,3,1
397.0,56,0.9904640415470036,0.03476310098173438,3,1
398.0,56,0.9904640415470036,0.03476310098173438,3,1
399.0,57,0.9759365612503639,0.033909794621610534,2,1
400.0,57,0.9759365612503639,0.033909794621610534,2,1
401.0,57,0.9759365612503639,0.033909794621610534,2,1
402.0,57,0.9759365612503639,0.033909794621610534,2,1
403.0,57,0.9759365612503639,0.033909794621610534,2,1
404.0,58,0.9140464438823586,0.0320529257168867,3,0
405.0,58,0.9140464438823586,0.0320529257168867,3,0
406.0,58,0.9212046767458925,0.03233056155132814,3,0
407.0,58,0.9912559867173837,0.034854839934361614,3,0
408.0,58,0.9912559867173837,0.034854839934361614,3,0
409.0,59,0.9485297075963012,0.0337686822441043,3,0
410.0,59,0.9485297075963012,0.0337686822441043,3,0
411.0,59,0.9485297075963012,0.0337686822441043,3,0
412.0,59,0.9890873517554167,0.03501673083884693,3,0
413.0,59,0.9890873517554167,0.03501673083884693,3,0
414.0,60,0.9465472828257097,0.03466518150264944,11,9
415.0,60,0.9465472828257097,0.03466518150264944,11,9
416.0,60,0.9465472828257097,0.03466518150264944,11,9
417.0,60,0.9465472828257097,0.03466518150264944,11,9
418.0,60,0.9496103680084803,0.03478108695683071,11,9
419.0,61,0.8237100957281676,0.03023003223915398,11,9
420.0,61,0.8237100957281676,0.03023003223915398,11,9
421.0,61,0.8237100957281676,0.03023003223915398,11,9
422.0,61,0.9461942352636222,0.03453931582298737,11,9
423.0,61,0.9461942352636222,0.03453931582298737,11,9
424.0,62,0.9947857552038746,0.03578523227765711,10,9
425.0,62,0.9947857552038746,0.03578523227765711,10,9
426.0,62,0.9947857552038746,0.03578523227765711,10,9
427.0,62,0.9961204241560272,0.03582880912873647,10,9
428.0,62,0.9961204241560272,0.03582880912873647,10,9
429.0,63,0.9391379415082348,0.03364395332548992,10,9
430.0,63,0.9391379415082348,0.03364395332548992,10,9
431.0,63,0.9391379415082348,0.03364395332548992,10,9
432.0,63,0.9391379415082348,0.03364395332548992,10,9
433.0,63,0.9391379415082348,0.03364395332548992,10,9
434.0,64,0.9374158399269632,0.033463305194416544,10,9
435.0,64,0.9374158399269632,0.033463305194416544,10,9
436.0,64,0.9374158399269632,0.033463305194416544,10,9
437.0,64,0.9374158399269632,0.033463305194416544,10,9
438.0,64,0.9374158399269632,0.033463305194416544,10,9
439.0,65,0.987486645167923,0.03508073974863138,10,9
440.0,65,0.987486645167923,0.03508073974863138,10,9
441.0,65,0.987486645167923,0.03508073974863138,10,9
442.0,65,0.987486645167923,0.03508073974863138,10,9
443.0,65,0.987486645167923,0.03508073974863138,10,9
444.0,66,0.9592273929544392,0.03383421711638579,10,9
445.0,66,0.9592273929544392,0.03383421711638579,10,9
446.0,66,0.9592273929544392,0.03383421711638579,10,9
447.0,66,0.9592273929544392,0.03383421711638579,10,9
448.0,66,0.9592273929544392,0.03383421711638579,10,9
449.0,67,0.9720129625149394,0.034204686710888665,10,9
450.0,67,0.9720129625149394,0.034204686710888665,10,9
451.0,67,0.9720129625149394,0.034204686710888665,10,9
452.0,67,0.9720129625149394,0.034204686710888665,10,9
453.0,67,0.9720129625149394,0.034204686710888665,10,9
454.0,68,0.9684189592423056,0.03384061592535283,10,9
455.0,68,0.9630376660436043,0.03365128922163541,10,9
456.0,68,0.9630376660436043,0.03365128922163541,10,9
457.0,68,0.9630376660436043,0.03365128922163541,10,9
458.0,68,0.9630376660436043,0.03365128922163541,10,9
459.0,69,0.9640746079402323,0.03366543013334334,10,9
460.0,69,0.9640746079402323,0.03366543013334334,10,9
461.0,69,0.9640746079402323,0.03366543013334334,10,9
462.0,69,0.9640746079402323,0.03366543013334334,10,9
463.0,69,0.9640746079402323,0.03366543013334334,10,9
464.0,70,0.9878224351620727,0.03449165141035169,10,9
465.0,70,0.9878224351620727,0.03449165141035169,10,9
466.0,70,0.9770277796274651,0.034159475937271096,10,9
467.0,70,0.9770277796274651,0.034159475937271096,10,9
468.0,70,0.9770277796274651,0.034159475937271096,10,9
469.0,71,0.9694240162431705,0.03380669274786242,11,9
470.0,71,0.9585143581903373,0.03344275236189313,11,9
471.0,71,0.9585143581903373,0.03344275236189313,11,9
472.0,71,0.9585143581903373,0.03344275236189313,11,9
473.0,71,0.9499315975518718,0.03313347510332543,11,9
474.0,72,0.9972402956038522,0.03534927214827924,13,10
475.0,72,0.9972402956038522,0.03534927214827924,13,10
476.0,72,0.9972402956038522,0.03534927214827924,13,10
477.0,72,0.9972402956038522,0.03534927214827924,13,10
478.0,72,0.9972402956038522,0.03534927214827924,13,10
479.0,73,0.9929966360416795,0.03468424502453487,10,9
480.0,73,0.9929966360416795,0.03468424502453487,10,9
481.0,73,0.9929966360416795,0.03468424502453487,10,9
482.0,73,0.9929966360416795,0.03468424502453487,10,9
483.0,73,0.9929966360416795,0.03468424502453487,10,9
484.0,74,0.9608035444111045,0.034619940562689175,10,9
485.0,74,0.9608035444111045,0.034619940562689175,10,9
486.0,74,0.9608035444111045,0.034619940562689175,10,9
487.0,74,0.9608035444111045,0.034619940562689175,10,9
488.0,74,0.9608035444111045,0.034619940562689175,10,9
489.0,75,0.9413772020960464,0.034106387651955214,10,9
490.0,75,0.8558391839831523,0.031081177368371304,10,9
491.0,75,0.8558391839831523,0.031081177368371304,10,9
492.0,75,0.8518254778755112,0.03093165269001038,10,9
493.0,75,0.8518254778755112,0.03093165269001038,10,9
494.0,76,0.9777973554314116,0.0357226613730211,10,9
495.0,76,0.9777973554314116,0.0357226613730211,10,9
496.0,76,0.9777973554314116,0.0357226613730211,10,9
497.0,76,0.9777973554314116,0.0357226613730211,10,9
498.0,76,0.9777973554314116,0.0357226613730211,10,9
499.0,77,0.9469851229277989,0.03424378209216388,10,9
500.0,77,0.9469851229277989,0.03424378209216388,10,9
501.0,77,0.9469851229277989,0.03424378209216388,10,9
502.0,77,0.9469851229277989,0.03424378209216388,10,9
503.0,77,0.9469851229277989,0.03424378209216388,10,9
504.0,78,0.9597383130460615,0.034424052187837666,10,9
505.0,78,0.9597383130460615,0.034424052187837666,10,9
506.0,78,0.9597383130460615,0.034424052187837666,10,9
507.0,78,0.9597383130460615,0.034424052187837666,10,9
508.0,78,0.9597383130460615,0.034424052187837666,10,9
509.0,79,0.9488359387519821,0.0340904803821747,10,8
510.0,79,0.9488359387519821,0.0340904803821747,10,8
511.0,79,0.8995741303521182,0.032315345583075,10,8
512.0,79,0.8995741303521182,0.032315345583075,10,8
513.0,79,0.8995741303521182,0.032315345583075,10,8
514.0,80,0.9981862353847162,0.03546679771303034,1,0
515.0,80,0.9416553502899024,0.0333085716968463,1,0
516.0,80,0.9416553502899024,0.0333085716968463,1,0
517.0,80,0.9416553502899024,0.0333085716968463,1,0
518.0,80,0.9416553502899024,0.0333085716968463,1,0
519.0,81,0.985736679933021,0.03468113557951243,11,0
520.0,81,0.985736679933021,0.03468113557951243,11,0
521.0,81,0.985736679933021,0.03468113557951243,11,0
522.0,81,0.985736679933021,0.03468113557951243,11,0
523.0,81,0.9330196285892602,0.03305891507798538,11,0
524.0,82,0.9947281224761467,0.03514731711424591,7,0
525.0,82,0.9947281224761467,0.03514731711424591,7,0
526.0,82,0.9947281224761467,0.03514731711424591,7,0
527.0,82,0.9947281224761467,0.03514731711424591,7,0
528.0,82,0.9947281224761467,0.03514731711424591,7,0
529.0,83,0.9948923543256634,0.034643440446461726,8,0
530.0,83,0.9948923543256634,0.034643440446461726,8,0
531.0,83,0.9948923543256634,0.034643440446461726,8,0
532.0,83,0.9948923543256634,0.034643440446461726,8,0
533.0,83,0.9948923543256634,0.034643440446461726,8,0
534.0,84,0.9963927528770335,0.034447738729171416,12,0
535.0,84,0.970340499256056,0.03346193581863871,12,0
536.0,84,0.970340499256056,0.03346193581863871,12,0
537.0,84,0.970340499256056,0.03346193581863871,12,0
538.0,84,0.970340499256056,0.03346193581863871,12,0
539.0,85,0.9967586624190821,0.034787112526204846,6,0
540.0,85,0.9967586624190821,0.034787112526204846,6,0
541.0,85,0.9967586624190821,0.034787112526204846,6,0
542.0,85,0.9967586624190821,0.034787112526204846,6,0
543.0,85,0.9504956950525546,0.03315947121225098,6,0
544.0,86,0.9865496414096709,0.03459904808473394,4,0
545.0,86,0.9865496414096709,0.03459904808473394,4,0
546.0,86,0.9865496414096709,0.03459904808473394,4,0
547.0,86,0.9865496414096709,0.03459904808473394,4,0
548.0,86,0.9865496414096709,0.03459904808473394,4,0
549.0,87,0.9897415602405314,0.03500671411958446,5,0
550.0,87,0.9897415602405314,0.03500671411958446,5,0
551.0,87,0.9897415602405314,0.03500671411958446,5,0
552.0,87,0.9897415602405314,0.03500671411958446,5,0
553.0,87,0.9897415602405314,0.03500671411958446,5,0
554.0,88,0.9780025220065285,0.03462184353847121,5,0
555.0,88,0.9780025220065285,0.03462184353847121,5,0
556.0,88,0.9780025220065285,0.03462184353847121,5,0
557.0,88,0.9780025220065285,0.03462184353847121,5,0
558.0,88,0.9759153232994392,0.034553696641755643,5,0
559.0,89,0.9952698798185141,0.03499830407658066,5,0
560.0,89,0.9952698798185141,0.03499830407658066,5,0
561.0,89,0.9952698798185141,0.03499830407658066,5,0
562.0,89,0.9952698798185141,0.03499830407658066,5,0
563.0,89,0.9952698798185141,0.03499830407658066,5,0
564.0,90,0.9734371438231915,0.03420575898424666,6,0
565.0,90,0.9734371438231915,0.03420575898424666,6,0
566.0,90,0.9734371438231915,0.03420575898424666,6,0
567.0,90,0.9734371438231915,0.03420575898424666,6,0
568.0,90,0.9734371438231915,0.03420575898424666,6,0
569.0,91,0.995137072033961,0.03497948108735958,6,0
570.0,91,0.995137072033961,0.03497948108735958,6,0
571.0,91,0.995137072033961,0.03497948108735958,6,0
572.0,91,0.995137072033961,0.03497948108735958,6,0
573.0,91,0.995137072033961,0.03497948108735958,6,0
574.0,92,0.9827226184683981,0.03464069368113835,6,0
575.0,92,0.9827226184683981,0.03464069368113835,6,0
576.0,92,0.9827226184683981,0.03464069368113835,6,0
577.0,92,0.9827226184683981,0.03464069368113835,6,0
578.0,92,0.9827226184683981,0.03464069368113835,6,0
579.0,93,0.9824854558856609,0.034629183694849304,6,0
580.0,93,0.9824854558856609,0.034629183694849304,6,0
581.0,93,0.9824854558856609,0.034629183694849304,6,0
582.0,93,0.9824854558856609,0.034629183694849304,6,0
583.0,93,0.9824854558856609,0.034629183694849304,6,0
584.0,94,0.9951288683843527,0.03507912070180505,6,0
585.0,94,0.9951288683843527,0.03507912070180505,6,0
586.0,94,0.9951288683843527,0.03507912070180505,6,0
587.0,94,0.9951288683843527,0.03507912070180505,6,0
588.0,94,0.9951288683843527,0.03507912070180505,6,0
589.0,95,0.9964899498969084,0.03511999480179381,6,0
590.0,95,0.9964899498969084,0.03511999480179381,6,0
591.0,95,0.9964899498969084,0.03511999480179381,6,0
592.0,95,0.9964899498969084,0.03511999480179381,6,0
593.0,95,0.9964899498969084,0.03511999480179381,6,0
594.0,96,0.9804186554894196,0.03441240287658289,6,0
595.0,96,0.9804186554894196,0.03441240287658289,6,0
596.0,96,0.9804186554894196,0.03441240287658289,6,0
597.0,96,0.9804186554894196,0.03441240287658289,6,0
598.0,96,0.9804186554894196,0.03441240287658289,6,0
599.0,97,0.9993733083599539,0.035127062456918386,6,0
600.0,97,0.9993733083599539,0.035127062456918386,6,0
601.0,97,0.9993733083599539,0.035127062456918386,6,0
602.0,97,0.9993733083599539,0.035127062456918386,6,0
603.0,97,0.9993733083599539,0.035127062456918386,6,0
604.0,98,0.994676148103315,0.034843954014945305,6,0
605.0,98,0.994676148103315,0.034843954014945305,6,0
606.0,98,0.994676148103315,0.034843954014945305,6,0
607.0,98,0.994676148103315,0.034843954014945305,6,0
608.0,98,0.994676148103315,0.034843954014945305,6,0
609.0,99,0.9979950979945312,0.03481581144912286,6,0
610.0,99,0.9979950979945312,0.03481581144912286,6,0
611.0,99,0.9979950979945312,0.03481581144912286,6,0
