user_id,serving_sector_id,indoor,eligible,active_interval_count,sector_selective_minimum_active_total_rate_bps_hz,sector_selective_mean_active_total_rate_bps_hz,sector_selective_minimum_active_protected_rate_bps_hz,sector_selective_minimum_floor_ratio,sector_selective_floor_violation_intervals,uniform_minimum_active_total_rate_bps_hz,uniform_mean_active_total_rate_bps_hz,uniform_minimum_active_protected_rate_bps_hz,uniform_minimum_floor_ratio,uniform_floor_violation_intervals
E3_SITE_04_SEC_3_UE_4,E3_SITE_04_SEC_3,True,True,60,4.99831976966185,5.275671484556982,4.2614433565518155,1.0912161758966812,0,4.9993428454315385,5.230522555075491,4.2716741142486985,1.0914395303198672,0
E3_SITE_05_SEC_1_UE_1,E3_SITE_05_SEC_1,True,True,60,3.2894820537595075,3.4745247200203457,3.4308447774318074,1.1054561014224054,0,3.2332228103432903,3.438708482213889,2.8682523432696354,1.0865497438623186,0
E3_SITE_05_SEC_1_UE_2,E3_SITE_05_SEC_1,False,False,98,0.013028505042411579,0.021597138321906198,0.007682079730084439,,0,0.013028437189389728,0.02160073488231614,0.007681401199865946,,0
E3_SITE_05_SEC_1_UE_3,E3_SITE_05_SEC_1,True,True,98,3.495688166235497,4.262067245735105,3.0261437769140964,1.1027890331282761,0,3.4661058288876374,4.233941298442097,2.7303204034355066,1.0934566568835573,0
E3_SITE_05_SEC_1_UE_4,E3_SITE_05_SEC_1,True,True,60,3.5883601426948926,4.127208706618649,3.2570737601324153,1.1037252769489725,0,3.5435694632266594,4.087762579807389,2.8091669654500837,1.0899483417655154,0
E3_SITE_05_SEC_2_UE_1,E3_SITE_05_SEC_2,True,True,60,0.7606116641354495,0.8671095689394092,0.6189180521371519,1.1036042176805227,0,0.7406604369047659,0.8549842716715429,0.41940577983031596,1.0746561229327096,0
E3_SITE_05_SEC_2_UE_2,E3_SITE_05_SEC_2,True,True,60,1.837575021942524,2.193413272770867,1.751932476292267,1.1036200521554682,0,1.7853800958126873,2.1631785764857323,1.2299832149939,1.0801513750952656,0
E3_SITE_05_SEC_2_UE_3,E3_SITE_05_SEC_2,True,True,98,1.9131948718854344,3.7942420954746408,1.293040927066537,1.1038065049382422,0,1.8864654324556218,3.7636786902890758,1.0257465327684132,1.0956570673051451,0
E3_SITE_05_SEC_2_UE_4,E3_SITE_05_SEC_2,True,True,98,2.5891436474054825,4.240866934870708,2.4931428927314845,1.1022008338272655,0,2.5022415431300384,4.19616824676478,1.6241218499770436,1.072641105485195,0
E3_SITE_05_SEC_3_UE_1,E3_SITE_05_SEC_3,True,True,98,0.2750808298735993,0.40116756982200874,0.07779164878371632,1.0944317963182664,0,0.274263071186748,0.4009053944208538,0.07705960948105889,1.0911782758566013,0
E3_SITE_05_SEC_3_UE_2,E3_SITE_05_SEC_3,False,False,60,0.05599203879883278,1.552338125976319,0.0,,0,0.05589013627747406,1.7085554204125968,0.08832262503175167,,0
E3_SITE_05_SEC_3_UE_3,E3_SITE_05_SEC_3,True,False,60,0.03574904408444482,0.044586200247697896,0.055250946961295185,,0,0.03265903579506917,0.04248492745615996,0.02435086406753868,,0
E3_SITE_05_SEC_3_UE_4,E3_SITE_05_SEC_3,False,False,98,0.004054988011268807,0.006221655981451069,0.0018448955219582787,,0,0.004054954912743448,0.006220892126489733,0.0018445645367046889,,0
E3_SITE_06_SEC_1_UE_1,E3_SITE_06_SEC_1,True,True,98,3.8919591029948255,4.150380879899403,3.832532520631161,1.1057350331250295,0,3.79036592827007,4.100433364101746,3.070831570764889,1.076871643390766,0
E3_SITE_06_SEC_1_UE_2,E3_SITE_06_SEC_1,True,True,98,4.447018016147316,4.553754704930609,3.676960336806943,1.1093726016557177,0,4.4051929080105126,4.515844842929705,3.048010512882849,1.0930407409140364,0
E3_SITE_06_SEC_1_UE_3,E3_SITE_06_SEC_1,False,False,60,0.017000254947685544,1.8868920982951305,0.0,,0,0.016979024616775553,2.086501005564393,0.005371517905715501,,0
E3_SITE_06_SEC_1_UE_4,E3_SITE_06_SEC_1,False,True,60,0.21200307974917537,0.21497805756030366,0.18828699243167382,1.1217691220023265,0,0.2119434195038416,0.21419759195354507,0.18769038997833593,1.121453442526794,0
E3_SITE_06_SEC_2_UE_1,E3_SITE_06_SEC_2,True,True,60,0.6273707094658131,0.6528659784669325,0.2727430201908494,1.1097883557351638,0,0.6256735685709213,0.6518269685621176,0.25577161124193204,1.106786195808385,0
E3_SITE_06_SEC_2_UE_2,E3_SITE_06_SEC_2,True,True,98,0.34957965223363163,0.8818824424126879,0.6550833145258114,1.1146392824000224,0,0.3473769169765921,0.8751326088985443,0.6330559619554165,1.1077289546493299,0
E3_SITE_06_SEC_2_UE_3,E3_SITE_06_SEC_2,True,True,98,2.081557359651263,3.0321968319444945,2.332520623382644,1.1145115439306055,0,2.050092023867054,2.997664679444028,1.6936885055598974,1.0862140641811893,0
E3_SITE_06_SEC_2_UE_4,E3_SITE_06_SEC_2,True,True,60,2.02889666824437,3.8471280996967208,2.086007034055074,1.1118130058076117,0,1.977707946765365,3.7952070656743673,1.5741198192650225,1.0837621507878397,0
E3_SITE_06_SEC_3_UE_1,E3_SITE_06_SEC_3,True,True,60,2.025840852697697,2.80219126484059,0.833487876250694,1.0501029071973018,0,2.068890672226693,2.776270433421923,1.2639860715406552,1.072417957553562,0
E3_SITE_06_SEC_3_UE_2,E3_SITE_06_SEC_3,True,True,60,1.7860195256045879,1.9133144980016616,1.1882234854698157,1.0337823147190737,0,1.8249151084934303,1.8832322095979583,1.5771793143582395,1.056295823185653,0
E3_SITE_06_SEC_3_UE_3,E3_SITE_06_SEC_3,True,True,98,2.6608132708727745,2.9445662206333583,0.4602250674026991,1.022393466044746,0,2.8026984554714387,2.9024225129393675,1.5215178450505287,1.0643857819678555,0
E3_SITE_06_SEC_3_UE_4,E3_SITE_06_SEC_3,True,True,98,1.7466172400683388,2.012244396199535,0.1019427256960373,1.0598055630800793,0,1.7568789568502259,1.9964193035207551,0.45181147621442413,1.075518515663487,0
E3_SITE_07_SEC_1_UE_1,E3_SITE_07_SEC_1,False,True,98,0.7402034599575575,0.7764987230729569,0.5006841028652818,1.0916701507943078,0,0.7488812987524037,0.7749580726450924,0.5874624908137434,1.1026103431029866,0
E3_SITE_07_SEC_1_UE_2,E3_SITE_07_SEC_1,False,True,60,0.5683438207656895,1.5468765100099662,0.7012778525674297,1.0903136970900433,0,0.5798980051776562,1.5429592143245037,0.8168196966870974,1.112479303652106,0
E3_SITE_07_SEC_1_UE_3,E3_SITE_07_SEC_1,False,True,60,0.48130940757173574,0.49963827068652006,0.2396759837519876,1.1004579059363289,0,0.48637676378661077,0.4865540491670955,0.2903495459007379,1.1063809106391873,0
E3_SITE_07_SEC_1_UE_4,E3_SITE_07_SEC_1,True,True,98,5.3590904561275785,5.553750272245414,5.647738784654158,1.1053487867095821,0,5.245673515809469,5.482005165440596,4.785657561038877,1.0819557728391793,0
E3_SITE_07_SEC_2_UE_1,E3_SITE_07_SEC_2,False,False,98,0.015138340272606216,0.02840181474749463,0.005287908281298326,,0,0.015137948800105983,0.028244896333430275,0.005283993556296017,,0
E3_SITE_07_SEC_2_UE_2,E3_SITE_07_SEC_2,True,True,98,0.959422428843493,1.0270216975743924,0.9504102164981039,1.1109443905852585,0,0.9139194424613695,0.9942567664006144,0.49538035267686836,1.0600328472411906,0
E3_SITE_07_SEC_2_UE_3,E3_SITE_07_SEC_2,False,False,60,0.002022519425100783,0.8762832417623657,0.0,,0,0.002022463129701678,0.9761082850365191,0.0023500676455664596,,0
E3_SITE_07_SEC_2_UE_4,E3_SITE_07_SEC_2,True,True,60,1.8616175004906972,2.2652818594705906,1.941380848531993,1.1076480494536933,0,1.8335856060247606,2.2226671571837793,1.661061903872627,1.0755460008769642,0
E3_SITE_07_SEC_3_UE_1,E3_SITE_07_SEC_3,False,False,60,0.0023521628917783657,0.0026853275451976686,0.0018737649739212097,,0,0.0024444739915479977,0.002685501119698432,0.002796875971617529,,0
E3_SITE_07_SEC_3_UE_2,E3_SITE_07_SEC_3,True,True,98,2.634056466303128,2.7368289276829096,2.688592553333665,1.086276525922677,0,2.5636786180350697,2.7036416462364,2.2759570983096475,1.0804369234389721,0
E3_SITE_07_SEC_3_UE_3,E3_SITE_07_SEC_3,True,True,98,2.629714311942095,2.8587167113841443,1.4271048009531502,1.0931900681508289,0,2.665699801187534,2.8447320312941398,1.7869596934075394,1.097166455323605,0
E3_SITE_07_SEC_3_UE_4,E3_SITE_07_SEC_3,True,True,60,4.0649551067821035,5.236865712145224,4.16415535615187,1.1044902618418044,0,3.933684266765736,5.158738935257796,2.8514469559881945,1.068822619603894,0
E3_SITE_08_SEC_1_UE_1,E3_SITE_08_SEC_1,True,True,60,5.943187901839251,6.407649470569107,4.0954638600868085,1.0877206046591232,0,5.960110274783916,6.340919897416436,4.264687589533455,1.090817732671169,0
E3_SITE_08_SEC_1_UE_2,E3_SITE_08_SEC_1,False,True,60,0.6229544599591371,1.0539756571973309,0.538057923094467,1.0188925976713594,0,0.6743453874756904,1.0559137081514003,1.0519671982599994,1.1029466321147698,0
E3_SITE_08_SEC_1_UE_3,E3_SITE_08_SEC_1,False,True,98,0.14180426089929257,0.23755591286501843,0.027461400780784666,1.0293027475100265,0,0.14554996093128245,0.24140350563063018,0.0649184011006834,1.1026724731749882,0
E3_SITE_08_SEC_1_UE_4,E3_SITE_08_SEC_1,True,True,98,6.467885634233427,7.711328477761208,5.007693510738607,1.0901316723845436,0,6.425511848472548,7.634575309452692,4.583955653129815,1.082989770293344,0
E3_SITE_08_SEC_2_UE_1,E3_SITE_08_SEC_2,True,True,98,5.500602786559916,5.789729886166357,4.7822605856817155,1.111138436506132,0,5.358334111434675,5.7057407751049745,3.359573834429313,1.0824182821814925,0
E3_SITE_08_SEC_2_UE_2,E3_SITE_08_SEC_2,True,True,60,4.339216747414757,5.6469492931169185,4.110245267672979,1.1112270601913263,0,4.238314462746071,5.595724269353983,3.1012224209861134,1.085387062863289,0
E3_SITE_08_SEC_2_UE_3,E3_SITE_08_SEC_2,False,True,60,0.3500810427747486,0.4109984953649826,0.2280330677042758,1.1111234173895028,0,0.3499880872478971,0.4107784499345782,0.2271035124357606,1.1098133830234471,0
E3_SITE_08_SEC_2_UE_4,E3_SITE_08_SEC_2,True,True,98,4.386443986198898,4.773969564975487,3.7541999105448816,1.1111140447972372,0,4.291824774420317,4.716103830244886,2.808007792759067,1.0871463991495085,0
E3_SITE_08_SEC_3_UE_1,E3_SITE_08_SEC_3,True,True,98,4.068706589962933,5.123998258725225,3.5774324074923696,1.1110488982339826,0,3.958146485534091,5.0669888748836405,2.4718313632039415,1.0810630632794471,0
E3_SITE_08_SEC_3_UE_2,E3_SITE_08_SEC_3,True,True,98,4.023513134517969,5.101172236945812,3.449233749457175,1.1113069671858344,0,3.9123126178764283,5.042522270955739,2.337228583041774,1.080682525628,0
E3_SITE_08_SEC_3_UE_3,E3_SITE_08_SEC_3,True,True,60,2.6758234014815523,2.9162715613975694,2.574356241841523,1.1114970999730653,0,2.606662338154804,2.8631015806637716,1.8827456085740428,1.0827686266081298,0
E3_SITE_08_SEC_3_UE_4,E3_SITE_08_SEC_3,False,True,60,0.5799123303727971,1.0072778299828584,0.5345019912122684,1.1111667887358954,0,0.5774095756718698,1.0058183238460798,0.5094744442029955,1.106381627080299,0
E3_SITE_09_SEC_1_UE_1,E3_SITE_09_SEC_1,True,True,60,2.4590565442186767,2.635426817294724,0.0,1.0067593838948268,0,2.5943743324753386,2.7799261226741954,1.3531778825666205,1.0842010359308554,0
E3_SITE_09_SEC_1_UE_2,E3_SITE_09_SEC_1,True,True,98,2.536216970692969,2.728825732931864,0.0,1.0094864197861342,0,2.751177840702952,2.847757457891008,1.9355077266600031,1.081967332587157,0
E3_SITE_09_SEC_1_UE_3,E3_SITE_09_SEC_1,True,True,98,2.4469138453601706,2.74600237502879,0.0,1.0036886592958771,0,2.612961008717258,2.846679255506887,1.6604716335708716,1.0747077062456705,0
E3_SITE_09_SEC_1_UE_4,E3_SITE_09_SEC_1,False,True,60,0.37151907666917017,3.1124277948172767,0.0,1.0142985855058388,0,0.3972401438618375,3.208951949848105,0.25721067192667313,1.084520664827097,0
E3_SITE_09_SEC_2_UE_1,E3_SITE_09_SEC_2,True,True,60,3.1405267625110556,4.142621630260246,3.81275928743659,1.111256330656399,0,2.9977647131098037,4.060250160736655,2.3851387934240718,1.0608871099523145,0
E3_SITE_09_SEC_2_UE_2,E3_SITE_09_SEC_2,True,True,60,3.4545570841871527,3.5638731701933817,3.7192586345498864,1.1107899438262423,0,3.3074522241825495,3.4724377779288913,2.2482100345038525,1.063489350667994,0
E3_SITE_09_SEC_2_UE_3,E3_SITE_09_SEC_2,True,True,98,3.064325810893901,3.416692386122744,3.11447278369831,1.1096235847069182,0,2.9635475779084057,3.360142645251011,2.1066904538433584,1.0746522333088846,0
E3_SITE_09_SEC_2_UE_4,E3_SITE_09_SEC_2,True,True,98,2.9855069264072585,3.497866666624946,3.0149046960210524,1.110818408081639,0,2.8822919950721717,3.422962994324047,1.9827553826701803,1.0742999683154493,0
E3_SITE_09_SEC_3_UE_1,E3_SITE_09_SEC_3,True,True,98,5.927345113195977,6.74748488745507,6.07258895180592,1.11109872876368,0,5.768822953109824,6.652616832255738,4.4873673509443845,1.082868328848615,0
E3_SITE_09_SEC_3_UE_2,E3_SITE_09_SEC_3,False,True,60,1.6645682145732899,3.7368955142558504,2.0232006447330035,1.1091787001577922,0,1.6534722100667143,3.7218398490148403,1.9122405996672478,1.101784919748076,0
E3_SITE_09_SEC_3_UE_3,E3_SITE_09_SEC_3,True,True,60,5.916153234473043,6.015547552207088,6.152376723286809,1.1111981878444597,0,5.755165043128548,5.920471967592448,4.5424948098418545,1.081417098225029,0
E3_SITE_09_SEC_3_UE_4,E3_SITE_09_SEC_3,True,True,98,5.265864852083332,5.998967551567075,5.551305194528537,1.1111656331675235,0,5.146728495437236,5.924528811481658,4.359941628067566,1.086584481889649,0
E3_SITE_10_SEC_1_UE_1,E3_SITE_10_SEC_1,True,True,98,3.5629673734162255,6.11439572939166,0.4916095844293715,1.022773422735281,0,3.5607782527389658,6.094106516644383,0.75877944103088,1.0303645132289283,0
E3_SITE_10_SEC_1_UE_2,E3_SITE_10_SEC_1,False,False,98,0.06270428216096315,1.297535203902932,0.0020196189766056353,,0,0.06411141244790103,1.2949694883526506,0.016090921845984416,,0
E3_SITE_10_SEC_1_UE_3,E3_SITE_10_SEC_1,False,True,60,0.2176571362915835,2.143520679951742,0.014604939924393876,1.0189201381873663,0,0.23069409858857468,2.1150489060612894,0.14497456289430544,1.0799501767678537,0
E3_SITE_10_SEC_1_UE_4,E3_SITE_10_SEC_1,True,True,60,1.7902171795304762,1.9042404610058636,0.07412266858683142,1.035261379416308,0,1.8413824091255826,1.8951084190103684,0.5857749645378953,1.0648496253422433,0
E3_SITE_10_SEC_2_UE_1,E3_SITE_10_SEC_2,True,True,60,3.351007308814365,3.496354838770235,1.8032738651511309,1.0372518006193032,0,3.3697769437927545,3.46419592869467,2.915352462864196,1.071674450933253,0
E3_SITE_10_SEC_2_UE_2,E3_SITE_10_SEC_2,True,True,98,3.3485184434073694,3.650307256542008,1.4088916612234508,1.0361313219961803,0,3.47275529140351,3.622809018010809,2.6512601411848578,1.0745739024180732,0
E3_SITE_10_SEC_2_UE_3,E3_SITE_10_SEC_2,True,True,98,4.117583545089359,4.333703337857238,1.6498434489964053,1.0398545706956754,0,4.214058307328691,4.29680715011392,2.614591071389726,1.0642183076721818,0
E3_SITE_10_SEC_2_UE_4,E3_SITE_10_SEC_2,True,True,60,3.6698445560987136,6.918144674537172,1.3762914158560338,1.0323803311400217,0,3.7207660594428154,6.892201205266369,1.8855064492970501,1.046705286238506,0
E3_SITE_10_SEC_3_UE_1,E3_SITE_10_SEC_3,True,True,60,6.380869649238804,6.9712141139399275,4.504765128500259,1.0908380686526813,0,6.383239055035286,6.923943787435484,4.528459186465083,1.0912431291201363,0
E3_SITE_10_SEC_3_UE_2,E3_SITE_10_SEC_3,False,True,60,0.9175864292548934,1.15919004584227,0.6785592912498558,1.0232925669083688,0,0.9713562862305138,1.1778870184768757,1.2162578610060606,1.095191992311365,0
E3_SITE_10_SEC_3_UE_3,E3_SITE_10_SEC_3,True,True,98,6.674258600529174,7.432201823780436,5.2682218777199274,1.088180422947594,0,6.637671039447606,7.376344332779507,4.902346266904248,1.08414856298761,0
E3_SITE_10_SEC_3_UE_4,E3_SITE_10_SEC_3,True,True,98,6.329656086300721,6.991896043129267,4.553835073083401,1.086103473520159,0,6.337940723795678,6.958812869138892,4.636681448032974,1.0904628119875635,0
