link_id,sample_index,is_endpoint,fraction_from_tx,distance_from_tx_m,longitude_deg,latitude_deg,elevation_m_asl
E3_SITE_03,10,False,0.0909090909090909,298.06538746833894,-75.80372819892665,45.55867659828356,151.05967712402344
E3_SITE_03,11,False,0.1,327.87192621517283,-75.80377859339684,45.5589424340169,149.5850067138672
E3_SITE_03,12,False,0.109090909090909,357.6784649620068,-75.80382898834232,45.559208269715576,149.1765594482422
E3_SITE_03,13,False,0.1181818181818181,387.4850037088406,-75.80387938376307,45.55947410537959,149.95664978027344
E3_SITE_03,14,False,0.1272727272727272,417.2915424556745,-75.80392977965913,45.55973994100897,152.34820556640625
E3_SITE_03,15,False,0.1363636363636363,447.0980812025084,-75.80398017603048,45.56000577660367,159.43980407714844
E3_SITE_03,16,False,0.1454545454545454,476.9046199493423,-75.80403057287715,45.56027161216372,166.47836303710938
E3_SITE_03,17,False,0.1545454545454545,506.7111586961762,-75.80408097019915,45.56053744768911,174.55313110351562
E3_SITE_03,18,False,0.1636363636363636,536.5176974430101,-75.80413136799648,45.56080328317983,174.115234375
E3_SITE_03,19,False,0.1727272727272727,566.324236189844,-75.80418176626914,45.56106911863591,173.17762756347656
E3_SITE_03,20,False,0.1818181818181818,596.1307749366779,-75.80423216501714,45.56133495405731,165.7544403076172
E3_SITE_03,21,False,0.1909090909090909,625.9373136835118,-75.80428256424051,45.56160078944406,166.29977416992188
E3_SITE_03,22,False,0.2,655.7438524303457,-75.80433296393925,45.56186662479615,165.3269805908203
E3_SITE_03,23,False,0.209090909090909,685.5503911771796,-75.80438336411335,45.56213246011358,157.60238647460938
E3_SITE_03,24,False,0.2181818181818181,715.3569299240135,-75.80443376476285,45.56239829539635,154.4911346435547
E3_SITE_03,25,False,0.2272727272727272,745.1634686708474,-75.80448416588773,45.56266413064444,147.72610473632812
E3_SITE_03,26,False,0.2363636363636363,774.9700074176812,-75.804534567488,45.56292996585789,147.86782836914062
E3_SITE_03,27,False,0.2454545454545454,804.7765461645151,-75.8045849695637,45.56319580103666,146.7145233154297
E3_SITE_03,28,False,0.2545454545454545,834.583084911349,-75.80463537211482,45.56346163618078,147.260009765625
E3_SITE_03,29,False,0.2636363636363636,864.3896236581829,-75.80468577514135,45.56372747129024,148.59625244140625
E3_SITE_03,30,False,0.2727272727272727,894.1961624050168,-75.80473617864334,45.56399330636502,150.1416015625
E3_SITE_03,31,False,0.2818181818181818,924.0027011518508,-75.80478658262076,45.56425914140515,154.4210205078125
E3_SITE_03,32,False,0.2909090909090909,953.8092398986846,-75.80483698707363,45.5645249764106,164.898681640625
E3_SITE_03,33,False,0.3,983.6157786455184,-75.80488739200197,45.564790811381386,172.3858642578125
E3_SITE_03,34,False,0.3090909090909091,1013.4223173923524,-75.80493779740578,45.56505664631752,171.8118896484375
E3_SITE_03,35,False,0.3181818181818182,1043.2288561391863,-75.80498820328508,45.565322481218985,171.8118896484375
E3_SITE_03,36,False,0.3272727272727272,1073.0353948860202,-75.80503860963987,45.56558831608578,168.9403533935547
E3_SITE_03,37,False,0.3363636363636363,1102.841933632854,-75.80508901647013,45.5658541509179,169.97499084472656
E3_SITE_03,38,False,0.3454545454545454,1132.648472379688,-75.80513942377593,45.56611998571537,173.1827392578125
E3_SITE_03,39,False,0.3545454545454545,1162.455011126522,-75.80518983155723,45.56638582047815,175.48765563964844
E3_SITE_03,40,False,0.3636363636363636,1192.2615498733558,-75.80524023981407,45.56665165520628,177.99337768554688
E3_SITE_03,41,False,0.3727272727272727,1222.0680886201897,-75.80529064854643,45.56691748989973,168.42654418945312
E3_SITE_03,42,False,0.3818181818181818,1251.8746273670235,-75.80534105775433,45.56718332455851,164.84751892089844
E3_SITE_03,43,False,0.3909090909090909,1281.6811661138574,-75.80539146743779,45.56744915918263,161.0083770751953
E3_SITE_03,44,False,0.4,1311.487704860691,-75.8054418775968,45.56771499377208,153.5088348388672
E3_SITE_03,45,False,0.4090909090909091,1341.2942436075252,-75.80549228823139,45.56798082832686,152.29310607910156
E3_SITE_03,46,False,0.4181818181818181,1371.1007823543591,-75.80554269934156,45.56824666284697,150.3634490966797
E3_SITE_03,47,False,0.4272727272727272,1400.907321101193,-75.80559311092732,45.56851249733241,150.18960571289062
E3_SITE_03,48,False,0.4363636363636363,1430.713859848027,-75.80564352298866,45.568778331783165,150.6914520263672
