interval_index,start_time_s,duration_s,active_user_count,online_predictive_robust_1db_upper_interval_ratio,online_predictive_robust_1db_moving_pf_utility,online_predictive_robust_1db_active_total_rate_bps_hz,online_predictive_robust_1db_active_protected_rate_bps_hz,online_predictive_robust_1db_two_drops_upper_interval_ratio,online_predictive_robust_1db_two_drops_moving_pf_utility,online_predictive_robust_1db_two_drops_active_total_rate_bps_hz,online_predictive_robust_1db_two_drops_active_protected_rate_bps_hz,online_predictive_robust_3db_upper_interval_ratio,online_predictive_robust_3db_moving_pf_utility,online_predictive_robust_3db_active_total_rate_bps_hz,online_predictive_robust_3db_active_protected_rate_bps_hz,online_myopic_robust_1db_upper_interval_ratio,online_myopic_robust_1db_moving_pf_utility,online_myopic_robust_1db_active_total_rate_bps_hz,online_myopic_robust_1db_active_protected_rate_bps_hz,static_robust_1db_upper_interval_ratio,static_robust_1db_moving_pf_utility,static_robust_1db_active_total_rate_bps_hz,static_robust_1db_active_protected_rate_bps_hz,frozen_table_predictive_robust_1db_upper_interval_ratio,frozen_table_predictive_robust_1db_moving_pf_utility,frozen_table_predictive_robust_1db_active_total_rate_bps_hz,frozen_table_predictive_robust_1db_active_protected_rate_bps_hz
61,419.0,5,57,0.9951013405987931,119.20830163736277,315.17850101967235,326.3802961244379,0.9992876955646194,119.16766511827308,315.1793920317661,326.389206245375,0.9986658456287207,119.15466821561327,315.17197253920705,326.3150113197845,1.1863734444339218,119.21551895511764,315.1822104937071,326.41739086478515,0.32115027006763414,119.02285749697035,315.1698715507714,326.29400143542784,0.9909785893302687,119.20232869251622,315.1740725046717,326.33601097443136
62,424.0,5,57,0.9869124017676631,115.09510844730114,315.17624456537044,326.35773158141865,0.9866760962708655,115.054835790428,315.1761631351287,326.35691727900155,0.9870635140432975,115.04217671235709,315.1743315973903,326.33860190161715,0.9995825279761446,115.10198540879665,315.1779157149584,326.37444307729766,0.32123432894266224,114.91330797362383,315.1698715507714,326.29400143542784,0.9998910505689115,115.08933160368342,315.16993132552545,326.29459918296834
63,429.0,5,57,0.9833466846981046,110.36015324613484,315.17414806911756,326.33676661889024,0.9778481940179682,110.32015749164634,315.17393395066966,326.33462543441055,0.9946141889684459,110.30789843225763,315.1736381135994,326.33166706370804,0.9977875442935756,110.36685703638557,315.17668149561484,326.3621008838628,0.32123432894266224,110.18132408333548,315.1698715507714,326.29400143542784,0.9961165229449694,110.35453435565225,315.16764085884785,326.2716945161925
64,434.0,5,57,0.9683700096628577,105.18241766948991,315.17157472444984,326.31103317221266,0.9752381297433527,105.14264875232308,315.17126362197524,326.30792214746606,0.9937118700164854,105.13075511735585,315.1719537840953,326.3148237686671,0.9789451812046991,105.18899229129492,315.1744558040199,326.3398439679133,0.32123432894266224,105.00605296480472,315.1698715507714,326.29400143542784,0.9946088476490663,105.17694262481521,315.16640824432,326.25936837091433
65,439.0,5,57,0.9805152698105077,99.66656236561676,315.1676499167464,326.27178509517864,0.9806123602963828,99.62697448283119,315.1676418893291,326.2717048210054,0.9984435168235082,99.6154065526842,315.16912189227224,326.28650485043676,0.9960121784857233,99.67305263798843,315.17155453975465,326.31083132526084,0.32123432894266224,99.4922733433587,315.1698715507714,326.29400143542784,0.9933476014656856,99.66119275603486,315.1638957223146,326.23424315085947
66,444.0,5,57,0.9801369881650965,93.88109037294129,315.1673749373548,326.2690353012625,0.9801856486771235,93.84165396713178,315.16736940124434,326.2689799401577,0.9872412667633496,93.83044547913377,315.16780940215756,326.2733799492896,0.9992090888239884,93.8874962397801,315.16886990106855,326.2839849383996,0.32123432894266224,93.70855818663159,315.1698715507714,326.29400143542784,0.9989982586552861,93.87575814237647,315.161148685928,326.20677278699475
67,449.0,5,57,0.9992253111824175,87.87415467181988,315.16636375835867,326.2589235113004,0.9992496992098274,87.83484735557097,315.1663599060596,326.25888498830955,0.9994965788943683,87.82398970593718,315.1677102947481,326.27238887519474,0.9867223090460844,87.88047502694522,315.1676163188523,326.27144911623736,0.31934667047165816,87.70312120660542,315.1698715507714,326.29400143542784,0.9960326660599059,87.86883114338052,315.16081326212,326.20341854891365
68,454.0,5,57,0.9982128972831034,81.68133136056089,315.1647917708385,326.2432036360996,0.9982251202510946,81.64213578933598,315.16478908032093,326.2431767309239,0.9745785468163182,81.63166782504376,315.1680877320308,326.27616324802227,0.9972882296600977,81.68757717352,315.1663847548609,326.25913347632326,0.31934667047165816,81.51159195304288,315.1698715507714,326.29400143542784,0.9987776353514675,81.67600432413487,315.16070222023365,326.2023081300507
69,459.0,5,57,0.9997567448008527,75.32988526074524,315.16293978296795,326.2246837573935,0.9997629313574564,75.2907877606354,315.16293790180606,326.22466494577463,0.9959488904937107,75.28065072507945,315.1648172154165,326.2434580818794,0.9927854153167023,75.33606750953138,315.1646086247039,326.24137217475266,0.30034443589470006,75.1612829748747,315.1698715507714,326.29400143542784,0.9954494222173527,75.32457078971993,315.163551242313,326.23079835084445
70,464.0,5,57,0.9993244952274838,68.84133722799922,315.1635151990572,326.2304379182857,0.9993276766267025,68.80232688971921,315.1635174108858,326.23046003657214,0.9969362389512836,68.79246371348341,315.1641369423646,326.23665535136064,0.999679711960538,68.84745409472532,315.16294082748294,326.22469420254333,0.30034443589470006,68.67372863940376,315.1698715507714,326.29400143542784,0.9973823593281872,68.83604933525586,315.1659596982121,326.25488290983566
71,469.0,5,57,0.9996880111608129,62.23304335739306,315.1658140911675,326.2534268393889,0.999689633956631,62.194111331702615,315.16581719777935,326.25345790550773,0.9967599526682503,62.18455288717807,315.16730387009966,326.2683246287113,0.9834476790905251,62.239084048189696,315.1635216036316,326.2305019640305,0.14110717769257386,62.06629067959268,315.1698715507714,326.29400143542784,0.9993201811000311,62.227799307791145,315.17055316782194,326.30081760593316
72,474.0,5,57,0.9903647959922991,55.51925159592109,315.16735887711803,326.2688746988944,0.990365609316846,55.480390634164884,315.16736107842826,326.2688967119967,0.9989212215805521,55.47110502175106,315.16922747957847,326.2875607234993,0.9406665684727692,55.52525775279383,315.165319191284,326.2484778405543,0.1084297522340833,55.35322321924515,315.1698715507714,326.29400143542784,0.9918573583244615,55.51400997405344,315.1710592861815,326.3058787895296
73,479.0,5,57,0.9994413808204351,48.711897223066714,315.17076252442564,326.30291117197066,0.9994417684334564,48.67310136952308,315.1707640584965,326.30292651267916,0.9997474569102198,48.66396184128257,315.16965916536947,326.2918775814087,0.9745322731326319,48.71779502414259,315.1668197221445,326.2634831491597,0.1084297522340833,48.54640692390622,315.1698715507714,326.29400143542784,0.9989092080338564,48.706573441218985,315.17152608757647,326.3105468034787
74,484.0,5,57,0.9967092519325119,41.82087626853095,315.1705551544507,326.3008374722212,0.9967094354433902,41.782140592688265,315.17055627389243,326.30084866663833,0.9992709116065708,41.773174742471966,315.1700626756787,326.2959126845011,0.9988178916738589,41.82674209362778,315.17069391000746,326.30222502778906,0.1084297522340833,41.65587131405844,315.1698715507714,326.29400143542784,0.9868564102397496,41.81548163014389,315.17023471585446,326.29763308625866
75,489.0,5,57,0.9950141454886082,34.85475235453903,315.1711861178658,326.3071471063724,0.9950142359354126,34.81607276356014,315.17118691813926,326.3071551091065,0.9894338150148573,34.80725319945679,315.17026878371973,326.2979737649114,0.972063534711128,34.86057121244963,315.1698721101254,326.29400702896805,0.10776489635780262,34.69017632225475,315.1698715507714,326.29400143542784,0.9803214450220461,34.849257545857505,315.1722403326062,326.31768925377605
76,494.0,5,57,0.9726207912623495,27.820944440583673,315.1741557134337,326.33684306205106,0.9726208197888575,27.782317530025423,315.17415590243235,326.33684495203767,0.991213671106923,27.773600086592836,315.1717646112352,326.312932040066,0.8958530442479211,27.82667667230646,315.17116597489974,326.30694567671117,0.10587464377098939,27.656697357907845,315.1698715507714,326.29400143542784,0.9443369057433315,27.8153316181661,315.1727249096806,326.3225350245201
77,499.0,5,57,0.9763756596665683,20.725863431630074,315.18003991838333,326.39568511154744,0.9763756596665683,20.687286390094613,315.18003991838333,326.39568511154744,0.9822089630694536,20.67866613944374,315.1769142755306,326.3644286830197,0.9743737778833614,20.731489639362405,315.17360096007155,326.3312955284292,0.10587464377098939,20.561842438337017,315.1698715507714,326.29400143542784,0.8642180766334961,20.72008910933163,315.1698447572934,326.29373350064816
78,504.0,5,57,0.948460569934599,13.575101025771625,315.1851907833414,326.447193761128,0.948460569934599,13.536571520518375,315.1851907833414,326.447193761128,0.9601148490598318,13.528052000430495,315.1812241830862,326.4075277585756,0.9923587079778484,13.580599565529184,315.17456070713143,326.34089299902894,0.10587464377098939,13.411220380147075,315.1698715507714,326.29400143542784,0.6972904613106604,13.56912385999811,315.1689616335418,326.28490226313244
79,509.0,5,57,0.9281981224509349,6.3734947304871845,315.1857498793181,326.45278472089524,0.9281981224509349,6.3350108687083395,315.1857498793181,326.45278472089524,0.9328084576947395,6.326560330447645,315.18137531793695,326.40903910708414,0.9770734737042776,6.378980644119377,315.17644846999985,326.35977062771224,0.10574700264722862,6.209773020620267,315.1698715507714,326.29400143542784,0.4950951866448228,6.367456500497061,315.1739660250538,326.3349461782518
80,514.0,5,171,0.7287777815767973,22.430783680020816,509.71370751648453,490.5835854048562,0.7287777815767973,22.402603774213322,509.71370751648453,490.5835854048562,0.8019604626581838,22.390244827733238,509.659929806069,490.0458083007015,1.324514215538529,22.44183828235222,509.91382839356675,492.5847941756785,0.05092981888556694,22.282602399285203,509.4065843919724,487.512354159735,0.9638275542509148,22.4313732540671,509.88193835821545,492.26589382216514
81,519.0,5,171,0.9984036001406769,35.28508523456033,509.77533100773593,491.1998203173697,0.9999737577572207,35.26229080670119,509.7751389755278,491.1978999952894,0.9998760851786302,35.24797755323068,509.7177209362892,490.6237196029024,0.978377138230356,35.30046496624863,509.9039431255023,492.48594149503367,0.050532750582936034,35.14384080789025,509.4065843919724,487.512354159735,0.9379616097847994,35.291443272449,509.91137346468486,492.5602448868593
82,524.0,5,171,0.9989265868628682,45.88950870558082,509.86982994460175,492.14480968602834,0.9997135298150627,45.8702262480956,509.86969841074625,492.14349434747334,0.9958510184129009,45.852868679818236,509.7656850437489,491.1033606774991,0.9805810658673982,45.90571463346841,509.9397272287093,492.8437825271034,0.04987735029491886,45.748755833443056,509.4065843919724,487.512354159735,0.9237223738998344,45.897369987964034,509.9147944963679,492.59445520368973
83,529.0,5,171,0.997265849609805,54.788109094461205,509.922435117447,492.6708614144803,0.9976602553710379,54.771375850691214,509.92234421064876,492.66995234649886,0.9962415074194267,54.75107044240225,509.7957703210863,491.40421345087395,0.9998128260377032,54.80423694858643,509.9540647317723,492.98715755773384,0.04987735029491886,54.64568662884398,509.4065843919724,487.512354159735,0.9482807037839873,54.79608126627077,509.9181345532983,492.62785577299326
84,534.0,5,171,0.9903105953531718,62.33699539754994,509.9323636731653,492.77014697166385,0.9905082664855706,62.32223128038199,509.9323004527791,492.76951476780135,0.9785824546907248,62.298984396278314,509.79721855257037,491.41869576571503,0.9996379063475356,62.352519128101356,509.95573718270873,493.0038820670975,0.04987735029491886,62.192134743060976,509.4065843919724,487.512354159735,0.9604836526334485,62.34454716547326,509.9231400636595,492.6779108766064
85,539.0,5,171,0.9976223862159934,68.78684294115922,509.9530876077552,492.97738631756226,0.9977494343174262,68.77366137971372,509.95299721514556,492.9764823914659,0.9834965802612362,68.74770054488934,509.81381538156324,491.58466405564286,0.9858943771896682,68.80106299610101,509.9544635736728,492.99114597673935,0.049702323414208674,68.63890724830787,509.4065843919724,487.512354159735,0.9609733282758839,68.79328720024901,509.92552450199554,492.7017552599666
86,544.0,5,171,0.9946970635670616,74.32183959619924,509.97057284558923,493.15223869590284,0.994950557856039,74.30996546069144,509.9704420777674,493.1509310176847,0.9752619599348327,74.28190842093096,509.8393124819145,491.83963505915597,0.9516740719039846,74.33460062101997,509.9564707692243,493.011217932254,0.0491519354795138,74.17073695168864,509.4065843919724,487.512354159735,0.9379908871559854,74.32690157370875,509.93169959082593,492.76350614827004
87,549.0,5,171,0.998796106113675,79.08249229102822,509.97228952087676,493.1694054487786,0.998796106113675,79.07172124930247,509.97228952087676,493.1694054487786,0.9876734146131707,79.0419795948967,509.8429651160089,491.87616140009897,0.9999452770052161,79.09453411153497,509.9745730349421,493.19224058943246,0.0491519354795138,78.92856314092758,509.4065843919724,487.512354159735,0.9578219632591334,79.08636690114353,509.9339026237246,492.7855364772561
88,554.0,5,171,0.9978631522376652,83.1793452218303,509.97389663369273,493.1854765769381,0.9978631522376652,83.16951879366971,509.97389663369273,493.1854765769381,0.9041280083008224,83.13801867525743,509.8264252088821,491.71076232883166,0.9994818527995518,83.19057634611926,509.97487551974143,493.1952654374255,0.0491519354795138,83.02284540521998,509.4065843919724,487.512354159735,0.9629625674440558,83.18214116510842,509.9342603382518,492.78911362252865
89,559.0,5,171,0.998096703823882,86.70089623899398,509.9745017443898,493.19152768390904,0.998096703823882,86.69188875251021,509.9745017443898,493.19152768390904,0.9035935207745815,86.65882801501888,509.8272744667672,491.7192549076829,0.9978204721764694,86.71140203191007,509.9772525349904,493.2190355899149,0.048485864492610685,86.54202679787943,509.4065843919724,487.512354159735,0.9569806802544997,86.70267189486844,509.9342603382518,492.78911362252865
90,564.0,5,171,0.9993187548989589,89.71925240855742,509.9754738288579,493.2012485285892,0.9993187548989589,89.71096206841221,509.9754738288579,493.2012485285892,0.9005942094615064,89.67652171512692,509.8250953136289,491.6974633762992,0.9988035094417312,89.72913703573758,509.9792725277706,493.2392355177174,0.048485864492610685,89.5581726435679,509.4065843919724,487.512354159735,0.9569806802544997,89.7200388893786,509.9342603382518,492.78911362252865
91,569.0,5,171,0.998440903616106,92.29401553215237,509.9761174985374,493.20768522538515,0.998440903616106,92.28635845298032,509.9761174985374,493.20768522538515,0.9016225403867502,92.25069326224241,509.8259893402919,491.70640364293115,0.9993100361864593,92.30339281434256,509.9815259011914,493.2617692519244,0.048485864492610685,92.13086974602963,509.4065843919724,487.512354159735,0.9569806802544997,92.29384284173456,509.9342603382518,492.78911362252865
92,574.0,5,171,0.9984422565593363,94.47511460694787,509.976672619622,493.21323643623066,0.9984422565593363,94.46802066845063,509.976672619622,493.21323643623066,0.9054981947613693,94.4312668218597,509.82714036510225,491.71791389103333,0.9983146196122152,94.48408357344626,509.9838561104568,493.285071344579,0.048485864492610685,94.3100053804122,509.4065843919724,487.512354159735,0.9569806802544997,94.4739837107943,509.9342603382518,492.78911362252865
93,579.0,5,171,0.9387557476150337,96.3044259570508,509.9597594344011,493.04410458402197,0.9387557476150337,96.29783586055132,509.9597594344011,493.04410458402197,0.9108176150074941,96.26050503080221,509.82979079433477,491.7444181833587,0.9994529792480384,96.31347033845066,509.9876231798107,493.3227420381178,0.048485864492610685,96.13779832679697,509.4065843919724,487.512354159735,0.9569806802544997,96.30269158514145,509.9342603382518,492.78911362252865
94,584.0,5,171,0.9459335878939764,97.81851189259852,509.963310589338,493.07961613339046,0.9459335878939764,97.81237492858767,509.963310589338,493.07961613339046,0.9143548415396382,97.77453682049011,509.8345183143881,491.7916933838917,0.9421218881983005,97.82717737268825,509.97100456352666,493.1565558752774,0.048485864492610685,97.65031522654111,509.4065843919724,487.512354159735,0.9569806802544997,97.81604306897388,509.9342603382518,492.78911362252865
95,589.0,5,171,0.9531980618903872,99.04853122850781,509.9704171138064,493.15068137807407,0.9531980618903872,99.04280366180677,509.9704171138064,493.15068137807407,0.9184487092701805,99.00448470550175,509.84032682659443,491.8497785059551,0.962739073366515,99.05677703756658,509.97513777260616,493.197887966072,0.048485864492610685,98.87862363321945,509.4065843919724,487.512354159735,0.9569806802544997,99.04511444399003,509.9342603382518,492.78911362252865
96,594.0,5,171,0.970977823061815,100.02154374867814,509.9793726264312,493.24023650432275,0.970977823061815,100.01618756548413,509.9793726264312,493.24023650432275,0.9268132550045249,99.97733150859112,509.84752995620585,491.921809802069,0.9684848069790832,100.02918983869688,509.97997924738763,493.24630271388725,0.048485864492610685,99.8496829233981,509.4065843919724,487.512354159735,0.9569806802544997,100.01687271729122,509.9342603382518,492.78911362252865
97,599.0,5,171,0.9721029155818546,100.760921179349,509.98141540581383,493.260664298149,0.9721029155818546,100.75590310451193,509.98141540581383,493.260664298149,0.9385739352397613,100.7165519271056,509.85291378202237,491.97564806023394,0.9670040418512265,100.76792309784179,509.9786194522595,493.23270476260575,0.048485864492610685,100.58704241677535,509.4065843919724,487.512354159735,0.9569806802544997,100.75487387946146,509.9342603382518,492.78911362252865
98,604.0,5,171,0.9739497961830194,101.28714038149522,509.9799116562421,493.24562680243184,0.9739497961830194,101.28243115154962,509.9799116562421,493.24562680243184,0.9396147172550692,101.24256863151376,509.84975613037295,491.9440715437399,0.976559060034939,101.29367203029996,509.98112213055674,493.2577315455783,0.048485864492610685,101.11139530760585,509.4065843919724,487.512354159735,0.956479402037801,101.27978924169392,509.93347447559614,492.7812549959718
99,609.0,5,171,0.9642541814820043,101.61827342563433,509.9723946743514,493.17045698352496,0.9642541814820043,101.61384712710827,509.9723946743514,493.17045698352496,0.9448354366487594,101.57365601918723,509.8454845153546,491.90135539355686,0.9843252198609664,101.62467339501079,509.98248916791056,493.27140191911707,0.048485864492610685,101.44102313738722,509.4065843919724,487.512354159735,0.9490805593619469,101.6097822894644,509.9282577662528,492.72908790253877
100,614.0,5,114,0.9978153285827053,101.09682231601668,474.82760605889007,454.6091588560528,0.9978153285827053,101.0926275208877,474.82760605889007,454.6091588560528,0.993857673029382,101.05248628768837,474.7063124671393,453.3962229385447,1.0468119931968514,101.10243640434294,474.80746234750677,454.40772174222,0.060532661333356635,100.91997599320491,474.32571640955643,449.5902623627174,0.9131484485934767,101.08702673680364,474.74549214160174,453.78801968316964
101,619.0,5,114,0.999421363677849,99.9666872581799,474.8282136669186,454.61523493633837,0.999421363677849,99.96268561898347,474.8282136669186,454.61523493633837,0.9488804666989178,99.92255721547785,474.70242629410836,453.35736120823594,0.9925333859517478,99.97165485254732,474.8296396739731,454.62949500688245,0.060532661333356635,99.7900153409172,474.32571640955643,449.5902623627174,0.9207088082138333,99.9556906045398,474.7479012376217,453.81211064336884
102,624.0,5,114,0.9996935377587052,98.40094910437364,474.8287499548287,454.620597815439,0.9996935377587052,98.39711261085864,474.8287499548287,454.620597815439,0.9310690764800809,98.35700394612373,474.70000053293586,453.3331035965115,0.9943472810673635,98.40536398945025,474.82711776204087,454.60427588756096,0.060532661333356635,98.22427788504608,474.32571640955643,449.5902623627174,0.9467379609044889,98.3889353767027,474.7516962267723,453.85006053487587
103,629.0,5,114,0.9939569696346647,96.48998393897352,474.82795820025837,454.6126802697355,0.9939569696346647,96.4862906241453,474.82795820025837,454.6126802697355,0.9999903931581088,96.44669700784748,474.72259163702637,453.55901463741543,0.9930222502229857,96.49401326984422,474.82740141089505,454.60711237610195,0.060532661333356635,96.31327833489362,474.32571640955643,449.5902623627174,0.952254191053235,96.47712910883416,474.7529368539579,453.8624668067315
104,634.0,5,114,0.9905429359013737,94.29251953653491,474.8279377773398,454.6124760405498,0.9905429359013737,94.28895163850541,474.8279377773398,454.6124760405498,0.9986852013416622,94.24986622333068,474.72266501084437,453.55974837559626,0.9902360744988052,94.29620561574383,474.82757737824954,454.60887204964786,0.060532661333356635,94.11572670108688,474.32571640955643,449.5902623627174,0.9580439658572586,94.27892687698294,474.7540434250503,453.87353251765546
105,639.0,5,114,0.9995944351710911,91.85077006568241,474.8260341185978,454.5934394531307,0.9995944351710911,91.8473129433228,474.8260341185978,454.5934394531307,0.9915166088261649,91.80870078592096,474.7204080775817,453.5371790429689,0.9994578625929158,91.85414689991444,474.8257308026403,454.5904062935544,0.060532661333356635,91.673879591004,474.32571640955643,449.5902623627174,0.9590022019087355,91.83654280952543,474.7542987074258,453.8760853414102
106,644.0,5,114,0.999292531494881,89.19707006046056,474.8264306881139,454.5974051482911,0.999292531494881,89.1937114640329,474.8264306881139,454.5974051482911,0.9866662882072564,89.15551194974958,474.7196225830992,453.5293240981431,0.9992284552253153,89.2001650170208,474.8261023686143,454.5941219532949,0.060532661333356635,89.02003319423713,474.32571640955643,449.5902623627174,0.960488276777963,89.1822479930896,474.75457308955566,453.87882916270917
107,649.0,5,114,0.999502195624949,86.35705805929813,474.82668270267516,454.59992529390337,0.999502195624949,86.35378762184342,474.82668270267516,454.59992529390337,0.9850056302399225,86.31597123595219,474.7197953516904,453.5310517840558,0.9999562510736364,86.35989368728141,474.82577860446304,454.5908843117828,0.060532661333356635,86.17985028612313,474.32571640955643,449.5902623627174,0.962230804501981,86.34168658812693,474.75481622712687,453.88126053842177
108,654.0,5,114,0.999512703618624,83.35166565953327,474.82607583418746,454.5938566090268,0.999512703618624,83.34847452101408,474.82607583418746,454.5938566090268,0.9833857206621948,83.31102940879455,474.7197328446823,453.53042671397503,0.9991094111880099,83.35426541795974,474.8257432584237,454.5905308513898,0.060532661333356635,83.17428766837233,474.32571640955643,449.5902623627174,0.962230804501981,83.33579996285906,474.75481622712687,453.88126053842177
109,659.0,5,114,0.9989253391241442,80.19836532870761,474.82586300757436,454.59172834289586,0.9989253391241442,80.19524585205366,474.82586300757436,454.59172834289586,0.9796709907610474,80.15813731064483,474.7189313194033,453.52241146118575,0.9981508215551563,80.20074682619895,474.8254717032598,454.58781529974976,0.060532661333356635,80.02081099124521,474.32571640955643,449.5902623627174,0.962230804501981,80.18204359936257,474.75481622712687,453.88126053842177
110,664.0,5,114,0.9992035206464379,76.91194517328621,474.8260153713475,454.5932519806277,0.9992035206464379,76.90889072675826,474.8260153713475,454.5932519806277,0.9767377612834217,76.87208756052922,474.71876454373773,453.52074370452925,0.9992035206464379,76.9141316064064,474.8260153713475,454.5932519806277,0.060532661333356635,76.73420852179834,474.32571640955643,449.5902623627174,0.962230804501981,76.8951978507753,474.75481622712687,453.88126053842177
111,669.0,5,114,0.999855937872889,73.50505850282113,474.82502946712583,454.5833929384104,0.999855937872889,73.5020632892647,474.82502946712583,454.5833929384104,0.9726129765428533,73.46555651009675,474.717963112952,453.5127293966719,0.999855937872889,73.50706437634747,474.82502946712583,454.5833929384104,0.060532661333356635,73.32716184056518,474.32571640955643,449.5902623627174,0.962230804501981,73.48793804260373,474.75481622712687,453.88126053842177
112,674.0,5,114,0.999855937872889,69.98871768592286,474.82502946712583,454.5833929384104,0.999855937872889,69.98577660868034,474.82502946712583,454.5833929384104,0.9720686786453459,69.94954700705043,474.71779005256207,453.510998792774,0.999855937872889,69.9905560536105,474.82502946712583,454.5833929384104,0.060532661333356635,69.81066061335943,474.32571640955643,449.5902623627174,0.962230804501981,69.97124883071832,474.75481622712687,453.88126053842177
113,679.0,5,114,0.9968404713246886,66.37252122537902,474.82440378016645,454.5771360688166,0.9968404713246886,66.3696297796209,474.82440378016645,454.5771360688166,0.9696620342830634,66.33365835471918,474.71715921585906,453.50469042574304,0.9968404713246886,66.37420389754848,474.82440378016645,454.5771360688166,0.060532661333356635,66.19431276872852,474.32571640955643,449.5902623627174,0.962230804501981,66.35473408413148,474.75481622712687,453.88126053842177
114,684.0,5,114,0.9975438490880424,62.66494426996366,474.8246739455218,454.57983772236975,0.9975438490880424,62.6620984550293,474.8246739455218,454.57983772236975,0.967836486793672,62.62635905175222,474.71709083318405,453.50400659899293,0.9975438490880424,62.66648197362775,474.8246739455218,454.57983772236975,0.060532661333356635,62.48658193949868,474.32571640955643,449.5902623627174,0.962230804501981,62.64685411227592,474.75481622712687,453.88126053842177
115,689.0,5,114,0.9988230613055942,58.873489070284315,474.8247495076761,454.5805933439128,0.9988230613055942,58.87068531805518,474.8247495076761,454.5805933439128,0.9666902381919196,58.835157278966264,474.71689643140314,453.502062581183,0.9988230613055942,58.874891583426255,474.8247495076761,454.5805933439128,0.060532661333356635,58.69497280206841,474.32571640955643,449.5902623627174,0.962230804501981,58.85511084564766,474.75481622712687,453.88126053842177
116,694.0,5,114,0.9987908565958661,55.004842316899634,474.8246827812708,454.57992607986034,0.9987908565958661,55.002077432453675,474.8246827812708,454.57992607986034,0.9632593967694069,54.966738244857225,474.716091405135,453.49401231850254,0.9987908565958661,55.00611858107029,474.8246827812708,454.57992607986034,0.060532661333356635,54.826178157359934,474.32571640955643,449.5902623627174,0.962230804501981,54.9861947974023,474.75481622712687,453.88126053842177
117,699.0,2,114,0.9999595551976161,51.064996145943894,474.82422938372173,454.57539210436937,0.9999595551976161,51.06226725868025,474.82422938372173,454.57539210436937,0.9631954798639509,51.027114946116725,474.7161938880209,453.49503714736045,0.9999595551976161,51.06615436150848,474.82422938372173,454.57539210436937,0.060532661333356635,50.886197321777836,474.32571640955643,449.5902623627174,0.962230804501981,51.04610336324875,474.75481622712687,453.88126053842177
