user_id,serving_sector_id,nominal_se_bps_hz,safe_se_min_bps_hz,safe_se_median_bps_hz,safe_se_max_bps_hz
E3_SITE_17_SEC_2_UE_4,E3_SITE_17_SEC_2,2.8971292138099667,2.918507397174835,2.9185801863670346,2.9187760472297666
E3_SITE_17_SEC_3_UE_1,E3_SITE_17_SEC_3,0.1001681340043433,0.098317981895525,0.0983392673661001,0.09834712297888472
E3_SITE_17_SEC_3_UE_2,E3_SITE_17_SEC_3,6.59733584523201,6.508863574266433,6.510580044984818,6.511209613084793
E3_SITE_17_SEC_3_UE_3,E3_SITE_17_SEC_3,3.783059486746788,3.6948202937841415,3.6962251156568526,3.696739491820335
E3_SITE_17_SEC_3_UE_4,E3_SITE_17_SEC_3,5.6806312799453735,5.680783677101135,5.680813002586365,5.680823731422424
E3_SITE_18_SEC_1_UE_1,E3_SITE_18_SEC_1,5.150290310382843,4.9495245814323425,4.952108561992645,4.953062331676483
E3_SITE_18_SEC_1_UE_2,E3_SITE_18_SEC_1,4.401474052667618,4.343664723634721,4.34456439614296,4.344893580675126
E3_SITE_18_SEC_1_UE_3,E3_SITE_18_SEC_1,0.9172366749495268,0.8467334497720003,0.8469697315245867,0.8470584455877542
E3_SITE_18_SEC_1_UE_4,E3_SITE_18_SEC_1,5.444032937288284,5.1296772301197056,5.132610160112381,5.133697658777237
E3_SITE_18_SEC_2_UE_1,E3_SITE_18_SEC_2,1.294280480965972,1.3577840324491264,1.358048963174224,1.3587653633207084
E3_SITE_18_SEC_2_UE_2,E3_SITE_18_SEC_2,3.10171802341938,3.1482506304979325,3.1484262496232986,3.1489010840654377
E3_SITE_18_SEC_2_UE_3,E3_SITE_18_SEC_2,4.295736706256866,4.294128382205963,4.294202625751495,4.294229185581207
E3_SITE_18_SEC_2_UE_4,E3_SITE_18_SEC_2,4.2600280284881595,4.2604618072509775,4.260482597351075,4.260490083694458
E3_SITE_18_SEC_3_UE_1,E3_SITE_18_SEC_3,3.8665806531906126,3.851277899742126,3.851508736610412,3.85159318447113
E3_SITE_18_SEC_3_UE_2,E3_SITE_18_SEC_3,1.2268954664468765,1.2111972540616989,1.211577507853508,1.2117164760828019
E3_SITE_18_SEC_3_UE_3,E3_SITE_18_SEC_3,2.9154959648847583,2.9217572420835496,2.9217969864606856,2.9218106478452683
E3_SITE_18_SEC_3_UE_4,E3_SITE_18_SEC_3,0.23656839691102505,0.23756651766598225,0.23759887404739857,0.2376104075461626
E3_SITE_19_SEC_1_UE_1,E3_SITE_19_SEC_1,2.8471024423837665,2.827313652634621,2.827679887413979,2.827813640236855
E3_SITE_19_SEC_1_UE_2,E3_SITE_19_SEC_1,2.225649827718735,2.097863155603409,2.099827462434769,2.1005500972270967
E3_SITE_19_SEC_1_UE_3,E3_SITE_19_SEC_1,1.6683132767677307,1.6449101328849791,1.6452855587005615,1.6454228162765503
E3_SITE_19_SEC_1_UE_4,E3_SITE_19_SEC_1,0.14098771950230002,0.1413947879336774,0.14144661454483864,0.14146546972915527
E3_SITE_19_SEC_2_UE_1,E3_SITE_19_SEC_2,2.36019269824028,2.36963021159172,2.3696560800075526,2.369725269079208
E3_SITE_19_SEC_2_UE_2,E3_SITE_19_SEC_2,1.159530261158943,1.1543981105089187,1.1544859558343887,1.1545180410146714
E3_SITE_19_SEC_2_UE_3,E3_SITE_19_SEC_2,2.4532258987426756,2.4163826227188108,2.4169598817825317,2.4171711206436157
E3_SITE_19_SEC_2_UE_4,E3_SITE_19_SEC_2,2.2417919903993604,2.2263379007577893,2.226558688282966,2.2266395241022106
E3_SITE_19_SEC_3_UE_1,E3_SITE_19_SEC_3,0.08262815438210964,0.07926301769912243,0.07933096401393414,0.07935581915080547
E3_SITE_19_SEC_3_UE_2,E3_SITE_19_SEC_3,2.0039724498987197,1.9818113833665847,1.982596817612648,1.982883408665657
E3_SITE_19_SEC_3_UE_3,E3_SITE_19_SEC_3,2.156138297915459,2.147108742594719,2.147238752245903,2.1472863405942917
E3_SITE_19_SEC_3_UE_4,E3_SITE_19_SEC_3,1.2709016636013983,1.2644977286458015,1.2646046474575996,1.2646437361836433
