user_id,serving_sector_id,indoor,eligible,nominal_total_rate_bps_hz,required_total_floor_bps_hz,nominal_protected_rate_bps_hz,delayed_myopic_constrained_pf_minimum_total_rate_bps_hz,delayed_myopic_constrained_pf_minimum_total_retention,delayed_myopic_constrained_pf_minimum_protected_rate_bps_hz,delayed_myopic_constrained_pf_minimum_protected_retention,delayed_myopic_constrained_pf_floor_violation,predictive_reachability_constrained_pf_minimum_total_rate_bps_hz,predictive_reachability_constrained_pf_minimum_total_retention,predictive_reachability_constrained_pf_minimum_protected_rate_bps_hz,predictive_reachability_constrained_pf_minimum_protected_retention,predictive_reachability_constrained_pf_floor_violation,static_constrained_pf_minimum_total_rate_bps_hz,static_constrained_pf_minimum_total_retention,static_constrained_pf_minimum_protected_rate_bps_hz,static_constrained_pf_minimum_protected_retention,static_constrained_pf_floor_violation,common_scale_oracle_minimum_total_rate_bps_hz,common_scale_oracle_minimum_total_retention,common_scale_oracle_minimum_protected_rate_bps_hz,common_scale_oracle_minimum_protected_retention,common_scale_oracle_floor_violation,hard_spatial_null_minimum_total_rate_bps_hz,hard_spatial_null_minimum_total_retention,hard_spatial_null_minimum_protected_rate_bps_hz,hard_spatial_null_minimum_protected_retention,hard_spatial_null_floor_violation
E3_SITE_03_SEC_1_UE_3,E3_SITE_03_SEC_1,True,True,3.914196273684502,3.522776646316052,3.285587787628174,3.7866814505569124,0.967422475979326,2.010439556352276,0.6118964661125638,False,3.7866814505569124,0.967422475979326,2.010439556352276,0.6118964661125638,False,3.78671776505124,0.9674317536168762,2.010802701295555,0.6120069927418159,False,3.7872596838282906,0.9675702031833157,2.016221889066057,0.613656374259153,False,3.7867438483091282,0.9674384173751714,2.011063533874435,0.6120863796265196,False
E3_SITE_03_SEC_1_UE_4,E3_SITE_03_SEC_1,True,True,3.065217983722687,2.758696185350418,2.8604228496551514,3.0671118771009,1.0006178658053915,2.879361783437282,1.0066210259033603,False,3.0671118771009,1.0006178658053915,2.879361783437282,1.0066210259033603,False,3.0679999217839256,1.000907582454498,2.8882422302675397,1.0097256182300958,False,3.0675658801144365,1.0007659802350821,2.8839018135726473,1.0082082143625466,False,3.067564718178118,1.0007656011637323,2.8838901942094624,1.008204152248728,False
E3_SITE_03_SEC_2_UE_1,E3_SITE_03_SEC_2,True,True,1.6785846188664437,1.5107261569797994,2.245882272720337,1.6772239733952823,0.999189409067694,2.2322758180087217,0.9939415993095959,False,1.6772239733952823,0.999189409067694,2.2322758180087217,0.9939415993095959,False,1.6772309700474317,0.999193577253242,2.232345784530217,0.9939727525549574,False,1.6765109278010564,0.9987646192857482,2.2251453620664625,0.9907666973884803,False,1.6765003369477296,0.9987583098907926,2.2250394535331948,0.9907195406276144,False
E3_SITE_03_SEC_2_UE_2,E3_SITE_03_SEC_2,True,True,1.344248352944851,1.209823517650366,1.0801340341567993,1.342609654653618,0.9987809557008992,1.0637470512444689,0.9848287505123169,False,1.342609654653618,0.9987809557008992,1.0637470512444689,0.9848287505123169,False,1.3426096546535562,0.9987809557008532,1.0637470512438503,0.9848287505117441,False,1.340127700202427,0.9969346045815144,1.0389275067325578,0.9618505425056724,False,1.3401101897191359,0.9969215783551829,1.0387524018996466,0.9616884285203946,False
E3_SITE_03_SEC_2_UE_3,E3_SITE_03_SEC_2,True,True,2.4202908933162686,2.178261803984642,2.3022308349609375,2.4212692834572067,1.0004042448548809,2.3120147363703167,1.004249748227156,False,2.4212692834572067,1.0004042448548809,2.3120147363703167,1.004249748227156,False,2.4212726142674126,1.0004056210573098,2.312048044472375,1.0042642159779795,False,2.421283965313185,1.0004103110083415,2.312161554930099,1.0043135205290263,False,2.4212826766580915,1.000409778570238,2.3121486683791677,1.0043079231098901,False
E3_SITE_03_SEC_2_UE_4,E3_SITE_03_SEC_2,False,True,0.17353050159290437,0.15617745143361395,0.16269786655902863,0.17251784560123526,0.9941643919519996,0.15257130664233765,0.937758495972552,False,0.17251784560123526,0.9941643919519996,0.15257130664233765,0.937758495972552,False,0.1725178456012972,0.9941643919523565,0.15257130664295698,0.9377584959763586,False,0.1702105237498376,0.9808680444498726,0.129498088128361,0.7959421402823228,False,0.1701908506183618,0.9807546745737112,0.129301356813603,0.7947329583863413,False
E3_SITE_03_SEC_3_UE_1,E3_SITE_03_SEC_3,True,True,1.0964466899633407,0.9868020209670066,1.6985207796096802,1.0967150120746085,1.0002447197056856,1.7012040007223574,1.001579739938945,False,1.096720734369689,1.0002499386507862,1.7012612236731617,1.0016134298127994,False,1.0978779368725293,1.0013053502028781,1.712833248701567,1.0084264315536815,False,1.0931909963488262,0.9970306868137626,1.6659638434645347,0.9808321826050153,False,1.093173555650965,0.9970147802512084,1.6657894364859216,0.9807295009182754,False
E3_SITE_03_SEC_3_UE_2,E3_SITE_03_SEC_3,True,True,2.49213160276413,2.242918442487717,2.1912007331848145,2.497650596023863,1.0022145673421146,2.246390665782144,1.025187072896381,False,2.497650596023863,1.0022145673421146,2.246390665782144,1.025187072896381,False,2.497903271134701,1.0023159564945003,2.2489174168905226,1.026340208284715,False,2.4978497599149945,1.0022944844263129,2.248382304693457,1.0260959987109586,False,2.497927838225464,1.0023258143570368,2.249163087798152,1.0264523253098277,False
E3_SITE_03_SEC_3_UE_3,E3_SITE_03_SEC_3,True,True,2.383633852005005,2.1452704668045044,2.1255109310150146,2.382271597065208,0.9994284965626533,2.111888381617048,0.9935909295034954,False,2.382271597065208,0.9994284965626533,2.111888381617048,0.9935909295034954,False,2.382271597073176,0.9994284965659961,2.1118883816967258,0.9935909295409817,False,2.3823959847711453,0.9994806806285209,2.113132258676419,0.9941761427062226,False,2.3823902030968553,0.999478255057041,2.113074441933521,0.9941489413674506,False
E3_SITE_03_SEC_3_UE_4,E3_SITE_03_SEC_3,True,True,1.841964363306761,1.657767926976085,1.749943733215332,1.841328883639002,0.9996549989346057,1.7435889365377408,0.9963685708534669,False,1.841328883639002,0.9996549989346057,1.7435889365377408,0.9963685708534669,False,1.841328883639052,0.9996549989346329,1.7435889365382393,0.9963685708537517,False,1.8751483442336392,1.018015539055981,2.0817835424841125,1.1896288451852453,False,1.875862213361652,1.0184030976549603,2.08892223376424,1.19370822850748,False
