p452_time_percentage,polarization_label,bs_gain_case,earth_station_pattern_type,peak_time_s,rank,sector_id,site_id,sector_received_dbw_per_10mhz,fraction_of_aggregate_power
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,8,E3_SITE_11_SEC_3,E3_SITE_11,-108.51954650667037,0.03484279220714846
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,9,E3_SITE_11_SEC_1,E3_SITE_11,-108.51954650667037,0.03484279220714846
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,10,E3_SITE_13_SEC_1,E3_SITE_13,-108.71461681259244,0.033312399819971965
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_3,E3_SITE_18,-101.58428185334213,0.08622623358182346
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,2,E3_SITE_18_SEC_2,E3_SITE_18,-101.58428185334213,0.08622623358182346
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,3,E3_SITE_18_SEC_1,E3_SITE_18,-101.58428185334213,0.08622623358182346
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,4,E3_SITE_04_SEC_2,E3_SITE_04,-104.8522127585874,0.040629953540859964
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,5,E3_SITE_04_SEC_1,E3_SITE_04,-104.8522127585874,0.040629953540859964
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,6,E3_SITE_04_SEC_3,E3_SITE_04,-104.8522127585874,0.040629953540859964
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,7,E3_SITE_11_SEC_2,E3_SITE_11,-105.51954650667037,0.03484279220714834
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,8,E3_SITE_11_SEC_3,E3_SITE_11,-105.51954650667037,0.03484279220714834
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,9,E3_SITE_11_SEC_1,E3_SITE_11,-105.51954650667037,0.03484279220714834
1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,10,E3_SITE_13_SEC_1,E3_SITE_13,-105.71461681259244,0.033312399819971986
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-73.84534923118889,0.259149266392838
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-77.12589523616526,0.12175740494505417
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-77.73145983004127,0.10591047696582186
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-77.78734028830169,0.10455646175080073
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-78.41231867341052,0.09054261628357707
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-79.18721297171791,0.0757466812869508
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-79.57002085675306,0.0693558056923406
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-80.77069663333243,0.05260357296947335
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-81.48979270774669,0.044576466128228326
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-84.82450768774643,0.020683981378373364
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-70.84534923118889,0.2591492663928379
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-74.12589523616526,0.12175740494505412
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-74.73145983004127,0.10591047696582183
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-74.78734028830169,0.1045564617508007
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-75.41231867341052,0.09054261628357724
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-76.18721297171791,0.07574668128695079
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-76.57002085675306,0.06935580569234057
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-77.77069663333243,0.05260357296947344
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-78.48979270774669,0.04457646612822841
10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-81.82450768774643,0.020683981378373403
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-97.92774888430739,0.25914926639283814
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-101.20829488928376,0.12175740494505423
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-101.81385948315976,0.10591047696582216
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-101.86973994142019,0.1045564617508008
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-102.49471832652902,0.09054261628357695
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-103.26961262483641,0.0757466812869507
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-103.65242050987156,0.06935580569234048
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-104.85309628645093,0.05260357296947328
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-105.57219236086519,0.04457646612822827
10.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-108.90690734086493,0.020683981378373337
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-94.92774888430739,0.2591492663928378
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-98.20829488928376,0.12175740494505408
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-98.81385948315976,0.10591047696582201
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-98.86973994142019,0.10455646175080067
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-99.49471832652902,0.0905426162835772
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-100.26961262483641,0.0757466812869506
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-100.65242050987156,0.06935580569234068
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-101.85309628645093,0.052603572969473426
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-102.57219236086519,0.04457646612822839
10.0,H,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-105.90690734086493,0.020683981378373392
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_3,E3_SITE_18,-105.11097623204614,0.0884621468095887
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,2,E3_SITE_18_SEC_2,E3_SITE_18,-105.11097623204614,0.0884621468095887
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,3,E3_SITE_18_SEC_1,E3_SITE_18,-105.11097623204614,0.0884621468095887
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,4,E3_SITE_04_SEC_2,E3_SITE_04,-108.56906717605142,0.03989774775508547
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,5,E3_SITE_04_SEC_1,E3_SITE_04,-108.56906717605142,0.03989774775508547
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,6,E3_SITE_04_SEC_3,E3_SITE_04,-108.56906717605142,0.03989774775508547
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,7,E3_SITE_19_SEC_1,E3_SITE_19,-109.31839768855397,0.033574946477159764
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,8,E3_SITE_19_SEC_3,E3_SITE_19,-109.31839768855397,0.033574946477159764
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,9,E3_SITE_19_SEC_2,E3_SITE_19,-109.31839768855397,0.033574946477159764
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,10,E3_SITE_11_SEC_3,E3_SITE_11,-109.32461652123536,0.03352690360252726
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_3,E3_SITE_18,-102.11097623204614,0.08846214680958873
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,2,E3_SITE_18_SEC_2,E3_SITE_18,-102.11097623204614,0.08846214680958873
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,3,E3_SITE_18_SEC_1,E3_SITE_18,-102.11097623204614,0.08846214680958873
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,4,E3_SITE_04_SEC_2,E3_SITE_04,-105.56906717605142,0.03989774775508549
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,5,E3_SITE_04_SEC_1,E3_SITE_04,-105.56906717605142,0.03989774775508549
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,6,E3_SITE_04_SEC_3,E3_SITE_04,-105.56906717605142,0.03989774775508549
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,7,E3_SITE_19_SEC_1,E3_SITE_19,-106.31839768855397,0.033574946477159785
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,8,E3_SITE_19_SEC_3,E3_SITE_19,-106.31839768855397,0.033574946477159785
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,9,E3_SITE_19_SEC_2,E3_SITE_19,-106.31839768855397,0.033574946477159785
10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,10,E3_SITE_11_SEC_3,E3_SITE_11,-106.32461652123536,0.033526903602527275
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-73.84534923118889,0.259149266392838
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-77.12589523616526,0.12175740494505417
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-77.73145983004127,0.10591047696582186
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-77.78734028830169,0.10455646175080073
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-78.41231867341052,0.09054261628357707
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-79.18721297171791,0.0757466812869508
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-79.57002085675306,0.0693558056923406
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-80.77069663333243,0.05260357296947335
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-81.48979270774669,0.044576466128228326
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-84.82450768774643,0.020683981378373364
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-70.84534923118889,0.2591492663928379
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-74.12589523616526,0.12175740494505412
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-74.73145983004127,0.10591047696582183
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-74.78734028830169,0.1045564617508007
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-75.41231867341052,0.09054261628357724
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-76.18721297171791,0.07574668128695079
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-76.57002085675306,0.06935580569234057
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-77.77069663333243,0.05260357296947344
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-78.48979270774669,0.04457646612822841
10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-81.82450768774643,0.020683981378373403
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-97.92774888430739,0.25914926639283814
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-101.20829488928376,0.12175740494505423
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-101.81385948315976,0.10591047696582216
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-101.86973994142019,0.1045564617508008
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-102.49471832652902,0.09054261628357695
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-103.26961262483641,0.0757466812869507
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-103.65242050987156,0.06935580569234048
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-104.85309628645093,0.05260357296947328
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-105.57219236086519,0.04457646612822827
10.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-108.90690734086493,0.020683981378373337
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-94.92774888430739,0.2591492663928378
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-98.20829488928376,0.12175740494505408
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-98.81385948315976,0.10591047696582201
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-98.86973994142019,0.10455646175080067
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-99.49471832652902,0.0905426162835772
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-100.26961262483641,0.0757466812869506
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-100.65242050987156,0.06935580569234068
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-101.85309628645093,0.052603572969473426
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-102.57219236086519,0.04457646612822839
10.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-105.90690734086493,0.020683981378373392
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_3,E3_SITE_18,-105.11097623204614,0.0884621468095887
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,2,E3_SITE_18_SEC_2,E3_SITE_18,-105.11097623204614,0.0884621468095887
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,3,E3_SITE_18_SEC_1,E3_SITE_18,-105.11097623204614,0.0884621468095887
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,4,E3_SITE_04_SEC_2,E3_SITE_04,-108.56906717605142,0.03989774775508547
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,5,E3_SITE_04_SEC_1,E3_SITE_04,-108.56906717605142,0.03989774775508547
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,6,E3_SITE_04_SEC_3,E3_SITE_04,-108.56906717605142,0.03989774775508547
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,7,E3_SITE_19_SEC_1,E3_SITE_19,-109.31839768855397,0.033574946477159764
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,8,E3_SITE_19_SEC_3,E3_SITE_19,-109.31839768855397,0.033574946477159764
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,9,E3_SITE_19_SEC_2,E3_SITE_19,-109.31839768855397,0.033574946477159764
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,10,E3_SITE_11_SEC_3,E3_SITE_11,-109.32461652123536,0.03352690360252726
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_3,E3_SITE_18,-102.11097623204614,0.08846214680958873
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,2,E3_SITE_18_SEC_2,E3_SITE_18,-102.11097623204614,0.08846214680958873
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,3,E3_SITE_18_SEC_1,E3_SITE_18,-102.11097623204614,0.08846214680958873
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,4,E3_SITE_04_SEC_2,E3_SITE_04,-105.56906717605142,0.03989774775508549
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,5,E3_SITE_04_SEC_1,E3_SITE_04,-105.56906717605142,0.03989774775508549
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,6,E3_SITE_04_SEC_3,E3_SITE_04,-105.56906717605142,0.03989774775508549
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,7,E3_SITE_19_SEC_1,E3_SITE_19,-106.31839768855397,0.033574946477159785
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,8,E3_SITE_19_SEC_3,E3_SITE_19,-106.31839768855397,0.033574946477159785
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,9,E3_SITE_19_SEC_2,E3_SITE_19,-106.31839768855397,0.033574946477159785
10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,10,E3_SITE_11_SEC_3,E3_SITE_11,-106.32461652123536,0.033526903602527275
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-73.97514286297388,0.26080085749819837
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-77.30382221953826,0.1211828269085309
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-77.84621345514928,0.10695521271225869
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-77.98788484198471,0.10352251566569122
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-78.60525679677653,0.08980440124252274
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-79.3578080119409,0.07551661246809259
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-79.71034922452607,0.06962871476115572
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-80.93546880148443,0.05251415977124608
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-81.6779306761637,0.04426191844979146
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-84.95430131952943,0.02081580301208256
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-70.97514286297388,0.26080085749819865
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-74.30382221953826,0.12118282690853104
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-74.84621345514928,0.10695521271225861
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-74.98788484198471,0.10352251566569114
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-75.60525679677653,0.08980440124252266
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-76.3578080119409,0.07551661246809253
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-76.71034922452607,0.06962871476115565
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-77.93546880148443,0.05251415977124602
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-78.6779306761637,0.044261918449791327
20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-81.95430131952943,0.020815803012082586
20.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-98.05754251609238,0.2608008574981984
20.0,H,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-101.38622187265676,0.12118282690853091
