site_id,sample_index,distance_km,terrain_m_asl,clutter_plus_terrain_m_asl,radio_climatic_zone,longitude_deg,latitude_deg
E3_SITE_05,31,0.9279607271385096,151.59844970703125,151.59844970703125,2,-75.80507201733359,45.5687646822449
E3_SITE_05,32,0.9578949441429776,152.4377899169922,152.4377899169922,2,-75.80513164503682,45.56903073708631
E3_SITE_05,33,0.9878291611474456,152.87698364257812,152.87698364257812,2,-75.80519127330307,45.569296791884135
E3_SITE_05,34,1.0177633781519135,152.87698364257812,152.87698364257812,2,-75.80525090213234,45.5695628466384
E3_SITE_05,35,1.0476975951563818,152.0776824951172,152.0776824951172,2,-75.80531053152467,45.56982890134909
E3_SITE_05,36,1.0776318121608497,151.84629821777344,151.84629821777344,2,-75.80537016148004,45.57009495601622
E3_SITE_05,37,1.1075660291653178,149.45091247558594,149.45091247558594,2,-75.80542979199846,45.57036101063977
E3_SITE_05,38,1.1375002461697858,150.27833557128906,150.27833557128906,2,-75.80548942307998,45.57062706521975
E3_SITE_05,39,1.167434463174254,149.58004760742188,149.58004760742188,2,-75.80554905472455,45.57089311975614
E3_SITE_05,40,1.1973686801787218,149.2821502685547,149.2821502685547,2,-75.80560868693223,45.571159174248976
E3_SITE_05,41,1.22730289718319,154.31434631347656,154.31434631347656,2,-75.80566831970302,45.57142522869823
E3_SITE_05,42,1.2572371141876582,155.42825317382812,155.42825317382812,2,-75.80572795303691,45.57169128310392
E3_SITE_05,43,1.2871713311921262,156.13226318359375,156.13226318359375,2,-75.80578758693393,45.57195733746602
E3_SITE_05,44,1.317105548196594,155.93710327148438,155.93710327148438,2,-75.80584722139409,45.57222339178456
E3_SITE_05,45,1.3470397652010622,155.93710327148438,155.93710327148438,2,-75.80590685641738,45.57248944605952
E3_SITE_05,46,1.3769739822055302,153.60760498046875,153.60760498046875,2,-75.80596649200385,45.57275550029088
E3_SITE_05,47,1.4069081992099983,154.8526611328125,154.8526611328125,2,-75.80602612815346,45.573021554478686
E3_SITE_05,48,1.4368424162144664,161.41175842285156,161.41175842285156,2,-75.80608576486627,45.5732876086229
E3_SITE_05,49,1.4667766332189345,162.9398193359375,162.9398193359375,2,-75.80614540214225,45.57355366272355
E3_SITE_05,50,1.4967108502234023,173.05715942382812,173.05715942382812,2,-75.80620503998144,45.573819716780605
E3_SITE_05,51,1.5266450672278704,175.8642120361328,175.8642120361328,2,-75.80626467838383,45.574085770794085
E3_SITE_05,52,1.5565792842323383,177.9379425048828,177.9379425048828,2,-75.80632431734944,45.574351824764
E3_SITE_05,53,1.5865135012368066,182.85948181152344,182.85948181152344,2,-75.80638395687828,45.57461787869031
E3_SITE_05,54,1.6164477182412746,183.8582305908203,183.8582305908203,2,-75.80644359697035,45.57488393257306
E3_SITE_05,55,1.6463819352457427,188.42626953125,188.42626953125,2,-75.80650323762568,45.57514998641221
E3_SITE_05,56,1.6763161522502108,188.42626953125,188.42626953125,2,-75.80656287884428,45.57541604020778
E3_SITE_05,57,1.7062503692546789,187.7938690185547,187.7938690185547,2,-75.80662252062614,45.57568209395978
E3_SITE_05,58,1.736184586259147,184.36004638671875,184.36004638671875,2,-75.80668216297127,45.57594814766818
E3_SITE_05,59,1.7661188032636148,179.5882568359375,179.5882568359375,2,-75.80674180587971,45.576214201333
E3_SITE_05,60,1.796053020268083,175.0465850830078,175.0465850830078,2,-75.80680144935144,45.57648025495424
E3_SITE_05,61,1.825987237272551,172.3541259765625,172.3541259765625,2,-75.8068610933865,45.57674630853189
E3_SITE_05,62,1.8559214542770193,171.7212371826172,171.7212371826172,2,-75.80692073798487,45.57701236206596
E3_SITE_05,63,1.8858556712814871,171.67120361328125,171.67120361328125,2,-75.80698038314657,45.57727841555643
E3_SITE_05,64,1.9157898882859552,172.5498504638672,172.5498504638672,2,-75.80704002887163,45.57754446900333
E3_SITE_05,65,1.9457241052904235,173.43572998046875,173.43572998046875,2,-75.80709967516003,45.57781052240662
E3_SITE_05,66,1.9756583222948911,173.95303344726562,173.95303344726562,2,-75.8071593220118,45.57807657576633
E3_SITE_05,67,2.0055925392993594,174.642578125,174.642578125,2,-75.80721896942696,45.578342629082464
E3_SITE_05,68,2.0355267563038275,174.66419982910156,174.66419982910156,2,-75.80727861740549,45.57860868235501
E3_SITE_05,69,2.0654609733082956,175.05076599121094,175.05076599121094,2,-75.80733826594741,45.57887473558393
E3_SITE_05,70,2.095395190312764,175.1073455810547,175.1073455810547,2,-75.80739791505275,45.579140788769294
E3_SITE_05,71,2.1253294073172313,175.9087677001953,175.9087677001953,2,-75.8074575647215,45.57940684191106
E3_SITE_05,72,2.1552636243217,176.73538208007812,176.73538208007812,2,-75.80751721495369,45.57967289500922
E3_SITE_05,73,2.1851978413261683,178.32479858398438,178.32479858398438,2,-75.80757686574931,45.579938948063806
E3_SITE_05,74,2.215132058330636,180.76812744140625,180.76812744140625,2,-75.80763651710838,45.58020500107479
E3_SITE_05,75,2.245066275335104,186.7393493652344,186.7393493652344,2,-75.8076961690309,45.58047105404217
E3_SITE_05,76,2.2750004923395717,194.6903533935547,194.6903533935547,2,-75.8077558215169,45.58073710696596
E3_SITE_05,77,2.30493470934404,192.7254180908203,192.7254180908203,2,-75.8078154745664,45.581003159846176
E3_SITE_05,78,2.334868926348508,200.3748779296875,200.3748779296875,2,-75.80787512817936,45.58126921268278
E3_SITE_05,79,2.364803143352976,200.07081604003903,200.07081604003903,2,-75.80793478235583,45.581535265475786
E3_SITE_05,80,2.3947373603574436,205.28533935546875,205.28533935546875,2,-75.80799443709581,45.5818013182252
E3_SITE_05,81,2.424671577361912,208.7715301513672,208.7715301513672,2,-75.80805409239933,45.58206737093101
E3_SITE_05,82,2.45460579436638,210.35980224609372,210.35980224609372,2,-75.80811374826636,45.58233342359323
E3_SITE_05,83,2.484540011370848,214.1249542236328,214.1249542236328,2,-75.80817340469696,45.58259947621185
E3_SITE_05,84,2.5144742283753163,220.4785003662109,220.4785003662109,2,-75.80823306169108,45.58286552878687
E3_SITE_05,85,2.544408445379784,226.0669708251953,226.0669708251953,2,-75.8082927192488,45.58313158131829
E3_SITE_05,86,2.5743426623842525,242.14378356933597,242.14378356933597,2,-75.80835237737007,45.58339763380611
E3_SITE_05,87,2.60427687938872,251.8039093017578,251.8039093017578,2,-75.80841203605493,45.583663686250325
E3_SITE_05,88,2.634211096393188,258.9393920898437,258.9393920898437,2,-75.8084716953034,45.583929738650944
E3_SITE_05,89,2.6641453133976567,263.379150390625,263.379150390625,2,-75.80853135511546,45.58419579100797
E3_SITE_05,90,2.6940795304021243,266.0167541503906,266.0167541503906,2,-75.80859101549115,45.58446184332138
E3_SITE_05,91,2.7240137474065924,269.00152587890625,269.00152587890625,2,-75.80865067643045,45.58472789559119
E3_SITE_05,92,2.7539479644110605,269.6601257324219,269.6601257324219,2,-75.8087103379334,45.5849939478174
E3_SITE_05,93,2.7838821814155286,270.8760070800781,270.8760070800781,2,-75.80877,45.58526
E3_SITE_06,0,0.0,108.56785583496094,108.56785583496094,2,-75.8143161622659,45.56051696055398
E3_SITE_06,1,0.02993421700446424,111.82554626464844,111.82554626464844,2,-75.81425655201109,45.56078301674576
E3_SITE_06,2,0.05986843400892848,111.94475555419922,111.94475555419922,2,-75.81419694119357,45.561049072894
E3_SITE_06,3,0.08980265101339271,105.74104309082033,105.74104309082033,2,-75.81413732981336,45.56131512899866
E3_SITE_06,4,0.11973686801785696,104.81266784667967,104.81266784667967,2,-75.81407771787043,45.56158118505978
E3_SITE_06,5,0.14967108502232118,106.98055267333984,106.98055267333984,2,-75.81401810536478,45.56184724107734
E3_SITE_06,6,0.17960530202678543,109.82081604003906,109.82081604003906,2,-75.81395849229638,45.56211329705136
E3_SITE_06,7,0.20953951903124968,112.4076156616211,112.4076156616211,2,-75.81389887866524,45.56237935298181
E3_SITE_06,8,0.23947373603571395,113.93971252441406,113.93971252441406,2,-75.81383926447134,45.562645408868725
E3_SITE_06,9,0.2694079530401781,116.50163269042967,116.50163269042967,2,-75.81377964971468,45.56291146471207
E3_SITE_06,10,0.29934217004464236,123.77041625976562,123.77041625976562,2,-75.81372003439523,45.56317752051186
E3_SITE_06,11,0.3292763870491066,125.07916259765624,125.07916259765624,2,-75.813660418513,45.56344357626809
E3_SITE_06,12,0.35921060405357086,130.3221435546875,130.3221435546875,2,-75.81360080206795,45.56370963198077
E3_SITE_06,13,0.3891448210580351,133.7982940673828,133.7982940673828,2,-75.8135411850601,45.56397568764989
E3_SITE_06,14,0.41907903806249935,133.64053344726562,133.64053344726562,2,-75.81348156748945,45.56424174327544
E3_SITE_06,15,0.4490132550669636,134.69590759277344,134.69590759277344,2,-75.81342194935594,45.56450779885744
E3_SITE_06,16,0.4789474720714279,136.25814819335938,136.25814819335938,2,-75.8133623306596,45.56477385439588
E3_SITE_06,17,0.5088816890758922,142.0171356201172,142.0171356201172,2,-75.81330271140041,45.56503990989077
E3_SITE_06,18,0.5388159060803562,144.63267517089844,144.63267517089844,2,-75.81324309157836,45.56530596534208
E3_SITE_06,19,0.5687501230848205,147.51364135742188,147.51364135742188,2,-75.81318347119344,45.56557202074984
E3_SITE_06,20,0.5986843400892847,150.1679229736328,150.1679229736328,2,-75.81312385024563,45.565838076114034
E3_SITE_06,21,0.628618557093749,152.49578857421875,152.49578857421875,2,-75.81306422873492,45.56610413143466
E3_SITE_06,22,0.6585527740982132,155.3837127685547,155.3837127685547,2,-75.81300460666131,45.56637018671172
E3_SITE_06,23,0.6884869911026775,159.44595336914062,159.44595336914062,2,-75.81294498402478,45.56663624194524
E3_SITE_06,24,0.7184212081071417,165.78976440429688,165.78976440429688,2,-75.81288536082535,45.56690229713517
E3_SITE_06,25,0.748355425111606,173.85275268554688,173.85275268554688,2,-75.81282573706295,45.56716835228155
E3_SITE_06,26,0.7782896421160702,181.7672119140625,181.7672119140625,2,-75.81276611273762,45.56743440738436
E3_SITE_06,27,0.8082238591205345,185.5557098388672,185.5557098388672,2,-75.81270648784934,45.5677004624436
E3_SITE_06,28,0.8381580761249987,184.9297637939453,184.9297637939453,2,-75.81264686239808,45.56796651745928
E3_SITE_06,29,0.868092293129463,181.10997009277344,181.10997009277344,2,-75.81258723638385,45.56823257243139
E3_SITE_06,30,0.8980265101339272,177.66690063476562,177.66690063476562,2,-75.81252760980662,45.56849862735993
E3_SITE_06,31,0.9279607271383916,174.21624755859375,174.21624755859375,2,-75.8124679826664,45.5687646822449
E3_SITE_06,32,0.9578949441428556,173.47865295410156,173.47865295410156,2,-75.81240835496318,45.5690307370863
E3_SITE_06,33,0.98782916114732,175.72268676757812,175.72268676757812,2,-75.81234872669694,45.569296791884135
E3_SITE_06,34,1.0177633781517843,175.33685302734375,175.33685302734375,2,-75.81228909786765,45.569562846638405
E3_SITE_06,35,1.0476975951562484,172.23202514648438,172.23202514648438,2,-75.81222946847534,45.5698289013491
E3_SITE_06,36,1.0776318121607125,169.72784423828125,169.72784423828125,2,-75.81216983851996,45.57009495601622
E3_SITE_06,37,1.1075660291651768,165.97169494628906,165.97169494628906,2,-75.81211020800153,45.57036101063978
E3_SITE_06,38,1.137500246169641,164.8955078125,164.8955078125,2,-75.81205057692003,45.57062706521975
E3_SITE_06,39,1.1674344631741054,162.97802734375,162.97802734375,2,-75.81199094527544,45.57089311975615
E3_SITE_06,40,1.1973686801785695,160.22938537597656,160.22938537597656,2,-75.81193131306776,45.571159174248976
E3_SITE_06,41,1.2273028971830338,156.47769165039062,156.47769165039062,2,-75.81187168029699,45.57142522869823
E3_SITE_06,42,1.257237114187498,155.714111328125,155.714111328125,2,-75.81181204696308,45.57169128310391
E3_SITE_06,43,1.2871713311919626,159.1387176513672,159.1387176513672,2,-75.81175241306607,45.57195733746602
E3_SITE_06,44,1.3171055481964262,161.50714111328125,161.50714111328125,2,-75.81169277860592,45.57222339178456
E3_SITE_06,45,1.3470397652008907,162.4774627685547,162.4774627685547,2,-75.81163314358261,45.57248944605952
E3_SITE_06,46,1.376973982205355,165.08328247070312,165.08328247070312,2,-75.81157350799616,45.57275550029088
E3_SITE_06,47,1.4069081992098194,171.43031311035156,171.43031311035156,2,-75.81151387184653,45.573021554478686
E3_SITE_06,48,1.4368424162142834,180.81097412109372,180.81097412109372,2,-75.81145423513374,45.5732876086229
E3_SITE_06,49,1.4667766332187475,188.0756683349609,188.0756683349609,2,-75.81139459785774,45.57355366272355
E3_SITE_06,50,1.496710850223212,192.55599975585935,192.55599975585935,2,-75.81133496001857,45.5738197167806
E3_SITE_06,51,1.5266450672276763,199.408203125,199.408203125,2,-75.81127532161618,45.574085770794085
E3_SITE_06,52,1.5565792842321404,203.04754638671875,203.04754638671875,2,-75.81121568265056,45.574351824764
E3_SITE_06,53,1.5865135012366047,206.133544921875,206.133544921875,2,-75.81115604312173,45.574617878690304
E3_SITE_06,54,1.616447718241069,207.6611785888672,207.6611785888672,2,-75.81109640302964,45.57488393257305
E3_SITE_06,55,1.6463819352455331,207.76589965820312,207.76589965820312,2,-75.81103676237431,45.57514998641221
E3_SITE_06,56,1.6763161522499976,205.7300720214844,205.7300720214844,2,-75.81097712115573,45.57541604020778
E3_SITE_06,57,1.7062503692544617,203.0402069091797,203.0402069091797,2,-75.81091747937386,45.57568209395977
E3_SITE_06,58,1.736184586258926,205.40505981445312,205.40505981445312,2,-75.81085783702872,45.57594814766817
E3_SITE_06,59,1.76611880326339,206.7574462890625,206.7574462890625,2,-75.81079819412028,45.576214201333
E3_SITE_06,60,1.7960530202678544,203.82052612304688,203.82052612304688,2,-75.81073855064855,45.57648025495424
E3_SITE_06,61,1.825987237272319,193.7492828369141,193.7492828369141,2,-75.8106789066135,45.57674630853188
E3_SITE_06,62,1.855921454276783,184.05691528320312,184.05691528320312,2,-75.81061926201512,45.57701236206595
E3_SITE_06,63,1.885855671281247,179.93727111816406,179.93727111816406,2,-75.81055961685342,45.57727841555643
E3_SITE_06,64,1.9157898882857116,182.6326904296875,182.6326904296875,2,-75.81049997112837,45.57754446900332
E3_SITE_06,65,1.9457241052901761,186.209716796875,186.209716796875,2,-75.81044032483996,45.57781052240662
E3_SITE_06,66,1.97565832229464,186.9978485107422,186.9978485107422,2,-75.81038067798819,45.57807657576633
E3_SITE_06,67,2.005592539299104,185.30294799804688,185.30294799804688,2,-75.81032103057305,45.578342629082464
E3_SITE_06,68,2.0355267563035686,183.58871459960935,183.58871459960935,2,-75.81026138259452,45.578608682355
E3_SITE_06,69,2.0654609733080322,181.35792541503903,181.35792541503903,2,-75.81020173405258,45.57887473558394
E3_SITE_06,70,2.0953951903124968,179.90757751464844,179.90757751464844,2,-75.81014208494724,45.57914078876929
E3_SITE_06,71,2.125329407316961,181.9544219970703,181.9544219970703,2,-75.81008243527849,45.57940684191105
E3_SITE_06,72,2.155263624321425,184.52427673339844,184.52427673339844,2,-75.81002278504631,45.57967289500922
E3_SITE_06,73,2.1851978413258895,186.67990112304688,186.67990112304688,2,-75.80996313425068,45.5799389480638
E3_SITE_06,74,2.2151320583303535,188.383544921875,188.383544921875,2,-75.80990348289161,45.58020500107479
E3_SITE_06,75,2.245066275334818,191.24317932128903,191.24317932128903,2,-75.80984383096909,45.58047105404217
E3_SITE_06,76,2.275000492339282,194.31593322753903,194.31593322753903,2,-75.80978417848308,45.58073710696596
E3_SITE_06,77,2.3049347093437462,196.3614501953125,196.3614501953125,2,-75.80972452543361,45.58100315984617
E3_SITE_06,78,2.3348689263482107,197.81301879882807,197.81301879882807,2,-75.80966487182063,45.58126921268277
E3_SITE_06,79,2.364803143352675,199.5311584472656,199.5311584472656,2,-75.80960521764416,45.581535265475786
E3_SITE_06,80,2.394737360357139,202.64732360839844,202.64732360839844,2,-75.80954556290418,45.5818013182252
E3_SITE_06,81,2.424671577361604,205.4012451171875,205.4012451171875,2,-75.80948590760066,45.58206737093101
E3_SITE_06,82,2.454605794366068,208.81968688964844,208.81968688964844,2,-75.80942625173363,45.58233342359323
E3_SITE_06,83,2.484540011370532,214.0401763916016,214.0401763916016,2,-75.80936659530303,45.58259947621185
E3_SITE_06,84,2.514474228374996,222.0799102783203,222.0799102783203,2,-75.80930693830891,45.58286552878687
E3_SITE_06,85,2.54440844537946,237.0860290527344,237.0860290527344,2,-75.8092472807512,45.58313158131829
E3_SITE_06,86,2.574342662383925,246.42388916015625,246.42388916015625,2,-75.80918762262992,45.58339763380611
E3_SITE_06,87,2.604276879388389,254.84478759765625,254.84478759765625,2,-75.80912796394506,45.583663686250325
E3_SITE_06,88,2.634211096392853,261.22906494140625,261.22906494140625,2,-75.8090683046966,45.58392973865095
E3_SITE_06,89,2.6641453133973174,265.30535888671875,265.30535888671875,2,-75.80900864488453,45.58419579100796
E3_SITE_06,90,2.694079530401781,267.8841857910156,267.8841857910156,2,-75.80894898450885,45.58446184332138
E3_SITE_06,91,2.7240137474062456,269.00152587890625,269.00152587890625,2,-75.80888932356955,45.58472789559119
E3_SITE_06,92,2.75394796441071,268.4366455078125,268.4366455078125,2,-75.80882966206659,45.5849939478174
E3_SITE_06,93,2.783882181415174,270.8760070800781,270.8760070800781,2,-75.80877,45.58526
E3_SITE_07,0,0.0,128.03189086914062,128.03189086914062,2,-75.80877,45.56276645465263
E3_SITE_07,1,0.029761904761904465,130.39578247070312,130.39578247070312,2,-75.80877,45.5630342354776
E3_SITE_07,2,0.05952380952380893,136.33926391601562,136.33926391601562,2,-75.80877,45.56330201628997
E3_SITE_07,3,0.0892857142857134,137.66677856445312,137.66677856445312,2,-75.80877,45.56356979708974
E3_SITE_07,4,0.11904761904761786,137.6030731201172,137.6030731201172,2,-75.80877,45.56383757787688
E3_SITE_07,5,0.1488095238095223,129.67637634277344,129.67637634277344,2,-75.80877,45.56410535865143
E3_SITE_07,6,0.1785714285714268,123.50308227539062,123.50308227539062,2,-75.80877,45.56437313941336
E3_SITE_07,7,0.20833333333333123,129.3757781982422,129.3757781982422,2,-75.80877,45.56464092016269
E3_SITE_07,8,0.2380952380952357,138.012939453125,138.012939453125,2,-75.80877,45.5649087008994
E3_SITE_07,9,0.2678571428571402,143.6015625,143.6015625,2,-75.80877,45.56517648162352
E3_SITE_07,10,0.2976190476190446,148.0850067138672,148.0850067138672,2,-75.80877,45.56544426233502
E3_SITE_07,11,0.3273809523809491,150.07850646972656,150.07850646972656,2,-75.80877,45.56571204303392
E3_SITE_07,12,0.3571428571428536,150.95701599121094,150.95701599121094,2,-75.80877,45.565979823720205
E3_SITE_07,13,0.3869047619047581,151.90774536132812,151.90774536132812,2,-75.80877,45.56624760439389
E3_SITE_07,14,0.41666666666666247,152.4937286376953,152.4937286376953,2,-75.80877,45.56651538505496
E3_SITE_07,15,0.44642857142856696,152.77371215820312,152.77371215820312,2,-75.80877,45.56678316570343
E3_SITE_07,16,0.4761904761904714,153.0186004638672,153.0186004638672,2,-75.80877,45.56705094633928
E3_SITE_07,17,0.5059523809523759,153.63226318359375,153.63226318359375,2,-75.80877,45.56731872696253
E3_SITE_07,18,0.5357142857142804,153.07814025878906,153.07814025878906,2,-75.80877,45.567586507573175
E3_SITE_07,19,0.5654761904761848,152.4026641845703,152.4026641845703,2,-75.80877,45.56785428817121
E3_SITE_07,20,0.5952380952380892,153.55474853515625,153.55474853515625,2,-75.80877,45.56812206875664
E3_SITE_07,21,0.6249999999999938,153.25250244140625,153.25250244140625,2,-75.80877,45.56838984932945
E3_SITE_07,22,0.6547619047618982,153.2919464111328,153.2919464111328,2,-75.80877,45.568657629889664
E3_SITE_07,23,0.6845238095238027,154.4853973388672,154.4853973388672,2,-75.80877,45.56892541043727
E3_SITE_07,24,0.7142857142857072,154.58682250976562,154.58682250976562,2,-75.80877,45.56919319097226
E3_SITE_07,25,0.7440476190476116,154.91175842285156,154.91175842285156,2,-75.80877,45.56946097149465
E3_SITE_07,26,0.7738095238095162,156.1615753173828,156.1615753173828,2,-75.80877,45.56972875200443
E3_SITE_07,27,0.8035714285714205,156.23350524902344,156.23350524902344,2,-75.80877,45.5699965325016
E3_SITE_07,28,0.8333333333333249,156.32769775390625,156.32769775390625,2,-75.80877,45.57026431298617
E3_SITE_07,29,0.8630952380952295,155.65289306640625,155.65289306640625,2,-75.80877,45.57053209345813
E3_SITE_07,30,0.8928571428571339,156.53021240234375,156.53021240234375,2,-75.80877,45.57079987391747
E3_SITE_07,31,0.9226190476190383,156.46253967285156,156.46253967285156,2,-75.80877,45.57106765436421
E3_SITE_07,32,0.9523809523809428,155.53515625,155.53515625,2,-75.80877,45.57133543479835
E3_SITE_07,33,0.9821428571428472,152.93673706054688,152.93673706054688,2,-75.80877,45.571603215219874
E3_SITE_07,34,1.0119047619047519,152.40003967285156,152.40003967285156,2,-75.80877,45.57187099562879
E3_SITE_07,35,1.0416666666666565,156.70355224609375,156.70355224609375,2,-75.80877,45.57213877602511
E3_SITE_07,36,1.0714285714285607,159.9657440185547,159.9657440185547,2,-75.80877,45.57240655640881
E3_SITE_07,37,1.1011904761904652,165.50160217285156,165.50160217285156,2,-75.80877,45.5726743367799
E3_SITE_07,38,1.1309523809523696,176.15574645996094,176.15574645996094,2,-75.80877,45.57294211713839
E3_SITE_07,39,1.1607142857142743,187.31069946289065,187.31069946289065,2,-75.80877,45.57320989748428
E3_SITE_07,40,1.1904761904761783,191.861328125,191.861328125,2,-75.80877,45.57347767781754
E3_SITE_07,41,1.2202380952380831,194.98941040039065,194.98941040039065,2,-75.80877,45.57374545813821
E3_SITE_07,42,1.2499999999999876,195.6515350341797,195.6515350341797,2,-75.80877,45.57401323844628
E3_SITE_07,43,1.279761904761892,193.3938751220703,193.3938751220703,2,-75.80877,45.57428101874172
E3_SITE_07,44,1.3095238095237964,192.4640655517578,192.4640655517578,2,-75.80877,45.57454879902456
E3_SITE_07,45,1.3392857142857009,191.5343170166016,191.5343170166016,2,-75.80877,45.57481657929479
E3_SITE_07,46,1.3690476190476053,191.5343170166016,191.5343170166016,2,-75.80877,45.57508435955242
E3_SITE_07,47,1.3988095238095097,192.99864196777344,192.99864196777344,2,-75.80877,45.57535213979744
E3_SITE_07,48,1.4285714285714144,195.83531188964844,195.83531188964844,2,-75.80877,45.57561992002984
E3_SITE_07,49,1.4583333333333186,195.81727600097656,195.81727600097656,2,-75.80877,45.57588770024966
E3_SITE_07,50,1.4880952380952233,188.7499847412109,188.7499847412109,2,-75.80877,45.576155480456855
E3_SITE_07,51,1.5178571428571277,183.4874725341797,183.4874725341797,2,-75.80877,45.57642326065144
E3_SITE_07,52,1.5476190476190324,178.60202026367188,178.60202026367188,2,-75.80877,45.576691040833424
E3_SITE_07,53,1.5773809523809366,176.88035583496094,176.88035583496094,2,-75.80877,45.5769588210028
E3_SITE_07,54,1.607142857142841,174.83641052246094,174.83641052246094,2,-75.80877,45.57722660115956
E3_SITE_07,55,1.6369047619047457,174.87086486816406,174.87086486816406,2,-75.80877,45.57749438130372
E3_SITE_07,56,1.6666666666666499,176.96348571777344,176.96348571777344,2,-75.80877,45.57776216143527
E3_SITE_07,57,1.6964285714285545,182.5736083984375,182.5736083984375,2,-75.80877,45.578029941554206
E3_SITE_07,58,1.726190476190459,182.3550262451172,182.3550262451172,2,-75.80877,45.57829772166055
E3_SITE_07,59,1.7559523809523636,178.5096893310547,178.5096893310547,2,-75.80877,45.57856550175427
E3_SITE_07,60,1.7857142857142678,176.9718475341797,176.9718475341797,2,-75.80877,45.578833281835394
E3_SITE_07,61,1.8154761904761725,176.49850463867188,176.49850463867188,2,-75.80877,45.57910106190391
E3_SITE_07,62,1.8452380952380767,177.31658935546875,177.31658935546875,2,-75.80877,45.57936884195981
E3_SITE_07,63,1.8749999999999811,177.93658447265625,177.93658447265625,2,-75.80877,45.57963662200311
E3_SITE_07,64,1.9047619047618856,180.669677734375,180.669677734375,2,-75.80877,45.57990440203381
E3_SITE_07,65,1.93452380952379,182.90711975097656,182.90711975097656,2,-75.80877,45.58017218205188
E3_SITE_07,66,1.9642857142856949,184.87779235839844,184.87779235839844,2,-75.80877,45.58043996205736
E3_SITE_07,67,1.994047619047599,191.3265380859375,191.3265380859375,2,-75.80877,45.58070774205022
E3_SITE_07,68,2.023809523809504,192.14739990234372,192.14739990234372,2,-75.80877,45.58097552203048
E3_SITE_07,69,2.053571428571408,193.4768524169922,193.4768524169922,2,-75.80877,45.58124330199813
E3_SITE_07,70,2.083333333333313,197.3927001953125,197.3927001953125,2,-75.80877,45.58151108195317
E3_SITE_07,71,2.1130952380952173,200.4409027099609,200.4409027099609,2,-75.80877,45.58177886189561
E3_SITE_07,72,2.1428571428571215,200.4409027099609,200.4409027099609,2,-75.80877,45.58204664182544
E3_SITE_07,73,2.1726190476190257,204.96417236328125,204.96417236328125,2,-75.80877,45.582314421742666
E3_SITE_07,74,2.2023809523809303,210.39537048339844,210.39537048339844,2,-75.80877,45.58258220164727
E3_SITE_07,75,2.2321428571428346,215.7670745849609,215.7670745849609,2,-75.80877,45.58284998153928
E3_SITE_07,76,2.261904761904739,224.3293914794922,224.3293914794922,2,-75.80877,45.58311776141868
E3_SITE_07,77,2.291666666666644,240.3176422119141,240.3176422119141,2,-75.80877,45.583385541285466
E3_SITE_07,78,2.3214285714285485,250.1549835205078,250.1549835205078,2,-75.80877,45.58365332113965
E3_SITE_07,79,2.3511904761904523,258.9393920898437,258.9393920898437,2,-75.80877,45.58392110098124
E3_SITE_07,80,2.380952380952357,265.30535888671875,265.30535888671875,2,-75.80877,45.5841888808102
E3_SITE_07,81,2.4107142857142616,267.8841857910156,267.8841857910156,2,-75.80877,45.58445666062656
E3_SITE_07,82,2.4404761904761663,269.00152587890625,269.00152587890625,2,-75.80877,45.58472444043032
E3_SITE_07,83,2.4702380952380705,269.6601257324219,269.6601257324219,2,-75.80877,45.584992220221466
E3_SITE_07,84,2.499999999999975,270.8760070800781,270.8760070800781,2,-75.80877,45.58526
E3_SITE_08,0,0.0,102.62879180908205,102.62879180908205,2,-75.80877,45.54927028474327
E3_SITE_08,1,0.02985074626864848,109.3176727294922,109.3176727294922,2,-75.80877,45.54953886555131
E3_SITE_08,2,0.05970149253729696,110.0823745727539,110.0823745727539,2,-75.80877,45.54980744634666
E3_SITE_08,3,0.08955223880594544,115.40081024169922,115.40081024169922,2,-75.80877,45.55007602712933
E3_SITE_08,4,0.11940298507459392,119.33981323242188,119.33981323242188,2,-75.80877,45.55034460789932
E3_SITE_08,5,0.1492537313432424,121.24058532714844,121.24058532714844,2,-75.80877,45.55061318865662
E3_SITE_08,6,0.17910447761189088,122.76535034179688,122.76535034179688,2,-75.80877,45.55088176940124
E3_SITE_08,7,0.2089552238805393,124.1162109375,124.1162109375,2,-75.80877,45.55115035013317
E3_SITE_08,8,0.23880597014918784,125.97224426269533,125.97224426269533,2,-75.80877,45.55141893085242
E3_SITE_08,9,0.26865671641783634,127.70465850830078,127.70465850830078,2,-75.80877,45.55168751155899
E3_SITE_08,10,0.2985074626864848,128.1864776611328,128.1864776611328,2,-75.80877,45.55195609225287
E3_SITE_08,11,0.32835820895513324,130.8965301513672,130.8965301513672,2,-75.80877,45.55222467293408
E3_SITE_08,12,0.35820895522378177,133.0224151611328,133.0224151611328,2,-75.80877,45.55249325360258
E3_SITE_08,13,0.38805970149243024,136.97323608398438,136.97323608398438,2,-75.80877,45.552761834258426
E3_SITE_08,14,0.41791044776107866,143.04310607910156,143.04310607910156,2,-75.80877,45.55303041490157
E3_SITE_08,15,0.4477611940297272,151.906982421875,151.906982421875,2,-75.80877,45.55329899553204
E3_SITE_08,16,0.47761194029837567,161.6020050048828,161.6020050048828,2,-75.80877,45.55356757614983
E3_SITE_08,17,0.5074626865670242,165.5494842529297,165.5494842529297,2,-75.80877,45.55383615675493
E3_SITE_08,18,0.5373134328356727,163.57810974121094,163.57810974121094,2,-75.80877,45.55410473734735
