sector_id,site_id,sector_geographic_azimuth_deg,mechanical_downtilt_deg,horizontal_offset_target_minus_sector_deg,vertical_offset_target_minus_boresight_deg,local_direction_x,local_direction_y,local_direction_z,element_pattern_gain_dbi,basic_transmission_loss_db,target_geographic_azimuth_deg,boresight_geographic_elevation_deg,target_geographic_elevation_deg,sionna_alpha_rad,sionna_beta_rad,sionna_gamma_rad,local_azimuth_deg,local_elevation_deg,world_reconstruction_error,prior_direct_offset_direction_error_deg,signed_offset_approximation_error_deg
E3_SITE_04_SEC_2,E3_SITE_04,120.0,10.0,-112.41487080744828,12.943231403563342,-0.38393824279422356,0.9232276586293066,-0.015560079110745632,-22.0,120.646702542222,7.585129192551719,-10.0,2.943231403563342,5.759586531581287,0.17453292519943295,0.0,112.58072551605333,-0.8915628413510617,5.928593550334434e-17,133.83593406481097,13.835772464732505
E3_SITE_04_SEC_3,E3_SITE_04,240.0,10.0,127.58512919255172,12.943231403563342,-0.6087970330124823,-0.7914026575922198,-0.055208750675689304,-22.0,120.646702542222,7.585129192551733,-10.0,2.943231403563342,3.6651914291880923,0.17453292519943295,0.0,-127.56976358704574,-3.1648375372476827,1.5716250041522723e-16,105.16991194684405,16.108076167213426
E3_SITE_05_SEC_1,E3_SITE_05,0.0,10.0,-8.944314819731972,11.861195887914102,0.9666793823517984,0.1553924452505615,0.20343097034374322,7.373191757199676,119.25805963397,351.05568518026803,-10.0,1.8611958879141017,1.5707963267948966,0.17453292519943295,0.0,9.132098110725854,11.737664945013073,2.7755575615628914e-17,17.691777326570936,0.22146771815694308
E3_SITE_05_SEC_2,E3_SITE_05,120.0,10.0,-128.94431481973197,11.861195887914102,-0.6243287099911812,0.7773469118346024,-0.07710668286182899,-22.0,119.25805963397,351.05568518026803,-10.0,1.8611958879141017,5.759586531581287,0.17453292519943295,0.0,128.76980280261793,-4.4222769687788075,1.1102230246251565e-16,102.91321170437469,16.284397672515286
E3_SITE_05_SEC_3,E3_SITE_05,240.0,10.0,111.05568518026804,11.861195887914102,-0.3592700566764874,-0.932739357085164,-0.030369690812197273,-22.0,119.25805963397,351.05568518026803,-10.0,1.8611958879141017,3.6651914291880923,0.17453292519943295,0.0,-111.06555381322275,-1.7403227004592607,6.938893903907228e-18,137.037307137489,13.601522123537974
E3_SITE_06_SEC_1,E3_SITE_06,0.0,10.0,8.944314819755817,13.234159322539004,0.9614863120330174,-0.15522684395149292,0.22682305590483115,7.275331387732309,147.83223734013,8.944314819755817,-10.0,3.2341593225390035,1.5707963267948966,0.17453292519943295,0.0,-9.170966275520051,13.110103600750456,1.1631705747361534e-16,17.63524647428556,0.2531661286111322
E3_SITE_06_SEC_2,E3_SITE_06,120.0,10.0,-111.05568518024418,13.234159322539004,-0.3630500663418906,0.9317453393300776,-0.0067284445325413115,-22.0,147.83223734013,8.944314819755817,-10.0,3.2341593225390035,5.759586531581287,0.17453292519943295,0.0,111.28813497780651,-0.3855143832721348,1.1443916996305594e-16,136.13803085737354,13.62162278187023
E3_SITE_06_SEC_3,E3_SITE_06,240.0,10.0,128.94431481975585,13.234159322539004,-0.627826247382932,-0.7765184953785844,-0.053415629099026064,-22.0,147.83223734013,8.944314819755846,-10.0,3.2341593225390035,3.6651914291880923,0.17453292519943295,0.0,-128.95603201290166,-3.06194735930529,1.389512421408389e-16,102.47320882037425,16.296110832286885
E3_SITE_07_SEC_1,E3_SITE_07,0.0,10.0,0.0,13.155958817884706,0.9737541402491026,6.11394735931081e-17,0.22760244802666613,7.508413957629695,118.355962032326,0.0,-10.0,3.155958817884706,1.5707963267948966,0.17453292519943295,0.0,3.5974520197064386e-15,13.155958817884708,1.1123893155135927e-16,0.0,0.0
E3_SITE_07_SEC_2,E3_SITE_07,120.0,10.0,-120.0,13.155958817884706,-0.501217116398096,0.8647119698921214,-0.032474780289704776,-22.0,118.355962032326,0.0,-10.0,3.155958817884706,5.759586531581287,0.17453292519943295,0.0,120.09807171416917,-1.8609950534277935,4.8645867739007965e-17,119.50952280996482,15.017269135753688
E3_SITE_07_SEC_3,E3_SITE_07,240.0,10.0,120.0,13.155958817884706,-0.5012171163980956,-0.8647119698921216,-0.032474780289704706,-22.0,118.355962032326,0.0,-10.0,3.155958817884706,3.6651914291880923,0.17453292519943295,0.0,-120.09807171416914,-1.8609950534277895,6.413008323952677e-17,119.50952280996482,15.017269135753715
E3_SITE_08_SEC_1,E3_SITE_08,0.0,10.0,0.0,12.337047157707149,0.9769076258436936,6.118140917670794e-17,0.21366209436499947,7.5677082151815664,160.845147990486,0.0,-10.0,2.3370471577071488,1.5707963267948966,0.17453292519943295,0.0,3.588298870592708e-15,12.337047157707149,2.774500828827003e-32,0.0,0.0
E3_SITE_08_SEC_2,E3_SITE_08,120.0,10.0,-120.0,12.337047157707149,-0.49907531403866184,0.8653050760962165,-0.04659352100166003,-22.0,160.845147990486,0.0,-10.0,2.3370471577071488,5.759586531581287,0.17453292519943295,0.0,119.97472586989043,-2.6705789860803963,4.822794320081046e-17,119.88437633727126,15.007647151035732
E3_SITE_08_SEC_3,E3_SITE_08,240.0,10.0,120.0,12.337047157707149,-0.49907531403866146,-0.8653050760962167,-0.046593521001659956,-22.0,160.845147990486,0.0,-10.0,2.3370471577071488,3.6651914291880923,0.17453292519943295,0.0,-119.9747258698904,-2.670578986080392,5.593802261563403e-17,119.88437633727129,15.007647151035759
E3_SITE_09_SEC_1,E3_SITE_09,0.0,10.0,-6.582815745575886,12.386259471706524,0.9702367302995781,0.11453980106738092,0.21335726176774142,7.441175232641966,161.76279988319,353.4171842544241,-10.0,2.3862594717065235,1.5707963267948966,0.17453292519943295,0.0,6.7328027963587544,12.31916928967019,1.5515838457795457e-17,13.006176475166761,0.1611448226743117
E3_SITE_09_SEC_2,E3_SITE_09,120.0,10.0,-126.58281574557589,12.386259471706524,-0.5936507922570702,0.8022999368090373,-0.062398303252313755,-22.0,161.76279988319,353.4171842544241,-10.0,2.3862594717065235,5.759586531581287,0.17453292519943295,0.0,126.49908021141732,-3.57748350874788,1.2509268882771003e-16,107.28120391009696,15.963959855772627
E3_SITE_09_SEC_3,E3_SITE_09,240.0,10.0,113.41718425442411,12.386259471706524,-0.39827600828414583,-0.9168397378764185,-0.02794845748779942,-22.0,161.76279988319,353.4171842544241,-10.0,2.3862594717065235,3.6651914291880923,0.17453292519943295,0.0,-113.4801698588046,-1.6015372019100267,1.1188630228279524e-16,132.30963778284283,13.987936511825684
E3_SITE_10_SEC_1,E3_SITE_10,0.0,10.0,-13.889966163597023,11.973972139794952,0.9494618169483414,0.23991558776218222,0.20239261079861828,7.0448080411916045,121.44081599331,346.110033836403,-10.0,1.9739721397949523,1.5707963267948966,0.17453292519943295,0.0,14.180988548385114,11.676907384027066,1.1631705747361534e-16,27.464952012536653,0.4115633919051627
E3_SITE_10_SEC_2,E3_SITE_10,120.0,10.0,-133.88996616359702,11.973972139794952,-0.6883194605334577,0.7202448684645709,-0.08639241692060004,-22.0,121.44081599331,346.110033836403,-10.0,1.9739721397949523,5.759586531581287,0.17453292519943295,0.0,133.70160136327695,-4.9560990569497605,1.389512421408389e-16,93.37542873984144,16.931107424556206
E3_SITE_10_SEC_3,E3_SITE_10,240.0,10.0,106.11003383640298,11.973972139794952,-0.2790865502789777,-0.9601604562267534,-0.014233613448889383,-22.0,121.44081599331,346.110033836403,-10.0,1.9739721397949523,3.6651914291880923,0.17453292519943295,0.0,-106.20738183836968,-0.8155535173692432,0.0,146.0557121296395,12.789891065397747
E3_SITE_11_SEC_1,E3_SITE_11,0.0,10.0,6.582815745589983,12.18997160441143,0.9709649619121338,-0.11455548098160008,0.21000972481302616,7.4548765798151635,121.828154452726,6.582815745589983,-10.0,2.1899716044114292,1.5707963267948966,0.17453292519943295,0.0,-6.728712002399671,12.122922144091898,1.1443916996305594e-16,13.011900751019077,0.15759897360240638
E3_SITE_11_SEC_2,E3_SITE_11,120.0,10.0,-113.41718425441002,12.18997160441143,-0.3977351190782123,0.9169652485556401,-0.03132902796343303,-22.0,121.828154452726,6.582815745589983,-10.0,2.1899716044114292,5.759586531581287,0.17453292519943295,0.0,113.44886469566141,-1.795314846244197,1.1443916996305594e-16,132.4213797963492,13.985321857256192
E3_SITE_11_SEC_3,E3_SITE_11,240.0,10.0,126.58281574558998,12.18997160441143,-0.5931366488619786,-0.8024097675740401,-0.06578358973601971,-22.0,121.828154452726,6.582815745589983,-10.0,2.1899716044114292,3.6651914291880923,0.17453292519943295,0.0,-126.47159714174124,-3.7718458277653033,2.268710597756992e-16,107.34742634675773,15.962200277763854
E3_SITE_12_SEC_1,E3_SITE_12,0.0,10.0,-16.094192730745476,12.09888743646128,0.9392158842219966,0.2770312875319143,0.20279839386322315,6.848550674022605,120.229204298942,343.9058072692545,-10.0,2.098887436461281,1.5707963267948966,0.17453292519943295,0.0,16.433960408555937,11.700649390856517,5.551115123125783e-17,31.812786894416394,0.5187741993415168
E3_SITE_12_SEC_2,E3_SITE_12,120.0,10.0,-136.09419273074548,12.09888743646128,-0.715418825044468,0.6930096081490205,-0.08895834859716127,-22.0,120.229204298942,343.9058072692545,-10.0,2.098887436461281,5.759586531581287,0.17453292519943295,0.0,135.91154452065612,-5.103684491033437,1.5716250041522723e-16,89.11527081209776,17.203530575418647
E3_SITE_12_SEC_3,E3_SITE_12,240.0,10.0,103.90580726925452,12.09888743646128,-0.24287629003999,-0.970040895680935,-0.005636350143497566,-22.0,120.229204298942,343.9058072692545,-10.0,2.098887436461281,3.6651914291880923,0.17453292519943295,0.0,-104.05659160274956,-0.32294078498340767,1.1123893155135927e-16,149.86029503120386,12.422730054592078
E3_SITE_13_SEC_1,E3_SITE_13,0.0,10.0,13.889966163616322,12.679795257193142,0.9468462814365075,-0.2397955219349013,0.21443000487298025,6.995384517517413,121.445184877542,13.889966163616322,-10.0,2.679795257193142,1.5707963267948966,0.17453292519943295,0.0,-14.211747744825633,12.382089101573424,2.7755575615628914e-17,27.420637506963867,0.4327791702929863
E3_SITE_13_SEC_2,E3_SITE_13,120.0,10.0,-106.11003383638368,12.679795257193142,-0.2810872583928175,0.9596799436395324,-0.002087808715782222,-22.0,121.445184877542,13.889966163616322,-10.0,2.679795257193142,5.759586531581287,0.17453292519943295,0.0,106.32514297423396,-0.11962271474986746,1.1123893155135927e-16,145.4742797826437,12.801196094615701
E3_SITE_13_SEC_3,E3_SITE_13,240.0,10.0,133.88996616361635,12.679795257193142,-0.6901153679155959,-0.7198844217046306,-0.07421050029282504,-22.0,121.445184877542,13.88996616361635,-10.0,2.679795257193142,3.6651914291880923,0.17453292519943295,0.0,-133.7905049402719,-4.255860886628569,5.721958498152797e-17,93.19106540170287,16.93594447549508
E3_SITE_14_SEC_1,E3_SITE_14,0.0,10.0,-19.098683392574912,12.471638723080035,0.9222461207846927,0.32689179112470207,0.2064069998640313,6.522220649177242,118.830879479244,340.9013166074251,-10.0,2.4716387230800354,1.5707963267948966,0.17453292519943295,0.0,19.51696297009794,11.911875891849833,2.7755575615628914e-17,37.7154050994946,0.6931722603275661
E3_SITE_14_SEC_2,E3_SITE_14,120.0,10.0,-139.0986833925749,12.471638723080035,-0.7511516112526984,0.6541490547642518,-0.08865816975051477,-22.0,118.830879479244,340.9013166074251,-10.0,2.4716387230800354,5.759586531581287,0.17453292519943295,0.0,138.9486462834526,-5.08641728273098,5.721958498152797e-17,83.28082259148394,17.558689317383543
E3_SITE_14_SEC_3,E3_SITE_14,240.0,10.0,100.90131660742507,12.471638723080035,-0.19356016724503955,-0.9810408458889541,0.009660246040228825,-21.3584401388427,118.830879479244,340.9013166074251,-10.0,2.4716387230800354,3.6651914291880923,0.17453292519943295,0.0,-101.16115231663582,0.5534999361923348,6.938893903907228e-18,154.52557691652785,11.920923969927333
E3_SITE_15_SEC_1,E3_SITE_15,0.0,10.0,16.094192730742805,13.095949589290823,0.9354510031997941,-0.27681267002505905,0.21978663818825894,6.77720160388296,120.236090026821,16.094192730742805,-10.0,3.0959495892908233,1.5707963267948966,0.17453292519943295,0.0,-16.484201810715795,12.696501542283384,1.2586013583571652e-16,31.737092732619367,0.5514420817778122
E3_SITE_15_SEC_2,E3_SITE_15,120.0,10.0,-103.9058072692572,13.095949589290823,-0.24570833042082144,0.969275393978906,0.01151637915531334,-22.0,120.236090026821,16.094192730742805,-10.0,3.0959495892908233,5.759586531581287,0.17453292519943295,0.0,104.22466089532044,0.6598545071727535,1.2412670766236366e-16,148.90077282032144,12.440106894315193
E3_SITE_15_SEC_3,E3_SITE_15,240.0,10.0,136.0941927307428,13.095949589290823,-0.7178779614410374,-0.6924627239538471,-0.07173986626471131,-22.0,120.236090026821,16.094192730742805,-10.0,3.0959495892908233,3.6651914291880923,0.17453292519943295,0.0,-136.03239469741624,-4.113925513107065,1.1123893155135927e-16,88.8658006279286,17.209984529612445
E3_SITE_16_SEC_1,E3_SITE_16,0.0,10.0,-10.889433435661545,11.93666103535363,0.9606541003127934,0.1888064371594702,0.20370524990624217,7.258517480077728,117.608220398658,349.11056656433846,-10.0,1.9366610353536302,1.5707963267948966,0.17453292519943295,0.0,11.119157764141459,11.753716105069149,1.1102230246251565e-16,21.535043279281357,0.2898593863442901
E3_SITE_16_SEC_2,E3_SITE_16,120.0,10.0,-130.88943343566154,11.93666103535363,-0.650156694775757,0.755542389617486,-0.08032415408432378,-22.0,117.608220398658,349.11056656433846,-10.0,1.9366610353536302,5.759586531581287,0.17453292519943295,0.0,130.71253832334955,-4.607198359532043,1.1631705747361534e-16,99.15133541038189,16.54479459554301
E3_SITE_16_SEC_3,E3_SITE_16,240.0,10.0,109.11056656433846,11.93666103535363,-0.3281025570090197,-0.9443488267769565,-0.02353732034724696,-22.0,117.608220398658,349.11056656433846,-10.0,1.9366610353536302,3.6651914291880923,0.17453292519943295,0.0,-109.15916371227898,-1.3487136689515051,2.7755575615628914e-17,140.6044348807486,13.285462424749142
E3_SITE_17_SEC_1,E3_SITE_17,0.0,10.0,19.098683392596257,13.04138104073046,0.9200763620026845,-0.3267353209169835,0.21610996772287278,6.480935403227959,161.940123993172,19.098683392596257,-10.0,3.0413810407304602,1.5707963267948966,0.17453292519943295,0.0,-19.55084660345131,12.480654811418146,1.249000902703301e-16,37.66244439614732,0.7133641459562022
E3_SITE_17_SEC_2,E3_SITE_17,120.0,10.0,-100.90131660740374,13.04138104073046,-0.1951958335629632,0.9805712603275348,0.019457388810681427,-21.399725384777437,161.940123993172,19.098683392596257,-10.0,3.0413810407304602,5.759586531581287,0.17453292519943295,0.0,101.2583230667453,1.1148966148590251,5.594315114139762e-17,153.85574923974718,11.931725547628218
E3_SITE_17_SEC_3,E3_SITE_17,240.0,10.0,139.09868339259629,13.04138104073046,-0.7525203805379194,-0.6538359394105508,-0.07881396583212563,-22.0,161.940123993172,19.098683392596286,-10.0,3.0413810407304602,3.6651914291880923,0.17453292519943295,0.0,-139.01388256616582,-4.5203957176897775,1.249000902703301e-16,83.15024818277696,17.561978743479386
E3_SITE_18_SEC_1,E3_SITE_18,0.0,10.0,10.889433435686726,12.99970297481426,0.956662655783907,-0.18865549634303574,0.2218235035519117,7.183227347738755,117.615188351318,10.889433435686726,-10.0,2.9997029748142605,1.5707963267948966,0.17453292519943295,0.0,-11.155685300695133,12.81615873940041,6.206335383118183e-17,21.48211040941203,0.3178694596412514
E3_SITE_18_SEC_2,E3_SITE_18,120.0,10.0,-109.11056656431326,12.99970297481426,-0.33106370836773935,0.943593869554964,-0.005237398217637405,-22.0,117.615188351318,10.88943343568674,-10.0,2.9997029748142605,5.759586531581287,0.17453292519943295,0.0,109.33362668165479,-0.30008218540335896,2.8609792490763984e-17,139.84555433685134,13.301624088691574
E3_SITE_18_SEC_3,E3_SITE_18,240.0,10.0,130.88943343568673,12.99970297481426,-0.6528603807894281,-0.7549383732119282,-0.06197883386778472,-22.0,117.615188351318,10.889433435686726,-10.0,2.9997029748142605,3.6651914291880923,0.17453292519943295,0.0,-130.85280174837325,-3.553403073537042,1.2586013583571652e-16,98.8366885720199,16.55314601989839
E3_SITE_19_SEC_1,E3_SITE_19,0.0,10.0,0.0,13.207718962187377,0.9735481303108868,6.113640325649169e-17,0.22848202985831625,7.504538205394204,116.461273131842,0.0,-10.0,3.2077189621873767,1.5707963267948966,0.17453292519943295,0.0,3.598032569882554e-15,13.207718962187377,8.814102559585676e-33,0.0,0.0
E3_SITE_19_SEC_2,E3_SITE_19,120.0,10.0,-120.0,13.207718962187377,-0.5013490553966833,0.864668545298029,-0.03158213775291172,-22.0,116.461273131842,0.0,-10.0,3.2077189621873767,5.759586531581287,0.17453292519943295,0.0,120.10586359150062,-1.8098241488916678,3.182801057260626e-17,119.48458238640633,15.017910379715383
E3_SITE_19_SEC_3,E3_SITE_19,240.0,10.0,120.0,13.207718962187377,-0.501349055396683,-0.8646685452980292,-0.03158213775291165,-22.0,116.461273131842,0.0,-10.0,3.2077189621873767,3.6651914291880923,0.17453292519943295,0.0,-120.1058635915006,-1.809824148891664,1.6920707956643834e-17,119.48458238640634,15.017910379715383
