time_s,aggregate_nominal_interference_w,aggregate_safe_interference_w,aggregate_allowance_w,budget_sum_w,local_violation_count,network_nominal_sum_se_bps_hz,network_safe_sum_se_bps_hz,rate_retention_fraction,minimum_pol_scale,median_pol_scale
147.0,1.8256144162791194e-09,4.510685102645524e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8888442980376,0.9915027288795238,0.004970688422429337,0.004970690511402424
148.0,1.7914767884330683e-09,4.510685102645467e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8890560918738,0.9915031171185655,0.005017824603771308,0.005017826712553767
149.0,1.7580006295475405e-09,4.5106851026454616e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8892709489697,0.9915035109728652,0.005065374459798771,0.005065376588564451
150.0,1.7251735739904617e-09,4.510685102645417e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8894932184154,0.9915039184147346,0.005113339997171542,0.005113342146095138
151.0,1.6929834392232258e-09,4.5106851026455065e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8897255904758,0.9915043443756958,0.00516172323449431,0.005161725403751364
152.0,1.6614182250562447e-09,4.510685102645465e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8899409243622,0.9915047391039995,0.005210526203823968,0.005210528393590876
153.0,1.630466112836041e-09,4.510685102645414e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8901644236194,0.991505148800235,0.0052597509522224655,0.005259753162676482
154.0,1.600115464619404e-09,4.510685102645418e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8903968111397,0.9915055747895357,0.005309399543266286,0.005309401774585535
155.0,1.5703548222866137e-09,4.510685102645426e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.890634803173,0.991506011052463,0.00535947405858011,0.005359476310943589
156.0,1.5411729066246466e-09,4.5106851026453865e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8908592303535,0.9915064224496738,0.005409976599341268,0.0054099788729288605
157.0,1.5125586163557032e-09,4.5106851026454484e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8910903429864,0.9915068461019799,0.00546090928779027,0.005460911582782746
158.0,1.4845010271315552e-09,4.5106851026454377e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8913273545234,0.9915072805675602,0.005512274268708482,0.005512276585287519
159.0,1.456989390462088e-09,4.5106851026453846e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8915607422841,0.9915077083904006,0.005564073710915503,0.0055640760492636845
160.0,1.4300131326203417e-09,4.510685102645485e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8917968056415,0.9915081411178741,0.005616309808707112,0.005616312169007948
161.0,1.403561853474935e-09,4.51068510264538e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8920503043355,0.9915086058060434,0.00566898478332159,0.005668987165759521
162.0,1.37762532528971e-09,4.510685102645454e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8922908493103,0.9915090467487646,0.00572210088435946,0.005722103289119873
163.0,1.3521934914718084e-09,4.5106851026454806e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8925385921979,0.9915095008859718,0.005775660391189808,0.00577566281845905
164.0,1.3272564652663905e-09,4.5106851026455557e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.892786628359,0.9915099555607783,0.0058296656143481075,0.005829668064313492
165.0,1.3028045284150084e-09,4.5106851026454755e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8930374473118,0.991510415336717,0.005884118896889874,0.005884121369739703
166.0,1.2788281297513197e-09,4.5106851026455014e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8932888826606,0.9915108762425706,0.005939022615757547,0.0059390251116811215
167.0,1.2553178837686829e-09,4.5106851026454414e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8935343207111,0.9915113261547834,0.005994379183086965,0.005994381702274597
168.0,1.2322645691305446e-09,4.51068510264548e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8937888100995,0.9915117926589936,0.0060501910475192515,0.006050193590162281
169.0,1.2096591271442495e-09,4.510685102645436e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8940480370326,0.9915122678475915,0.0061064606954748385,0.0061064632617656555
170.0,1.187492660188475e-09,4.510685102645435e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8943031027233,0.9915127354082206,0.00616319065241548,0.0061631932425475315
171.0,1.165756430106316e-09,4.510685102645449e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8945610889485,0.9915132083224785,0.0062203834840685165,0.00622038609823633
172.0,1.1444418565556725e-09,4.510685102645414e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8948299903208,0.9915137012452798,0.006278041797638021,0.00627804443603722
173.0,1.123540515325039e-09,4.510685102645422e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8950942746148,0.9915141857045205,0.0063361682429872715,0.006336170905814592
174.0,1.1030441366121434e-09,4.5106851026454225e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8953632717738,0.9915146788029084,0.0063947655138045,0.006394768201257811
175.0,1.082944603275394e-09,4.510685102645449e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8956381449261,0.9915151826725731,0.006453836348729684,0.006453839061008004
176.0,1.0632339490491402e-09,4.5106851026453796e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8959087628657,0.9915156787420122,0.0065133835324732246,0.006513386269776742
177.0,1.0439043567334196e-09,4.510685102645403e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8961885730987,0.9915161916618339,0.006573409896902943,0.00657341265943304
178.0,1.0249481563559188e-09,4.510685102645441e-14,4.5106851026454433e-14,4.5106851026454433e-14,0,545.5243122823117,540.8964619037015,0.9915166927038528,0.006633918322112128,0.006633921110071392
