time_s,aggregate_nominal_interference_w,aggregate_nominal_interference_dbw,aggregate_safe_interference_w,aggregate_safe_interference_dbw,aggregate_allowance_w,aggregate_allowance_dbw,short_threshold_w,short_threshold_dbw,budget_sum_w,nominal_network_sum_rate_proxy_bps_hz,safe_network_sum_rate_proxy_bps_hz,rate_retention_fraction,minimum_projection_scale,median_projection_scale,maximum_projection_scale,local_budget_violation_count
297.0,2.864353453389976e-11,-105.42973392304974,4.5106851026454673e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0471564338175,0.9978035464076707,0.03968331559296515,0.03968331559310975,0.03968331559310975,0
298.0,2.8276983883043455e-11,-105.48566915695744,4.510685102645438e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0476262824684,0.997804160808296,0.03993969210455554,0.03993969210455554,0.039939692104555544,0
299.0,2.791678633897883e-11,-105.54134577294478,4.510685102645449e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0480969616457,0.9978047762949647,0.040196528103410865,0.040196528103410865,0.04019652810341087,0
300.0,2.7562834788674377e-11,-105.59676118050095,4.5106851026454433e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0485684264755,0.9978053928089969,0.04045379913594856,0.040453799136097465,0.04045379913609747,0
301.0,2.721502402296968e-11,-105.65191277990722,4.5106851026454433e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0490406312264,0.9978060102905917,0.040711480278906954,0.04071148027890696,0.04071148027905735,0
302.0,2.6873250698600962e-11,-105.7067979634781,4.510685102645432e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0495135293173,0.9978066286788372,0.040969546141861775,0.04096954614201367,0.04096954614201367,0
303.0,2.653741330107144e-11,-105.76141411683327,4.510685102645433e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.049987073326,0.997807247911721,0.041227970873986206,0.04122797087398621,0.04122797087398621,0
304.0,2.6207412108176633e-11,-105.81575862022794,4.510685102645446e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.050461214998,0.9978078679261433,0.041486728166941385,0.041486728166941385,0.04148672816694139,0
305.0,2.5883149154355477e-11,-105.86982884991144,4.510685102645442e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0509359052579,0.99780848865793,0.04174579126221264,0.041745791262212645,0.04174579126236915,0
306.0,2.5564528195764713e-11,-105.92362217952765,4.51068510264543e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0514110942208,0.997809110041849,0.04200513295645003,0.04200513295660813,0.04200513295660813,0
307.0,2.5251454675961682e-11,-105.9771359815737,4.5106851026454345e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.051886731205,0.9978097320116257,0.042264725609353244,0.04226472560935325,0.04226472560935326,0
308.0,2.4943835692492493e-11,-106.03036762886425,4.51068510264543e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0523627647447,0.997810354499961,0.04252454114947386,0.04252454114947387,0.04252454114947388,0
309.0,2.4641579963954457e-11,-106.08331449607095,4.5106851026454446e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0528391426071,0.9978109774385522,0.04278455108396897,0.042784551083968975,0.04278455108396898,0
310.0,2.4344597797869756e-11,-106.13597396127686,4.510685102645436e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0533158118067,0.997811600758112,0.04304472650649438,0.04304472650649438,0.04304472650682367,0
311.0,2.405280105917908e-11,-106.18834340757525,4.5106851026454446e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0537927186232,0.9978122243883935,0.043305038106709576,0.04330503810670958,0.04330503810687592,0
312.0,2.3903793531504865e-11,-106.21533171057608,4.510685102645435e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0540396102591,0.9978125472378371,0.04343980231919948,0.043439802319199486,0.04343980231936546,0
313.0,2.3772234388916015e-11,-106.23929996346227,4.5106851026454396e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0542595155918,0.9978128347984667,0.04355983769460173,0.04355983769476724,0.04355983769476725,0
314.0,2.3644620819896628e-11,-106.26267646213874,4.510685102645455e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0544745745436,0.9978131160216953,0.04367722900575096,0.04367722900575097,0.043677229005750974,0
315.0,2.3524439152802655e-11,-106.28480721811289,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0546787047266,0.9978133829538485,0.04378865599772094,0.04378865599772094,0.04378865599772095,0
316.0,2.3408101050533697e-11,-106.30633816406971,4.510685102645417e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0548778000455,0.9978136433021292,0.043897335791173726,0.04389733579117373,0.04389733579133797,0
317.0,2.329402285649936e-11,-106.32755502727285,4.5106851026454515e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0550744724,0.9978139004820048,0.04400469407531867,0.04400469407531868,0.044004694075318686,0
318.0,2.3182161940653072e-11,-106.34846064700582,4.5106851026454396e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0552687281187,0.997814154501751,0.04411073426377145,0.04411073426377145,0.04411073426393489,0
319.0,2.3072476484099988e-11,-106.3690578798188,4.5106851026454345e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0554605741559,0.9978144053704616,0.04421546011295586,0.044215460112955865,0.04421546011295587,0
320.0,2.2964925462526063e-11,-106.38934959837442,4.510685102645441e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0556500180801,0.9978146530980337,0.044318875714749004,0.04431887571474901,0.04431887571474901,0
321.0,2.2859468630069155e-11,-106.40933869028706,4.5106851026454446e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0558370680585,0.9978148976951471,0.04442098548893223,0.04442098548893224,0.044420985488932245,0
322.0,2.2756066503454783e-11,-106.42902805698726,4.510685102645428e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0560217328448,0.9978151391732485,0.044521794175458616,0.04452179417562055,0.044521794175620556,0
323.0,2.2654680346502186e-11,-106.4484206125922,4.51068510264543e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0562040217632,0.997815377544531,0.04462130682757322,0.04462130682757322,0.044621306827573225,0
324.0,2.2555272154962787e-11,-106.46751928278731,4.51068510264545e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0563839446958,0.9978156128219168,0.04471952880226365,0.04471952880242487,0.04471952880242487,0
325.0,2.2457804641657247e-11,-106.48632700372595,4.510685102645431e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0565615120673,0.997815845019038,0.04481646575487372,0.044816465754873726,0.044816465754873726,0
326.0,2.2362241221934622e-11,-106.50484672094154,4.5106851026454345e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.056736734831,0.9978160741502176,0.04491212362880749,0.0449121236288075,0.04491212362896803,0
327.0,2.22685459994653e-11,-106.52308138826933,4.5106851026454345e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0569096244541,0.9978163002304506,0.045006508649357735,0.04500650864935774,0.04500650864935775,0
328.0,2.217668375228634e-11,-106.54103396679258,4.51068510264546e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0570801929032,0.9978165232753857,0.045099627314807315,0.045099627314967174,0.04509962731496718,0
329.0,2.2103761673195345e-11,-106.55533810708906,4.5106851026454206e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0572163488256,0.9978167013205578,0.0451739596984598,0.04517395969861939,0.0451739596986194,0
330.0,2.2052844322466388e-11,-106.56535388332779,4.5106851026454484e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0573118183446,0.9978168261618914,0.045226080236028886,0.0452260802360289,0.045226080236188314,0
331.0,2.1997910897971812e-11,-106.57618561385213,4.510685102645422e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.057415188913,0.9978169613350832,0.045282514557828196,0.0452825145578282,0.04528251455798742,0
332.0,2.1944101452124082e-11,-106.58682197565584,4.5106851026454396e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0575168199914,0.99781709423362,0.04533799951643626,0.04533799951643626,0.045337999516595284,0
333.0,2.1891373299864384e-11,-106.59726993213002,4.5106851026454364e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0576167715583,0.9978172249359325,0.04539256784167869,0.04539256784183752,0.04539256784183752,0
334.0,2.1839707919531287e-11,-106.60753174107596,4.5106851026454566e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0577150589187,0.9978173534620346,0.04544622787534854,0.04544622787534855,0.0454462278755072,0
335.0,2.1789084710936987e-11,-106.61761012678859,4.510685102645421e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0578117020548,0.9978174798380562,0.04549899051251007,0.045498990512510086,0.045498990512510086,0
336.0,2.1749523581543677e-11,-106.62550251728781,4.510685102645433e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0578874613469,0.9978175789051843,0.04554035173285114,0.04554035173285114,0.04554035173285115,0
337.0,2.1713346617635828e-11,-106.63273234787822,4.5106851026454137e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0579569208817,0.9978176697343939,0.04557827370831862,0.04557827370831862,0.04557827370831863,0
338.0,2.1677909024150867e-11,-106.63982610651533,4.510685102645446e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0580251290964,0.9978177589273068,0.04561551264974454,0.045615512649902594,0.045615512649902594,0
339.0,2.1643196291220462e-11,-106.64678601738566,4.510685102645436e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0580921042568,0.9978178465078082,0.04565207852239176,0.04565207852239177,0.045652078522391774,0
340.0,2.1609194182073772e-11,-106.65361427878621,4.510685102645446e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0581578645015,0.9978179324996173,0.045687981221950676,0.04568798122195068,0.04568798122195069,0
341.0,2.1575888727866474e-11,-106.66031306312219,4.510685102645452e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0582224278394,0.9978180169262834,0.04572323057399615,0.04572323057399617,0.04572323057399617,0
342.0,2.154603122240119e-11,-106.66632715152738,4.510685102645434e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0582804342797,0.99781809277878,0.045754900187803905,0.045754900187961474,0.04575490018796148,0
343.0,2.152113735177599e-11,-106.671347807497,4.5106851026454244e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0583288896069,0.9978181561417018,0.04578135528070807,0.045781355280865556,0.04578135528086556,0
344.0,2.1496755447672507e-11,-106.67627084154411,4.510685102645422e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0583764298509,0.9978182183080092,0.04580731083224379,0.0458073108322438,0.04580731083240119,0
345.0,2.147287541975205e-11,-106.68109795558343,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584230698801,0.9978182792971448,0.04583277495576595,0.04583277495576596,0.04583277495576596,0
346.0,2.1476655089851022e-11,-106.68033357476149,4.510685102645459e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.058415682641,0.9978182696371739,0.04582874173013573,0.045828741730135736,0.04582874173013574,0
347.0,2.147665443409661e-11,-106.68033370736617,4.510685102645431e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156839224,0.9978182696388495,0.045828742429788454,0.045828742429788454,0.04582874242994578,0
348.0,2.1476653792113528e-11,-106.68033383718608,4.510685102645431e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.058415685177,0.9978182696404901,0.04582874311474797,0.04582874311474798,0.0458287431149053,0
349.0,2.1476653163627427e-11,-106.68033396427667,4.51068510264543e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156864053,0.9978182696420963,0.045828743785307005,0.04582874378530702,0.04582874378530702,0
350.0,2.147665254836888e-11,-106.68033408869242,4.510685102645436e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156876075,0.9978182696436684,0.045828744441595716,0.045828744441753035,0.04582874444175304,0
351.0,2.147665235795353e-11,-106.68033412719765,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156879797,0.9978182696441551,0.04582874464491543,0.04582874464491543,0.04582874464491544,0
352.0,2.147665235795353e-11,-106.68033412719765,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156879797,0.9978182696441551,0.04582874464491543,0.04582874464491543,0.04582874464491544,0
353.0,2.147665235795353e-11,-106.68033412719765,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156879797,0.9978182696441551,0.04582874464491543,0.04582874464491543,0.04582874464491544,0
354.0,2.147665235795353e-11,-106.68033412719765,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156879797,0.9978182696441551,0.04582874464491543,0.04582874464491543,0.04582874464491544,0
355.0,2.147665235795353e-11,-106.68033412719765,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156879797,0.9978182696441551,0.04582874464491543,0.04582874464491543,0.04582874464491544,0
356.0,2.147665235795353e-11,-106.68033412719765,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156879797,0.9978182696441551,0.04582874464491543,0.04582874464491543,0.04582874464491544,0
357.0,2.147665235795353e-11,-106.68033412719765,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156879797,0.9978182696441551,0.04582874464491543,0.04582874464491543,0.04582874464491544,0
358.0,2.147665235795353e-11,-106.68033412719765,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0584156879797,0.9978182696441551,0.04582874464491543,0.04582874464491543,0.04582874464491544,0
359.0,2.1678040805148608e-11,-106.63979970563594,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0580248751428,0.9978177585952227,0.04561537400114371,0.04561537400114372,0.045615374001143724,0
360.0,2.1678040805148608e-11,-106.63979970563594,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0580248751428,0.9978177585952227,0.04561537400114371,0.04561537400114372,0.045615374001143724,0
361.0,2.1678040805148608e-11,-106.63979970563594,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0580248751428,0.9978177585952227,0.04561537400114371,0.04561537400114372,0.045615374001143724,0
362.0,2.1678040805148608e-11,-106.63979970563594,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0580248751428,0.9978177585952227,0.04561537400114371,0.04561537400114372,0.045615374001143724,0
363.0,2.1678040805148608e-11,-106.63979970563594,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0580248751428,0.9978177585952227,0.04561537400114371,0.04561537400114372,0.045615374001143724,0
364.0,2.1678040805148608e-11,-106.63979970563594,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0580248751428,0.9978177585952227,0.04561537400114371,0.04561537400114372,0.045615374001143724,0
365.0,2.3849447355075043e-11,-106.22521680079721,4.510685102645434e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0541302313513,0.997812665739094,0.043489267695977225,0.04348926769597723,0.04348926769597724,0
366.0,2.3849447355075043e-11,-106.22521680079721,4.510685102645434e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0541302313513,0.997812665739094,0.043489267695977225,0.04348926769597723,0.04348926769597724,0
367.0,2.3849447355075043e-11,-106.22521680079721,4.510685102645434e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0541302313513,0.997812665739094,0.043489267695977225,0.04348926769597723,0.04348926769597724,0
368.0,2.3849447355075043e-11,-106.22521680079721,4.510685102645434e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0541302313513,0.997812665739094,0.043489267695977225,0.04348926769597723,0.04348926769597724,0
369.0,2.3849447355075043e-11,-106.22521680079721,4.510685102645434e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0541302313513,0.997812665739094,0.043489267695977225,0.04348926769597723,0.04348926769597724,0
370.0,2.600748554309598e-11,-105.8490163425341,4.5106851026454433e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.050752840793,0.9978082492724992,0.041645882728253474,0.04164588272825348,0.0416458827284266,0
371.0,2.600748554309598e-11,-105.8490163425341,4.5106851026454433e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.050752840793,0.9978082492724992,0.041645882728253474,0.04164588272825348,0.0416458827284266,0
372.0,2.600748554309598e-11,-105.8490163425341,4.5106851026454433e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.050752840793,0.9978082492724992,0.041645882728253474,0.04164588272825348,0.0416458827284266,0
373.0,2.600748554309598e-11,-105.8490163425341,4.5106851026454433e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.050752840793,0.9978082492724992,0.041645882728253474,0.04164588272825348,0.0416458827284266,0
374.0,2.600748554309598e-11,-105.8490163425341,4.5106851026454433e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.050752840793,0.9978082492724992,0.041645882728253474,0.04164588272825348,0.0416458827284266,0
375.0,3.056903408404647e-11,-105.14718283831846,4.510685102645449e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0448285706368,0.9978005023623352,0.03841319196796661,0.03841319196815429,0.0384131919681543,0
376.0,3.056903408404647e-11,-105.14718283831846,4.510685102645449e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0448285706368,0.9978005023623352,0.03841319196796661,0.03841319196815429,0.0384131919681543,0
377.0,3.056903408404647e-11,-105.14718283831846,4.510685102645449e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0448285706368,0.9978005023623352,0.03841319196796661,0.03841319196815429,0.0384131919681543,0
378.0,3.056903408404647e-11,-105.14718283831846,4.510685102645449e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0448285706368,0.9978005023623352,0.03841319196796661,0.03841319196815429,0.0384131919681543,0
379.0,3.5416484251178355e-11,-104.50794552860673,4.510685102645445e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0398323717601,0.9977939690505789,0.03568769767385157,0.035687697673851576,0.035687697673851576,0
380.0,3.5416484251178355e-11,-104.50794552860673,4.510685102645445e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0398323717601,0.9977939690505789,0.03568769767385157,0.035687697673851576,0.035687697673851576,0
381.0,3.5416484251178355e-11,-104.50794552860673,4.510685102645445e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0398323717601,0.9977939690505789,0.03568769767385157,0.035687697673851576,0.035687697673851576,0
382.0,3.7526184516254205e-11,-104.25665590337088,4.510685102645428e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0379664911299,0.9977915291197118,0.034670016623279495,0.0346700166232795,0.0346700166232795,0
383.0,3.7527752865286813e-11,-104.2564744004799,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0379651627813,0.9977915273826883,0.03466929215603866,0.03466929215603866,0.034669292156246624,0
384.0,3.7527752865286813e-11,-104.2564744004799,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0379651627813,0.9977915273826883,0.03466929215603866,0.03466929215603866,0.034669292156246624,0
385.0,3.7527752865286813e-11,-104.2564744004799,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0379651627813,0.9977915273826883,0.03466929215603866,0.03466929215603866,0.034669292156246624,0
386.0,3.7527752865286813e-11,-104.2564744004799,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0379651627813,0.9977915273826883,0.03466929215603866,0.03466929215603866,0.034669292156246624,0
387.0,3.7527752865286813e-11,-104.2564744004799,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0379651627813,0.9977915273826883,0.03466929215603866,0.03466929215603866,0.034669292156246624,0
388.0,3.7527752865286813e-11,-104.2564744004799,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0379651627813,0.9977915273826883,0.03466929215603866,0.03466929215603866,0.034669292156246624,0
