sector_id,site_id,array_rows,array_cols,users,protected_band_power_w,nominal_precoder_power_w,nominal_transmit_domain_leakage_w,nominal_local_sum_rate_bps_hz,horizontal_offset_deg,vertical_offset_deg,element_pattern_gain_dbi,basic_transmission_loss_db,prototype_user_metadata_json
E3_SITE_01_SEC_1,E3_SITE_01,16,16,4,3.9810717055349722,3.981071705534972,1.121221916976792,13.732347266739918,0.0,12.61937743257938,7.547696037531189,119.894554790291,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 15.208441251164068, ""local_elevation_offset_deg"": 6.7875770091692065}, {""user_index"": 1, ""local_azimuth_offset_deg"": 5.931413505754016, ""local_elevation_offset_deg"": 6.642539838764067}, {""user_index"": 2, ""local_azimuth_offset_deg"": 27.320249150306523, ""local_elevation_offset_deg"": 5.007166511362861}, {""user_index"": 3, ""local_azimuth_offset_deg"": 18.15727795988549, ""local_elevation_offset_deg"": -2.8717721423927376}]"
E3_SITE_01_SEC_2,E3_SITE_01,16,16,4,3.9810717055349722,3.9810717055349722,1.0504324066610022,13.802289085384503,-120.0,12.61937743257938,-22.0,119.894554790291,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -4.220100993846575, ""local_elevation_offset_deg"": 4.459654437700154}, {""user_index"": 1, ""local_azimuth_offset_deg"": -15.052525863744853, ""local_elevation_offset_deg"": -3.678773832437134}, {""user_index"": 2, ""local_azimuth_offset_deg"": 16.29262503947833, ""local_elevation_offset_deg"": -6.488017063525621}, {""user_index"": 3, ""local_azimuth_offset_deg"": -24.731182242529268, ""local_elevation_offset_deg"": 1.94166741635952}]"
E3_SITE_01_SEC_3,E3_SITE_01,16,16,4,3.9810717055349722,3.9810717055349736,0.47903690616445155,13.04740538793729,120.0,12.61937743257938,-22.0,119.894554790291,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 1.941525724438371, ""local_elevation_offset_deg"": -1.2988609723008686}, {""user_index"": 1, ""local_azimuth_offset_deg"": 4.874998392518563, ""local_elevation_offset_deg"": -1.2593416444211591}, {""user_index"": 2, ""local_azimuth_offset_deg"": 14.54122442921497, ""local_elevation_offset_deg"": 5.966581373419276}, {""user_index"": 3, ""local_azimuth_offset_deg"": -10.813997374943849, ""local_elevation_offset_deg"": 5.7068609625569255}]"
E3_SITE_02_SEC_1,E3_SITE_02,16,16,4,3.9810717055349722,3.9810717055349727,1.7811615261492801,13.786847106197339,0.0,11.641917918868424,7.615050642850642,121.189096827102,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -25.975178900878976, ""local_elevation_offset_deg"": 6.693403021096604}, {""user_index"": 1, ""local_azimuth_offset_deg"": 26.93437755938458, ""local_elevation_offset_deg"": -7.333459953305212}, {""user_index"": 2, ""local_azimuth_offset_deg"": -4.113888426995647, ""local_elevation_offset_deg"": -3.6042553882884967}, {""user_index"": 3, ""local_azimuth_offset_deg"": 17.55370436850916, ""local_elevation_offset_deg"": 1.6350433632672416}]"
E3_SITE_02_SEC_2,E3_SITE_02,16,16,4,3.9810717055349722,3.9810717055349745,1.0594388549678555,13.492931867921655,-120.0,11.641917918868424,-22.0,121.189096827102,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 10.834022306263158, ""local_elevation_offset_deg"": 5.012878370997489}, {""user_index"": 1, ""local_azimuth_offset_deg"": 15.52208840420262, ""local_elevation_offset_deg"": 4.105681143993291}, {""user_index"": 2, ""local_azimuth_offset_deg"": -6.6531350821583715, ""local_elevation_offset_deg"": 0.8726337998879696}, {""user_index"": 3, ""local_azimuth_offset_deg"": -7.643754811020159, ""local_elevation_offset_deg"": 6.046382281711098}]"
E3_SITE_02_SEC_3,E3_SITE_02,16,16,4,3.9810717055349722,3.9810717055349722,2.7902740422950325,12.983762755815894,120.0,11.641917918868424,-22.0,121.189096827102,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -13.963573384190141, ""local_elevation_offset_deg"": 5.950291590007046}, {""user_index"": 1, ""local_azimuth_offset_deg"": 21.50667362563138, ""local_elevation_offset_deg"": 6.3508811677447365}, {""user_index"": 2, ""local_azimuth_offset_deg"": -8.945760608931856, ""local_elevation_offset_deg"": -2.752264323669497}, {""user_index"": 3, ""local_azimuth_offset_deg"": 24.02651084946733, ""local_elevation_offset_deg"": 5.0394781916737355}]"
E3_SITE_03_SEC_1,E3_SITE_03,16,16,4,3.9810717055349722,3.9810717055349714,4.062328629031234,13.719633766952711,-7.585129192551676,11.831030906797317,7.43903201746189,120.639642757687,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 10.165252937970294, ""local_elevation_offset_deg"": -4.5780221308811715}, {""user_index"": 1, ""local_azimuth_offset_deg"": -11.474460799108126, ""local_elevation_offset_deg"": -4.85272852934108}, {""user_index"": 2, ""local_azimuth_offset_deg"": 26.83577783516708, ""local_elevation_offset_deg"": -1.0435741532191276}, {""user_index"": 3, ""local_azimuth_offset_deg"": 16.298854173131943, ""local_elevation_offset_deg"": -0.9330072614450771}]"
E3_SITE_03_SEC_2,E3_SITE_03,16,16,4,3.9810717055349722,3.981071705534972,0.9882222538018506,13.770779853489977,-127.58512919255172,11.831030906797317,-22.0,120.639642757687,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 19.972918439221857, ""local_elevation_offset_deg"": 6.706921998748012}, {""user_index"": 1, ""local_azimuth_offset_deg"": -25.069802757510924, ""local_elevation_offset_deg"": 7.072604340530754}, {""user_index"": 2, ""local_azimuth_offset_deg"": 17.264116455176413, ""local_elevation_offset_deg"": -0.24250890561298277}, {""user_index"": 3, ""local_azimuth_offset_deg"": -7.5957590569172275, ""local_elevation_offset_deg"": -0.8279078090734746}]"
E3_SITE_03_SEC_3,E3_SITE_03,16,16,4,3.9810717055349722,3.981071705534972,3.9088852138636336,13.401252459543386,112.41487080744828,11.831030906797317,-22.0,120.639642757687,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 0.27075945494126685, ""local_elevation_offset_deg"": -3.8853225630988533}, {""user_index"": 1, ""local_azimuth_offset_deg"": 5.697911755503121, ""local_elevation_offset_deg"": -1.5307125789052165}, {""user_index"": 2, ""local_azimuth_offset_deg"": 26.82218403848068, ""local_elevation_offset_deg"": 6.87428052116069}, {""user_index"": 3, ""local_azimuth_offset_deg"": 25.65006092336516, ""local_elevation_offset_deg"": 2.860184838743642}]"
E3_SITE_04_SEC_1,E3_SITE_04,16,16,4,3.9810717055349722,3.981071705534972,3.4622654122075796,12.913407131883869,7.585129192551733,12.943231403563342,7.360772286767653,120.646702542222,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 13.216134488126656, ""local_elevation_offset_deg"": -5.0467095476665875}, {""user_index"": 1, ""local_azimuth_offset_deg"": -8.269445702847957, ""local_elevation_offset_deg"": -4.369790137057462}, {""user_index"": 2, ""local_azimuth_offset_deg"": -6.2584552102847475, ""local_elevation_offset_deg"": -2.098045891309587}, {""user_index"": 3, ""local_azimuth_offset_deg"": 10.079116675749255, ""local_elevation_offset_deg"": 1.598509510845087}]"
